""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,372"	"5,374"	"0,130"	"0,017"	"8,601"	"5,370"	"5,377"	"5372,"	"0,268"
"5,332"	"5,333"	"0,125"	"0,015"	"6,630"	"5,330"	"5,323"	"5332,"	"0,244"
"5,277"	"5,278"	"0,120"	"0,014"	"8,951"	"5,279"	"5,288"	"5277,"	"-0,10"
"5,283"	"5,284"	"0,122"	"0,015"	"8,305"	"5,284"	"5,284"	"5283,"	"-0,28"
"5,287"	"5,288"	"0,111"	"0,012"	"8,349"	"5,286"	"5,295"	"5287,"	"0,219"
"5,345"	"5,347"	"0,121"	"0,014"	"8,466"	"5,343"	"5,354"	"5345,"	"0,267"
"5,316"	"5,317"	"0,112"	"0,012"	"7,741"	"5,317"	"5,297"	"5316,"	"-0,18"
"5,306"	"5,308"	"0,130"	"0,017"	"6,318"	"5,303"	"5,281"	"5306,"	"-0,00"
"5,387"	"5,388"	"0,119"	"0,014"	"7,629"	"5,387"	"5,385"	"5387,"	"0,041"
"5,478"	"5,479"	"0,118"	"0,014"	"6,663"	"5,477"	"5,494"	"5478,"	"0,044"
"5,528"	"5,529"	"0,110"	"0,012"	"7,338"	"5,534"	"5,567"	"5528,"	"-0,41"
"5,475"	"5,476"	"0,096"	"0,009"	"9,326"	"5,473"	"5,472"	"5475,"	"0,156"
"5,535"	"5,536"	"0,115"	"0,013"	"9,510"	"5,540"	"5,564"	"5535,"	"-0,23"
"5,527"	"5,528"	"0,113"	"0,012"	"8,112"	"5,528"	"5,511"	"5527,"	"-0,34"
"5,566"	"5,567"	"0,127"	"0,016"	"6,447"	"5,567"	"5,579"	"5566,"	"-0,15"
"5,566"	"5,567"	"0,117"	"0,013"	"7,236"	"5,561"	"5,533"	"5566,"	"-0,05"
"5,609"	"5,610"	"0,120"	"0,014"	"7,049"	"5,615"	"5,631"	"5609,"	"-0,79"
"5,535"	"5,536"	"0,126"	"0,015"	"7,142"	"5,534"	"5,534"	"5535,"	"0,182"
"5,475"	"5,476"	"0,117"	"0,013"	"8,343"	"5,473"	"5,457"	"5475,"	"-0,18"
"5,486"	"5,487"	"0,109"	"0,012"	"9,688"	"5,486"	"5,472"	"5486,"	"-0,12"
"5,539"	"5,540"	"0,118"	"0,013"	"8,828"	"5,536"	"5,535"	"5539,"	"0,024"
"5,518"	"5,519"	"0,129"	"0,016"	"6,363"	"5,517"	"5,541"	"5518,"	"-0,00"
"5,513"	"5,515"	"0,132"	"0,017"	"6,296"	"5,512"	"5,505"	"5513,"	"-0,01"
"5,527"	"5,529"	"0,136"	"0,018"	"6,213"	"5,529"	"5,525"	"5527,"	"-0,01"
"5,455"	"5,457"	"0,121"	"0,014"	"8,148"	"5,456"	"5,444"	"5455,"	"0,161"
"5,418"	"5,419"	"0,115"	"0,013"	"8,898"	"5,419"	"5,405"	"5418,"	"0,092"
"5,401"	"5,402"	"0,102"	"0,010"	"10,92"	"5,398"	"5,381"	"5401,"	"0,453"
"5,408"	"5,409"	"0,119"	"0,014"	"9,488"	"5,404"	"5,384"	"5408,"	"-0,06"
"5,352"	"5,353"	"0,133"	"0,017"	"7,315"	"5,354"	"5,373"	"5352,"	"-0,24"
"5,406"	"5,407"	"0,128"	"0,016"	"6,552"	"5,403"	"5,400"	"5406,"	"0,138"
