""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,434"	"5,435"	"0,052"	"0,002"	"2,746"	"5,448"	"5,474"	"5434,"	"-0,33"
"5,462"	"5,462"	"0,031"	"0,000"	"6,378"	"5,465"	"5,471"	"5462,"	"-0,03"
"5,478"	"5,478"	"0,042"	"0,001"	"3,934"	"5,487"	"5,496"	"5478,"	"-0,35"
"5,320"	"5,320"	"0,048"	"0,002"	"3,336"	"5,316"	"5,280"	"5320,"	"0,390"
"5,312"	"5,312"	"0,042"	"0,001"	"3,884"	"5,310"	"5,317"	"5312,"	"0,194"
"5,406"	"5,406"	"0,029"	"0,000"	"7,075"	"5,408"	"5,409"	"5406,"	"-0,16"
"5,369"	"5,369"	"0,029"	"0,000"	"5,606"	"5,371"	"5,374"	"5369,"	"-0,32"
"5,300"	"5,301"	"0,036"	"0,001"	"4,992"	"5,295"	"5,295"	"5300,"	"0,505"
"5,393"	"5,393"	"0,035"	"0,001"	"4,407"	"5,399"	"5,415"	"5393,"	"-0,11"
"5,313"	"5,314"	"0,032"	"0,001"	"6,477"	"5,311"	"5,307"	"5313,"	"0,275"
"5,328"	"5,328"	"0,031"	"0,000"	"6,427"	"5,329"	"5,328"	"5328,"	"-0,04"
"5,461"	"5,461"	"0,044"	"0,001"	"3,354"	"5,470"	"5,482"	"5461,"	"-0,26"
"5,354"	"5,355"	"0,051"	"0,002"	"3,455"	"5,343"	"5,329"	"5354,"	"0,633"
"5,231"	"5,231"	"0,045"	"0,002"	"2,954"	"5,238"	"5,247"	"5231,"	"-0,15"
"5,248"	"5,248"	"0,041"	"0,001"	"4,350"	"5,255"	"5,273"	"5248,"	"-0,26"
"5,272"	"5,272"	"0,044"	"0,002"	"4,161"	"5,260"	"5,249"	"5272,"	"0,752"
"5,412"	"5,412"	"0,039"	"0,001"	"4,910"	"5,421"	"5,433"	"5412,"	"-0,58"
"5,410"	"5,410"	"0,043"	"0,001"	"3,425"	"5,418"	"5,438"	"5410,"	"-0,04"
"5,351"	"5,351"	"0,031"	"0,001"	"6,461"	"5,352"	"5,334"	"5351,"	"-0,13"
"5,308"	"5,308"	"0,047"	"0,002"	"3,520"	"5,319"	"5,338"	"5308,"	"-0,42"
"5,186"	"5,187"	"0,038"	"0,001"	"3,773"	"5,187"	"5,185"	"5186,"	"-0,07"
"5,205"	"5,205"	"0,034"	"0,001"	"3,773"	"5,209"	"5,225"	"5205,"	"-0,33"
"5,263"	"5,263"	"0,036"	"0,001"	"3,985"	"5,262"	"5,230"	"5263,"	"-0,08"
"5,314"	"5,314"	"0,030"	"0,000"	"6,821"	"5,313"	"5,302"	"5314,"	"-0,01"
"5,404"	"5,404"	"0,047"	"0,002"	"2,621"	"5,404"	"5,446"	"5404,"	"-0,12"
"5,450"	"5,450"	"0,029"	"0,000"	"6,222"	"5,451"	"5,454"	"5450,"	"0,384"
"5,374"	"5,374"	"0,032"	"0,001"	"4,705"	"5,370"	"5,362"	"5374,"	"0,165"
"5,349"	"5,349"	"0,035"	"0,001"	"5,046"	"5,345"	"5,331"	"5349,"	"0,385"
"5,323"	"5,323"	"0,031"	"0,000"	"6,124"	"5,324"	"5,320"	"5323,"	"-0,13"
"5,280"	"5,280"	"0,027"	"0,000"	"7,419"	"5,282"	"5,287"	"5280,"	"-0,42"
