""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,525"	"5,526"	"0,070"	"0,004"	"5,212"	"5,529"	"5,550"	"5525,"	"0,057"
"5,560"	"5,560"	"0,061"	"0,003"	"7,493"	"5,561"	"5,554"	"5560,"	"-0,67"
"5,547"	"5,548"	"0,058"	"0,003"	"7,871"	"5,545"	"5,542"	"5547,"	"0,423"
"5,469"	"5,469"	"0,061"	"0,003"	"7,042"	"5,469"	"5,469"	"5469,"	"-0,40"
"5,457"	"5,457"	"0,069"	"0,004"	"5,173"	"5,452"	"5,420"	"5457,"	"0,113"
"5,529"	"5,530"	"0,068"	"0,004"	"8,755"	"5,531"	"5,524"	"5529,"	"-0,27"
"5,478"	"5,478"	"0,068"	"0,004"	"11,53"	"5,478"	"5,476"	"5478,"	"-0,44"
"5,401"	"5,403"	"0,117"	"0,013"	"9,092"	"5,402"	"5,383"	"5401,"	"0,139"
"5,283"	"5,284"	"0,114"	"0,013"	"7,720"	"5,285"	"5,293"	"5283,"	"-0,01"
"5,221"	"5,223"	"0,121"	"0,014"	"8,099"	"5,215"	"5,193"	"5221,"	"0,310"
"5,253"	"5,254"	"0,135"	"0,018"	"8,073"	"5,252"	"5,260"	"5253,"	"0,297"
"5,287"	"5,289"	"0,137"	"0,018"	"7,768"	"5,284"	"5,281"	"5287,"	"0,168"
"5,311"	"5,312"	"0,125"	"0,015"	"7,803"	"5,314"	"5,313"	"5311,"	"-0,21"
"5,373"	"5,374"	"0,124"	"0,015"	"8,636"	"5,372"	"5,385"	"5373,"	"0,003"
"5,348"	"5,349"	"0,113"	"0,012"	"8,902"	"5,349"	"5,364"	"5348,"	"-0,09"
"5,272"	"5,273"	"0,103"	"0,010"	"9,093"	"5,271"	"5,258"	"5272,"	"0,101"
"5,240"	"5,241"	"0,103"	"0,010"	"10,07"	"5,236"	"5,233"	"5240,"	"0,309"
"5,292"	"5,293"	"0,102"	"0,010"	"8,893"	"5,293"	"5,297"	"5292,"	"0,024"
"5,372"	"5,374"	"0,122"	"0,014"	"6,669"	"5,369"	"5,369"	"5372,"	"0,025"
"5,313"	"5,314"	"0,128"	"0,016"	"5,783"	"5,301"	"5,293"	"5313,"	"-0,05"
"5,333"	"5,334"	"0,126"	"0,015"	"6,934"	"5,333"	"5,325"	"5333,"	"-0,15"
"5,311"	"5,313"	"0,121"	"0,014"	"7,312"	"5,313"	"5,305"	"5311,"	"-0,04"
"5,210"	"5,211"	"0,098"	"0,009"	"8,314"	"5,210"	"5,207"	"5210,"	"-0,44"
"5,267"	"5,268"	"0,101"	"0,010"	"8,731"	"5,274"	"5,276"	"5267,"	"0,124"
"5,297"	"5,298"	"0,123"	"0,015"	"6,933"	"5,296"	"5,288"	"5297,"	"-0,20"
"5,323"	"5,325"	"0,118"	"0,013"	"8,064"	"5,321"	"5,318"	"5323,"	"0,170"
"5,332"	"5,332"	"0,097"	"0,009"	"10,57"	"5,330"	"5,342"	"5332,"	"0,157"
"5,244"	"5,246"	"0,118"	"0,014"	"7,868"	"5,245"	"5,246"	"5244,"	"-0,37"
"5,251"	"5,252"	"0,117"	"0,013"	"7,626"	"5,255"	"5,259"	"5251,"	"-0,42"
"5,237"	"5,238"	"0,102"	"0,010"	"10,65"	"5,233"	"5,236"	"5237,"	"0,534"
