""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,376"	"5,377"	"0,080"	"0,006"	"8,584"	"5,379"	"5,386"	"5376,"	"-0,03"
"5,357"	"5,358"	"0,090"	"0,008"	"7,573"	"5,349"	"5,337"	"5357,"	"0,368"
"5,442"	"5,443"	"0,091"	"0,008"	"8,356"	"5,445"	"5,451"	"5442,"	"-0,45"
"5,449"	"5,449"	"0,083"	"0,007"	"8,456"	"5,447"	"5,447"	"5449,"	"0,176"
"5,407"	"5,408"	"0,085"	"0,007"	"9,294"	"5,408"	"5,410"	"5407,"	"-0,01"
"5,401"	"5,401"	"0,081"	"0,006"	"9,724"	"5,400"	"5,395"	"5401,"	"-0,06"
"5,412"	"5,413"	"0,095"	"0,009"	"7,209"	"5,407"	"5,401"	"5412,"	"0,264"
"5,486"	"5,487"	"0,082"	"0,006"	"9,095"	"5,482"	"5,477"	"5486,"	"0,630"
"5,450"	"5,450"	"0,093"	"0,008"	"7,905"	"5,450"	"5,451"	"5450,"	"0,216"
"5,416"	"5,416"	"0,083"	"0,007"	"8,687"	"5,420"	"5,422"	"5416,"	"-0,30"
"5,435"	"5,436"	"0,083"	"0,006"	"8,133"	"5,432"	"5,434"	"5435,"	"0,329"
"5,481"	"5,482"	"0,092"	"0,008"	"7,794"	"5,482"	"5,485"	"5481,"	"0,283"
"5,422"	"5,423"	"0,088"	"0,007"	"8,787"	"5,418"	"5,398"	"5422,"	"0,529"
"5,357"	"5,358"	"0,086"	"0,007"	"8,574"	"5,360"	"5,358"	"5357,"	"-0,33"
"5,383"	"5,384"	"0,083"	"0,006"	"9,257"	"5,382"	"5,382"	"5383,"	"0,700"
"5,378"	"5,379"	"0,079"	"0,006"	"8,657"	"5,381"	"5,387"	"5378,"	"-0,09"
"5,374"	"5,375"	"0,090"	"0,008"	"7,848"	"5,370"	"5,369"	"5374,"	"0,298"
"5,437"	"5,438"	"0,079"	"0,006"	"9,367"	"5,435"	"5,435"	"5437,"	"0,450"
"5,432"	"5,432"	"0,087"	"0,007"	"9,379"	"5,433"	"5,434"	"5432,"	"0,015"
"5,410"	"5,411"	"0,099"	"0,009"	"7,742"	"5,414"	"5,418"	"5410,"	"-0,12"
"5,424"	"5,425"	"0,084"	"0,007"	"8,198"	"5,423"	"5,419"	"5424,"	"0,017"
"5,408"	"5,408"	"0,081"	"0,006"	"8,315"	"5,412"	"5,417"	"5408,"	"-0,13"
"5,381"	"5,381"	"0,078"	"0,006"	"10,64"	"5,385"	"5,391"	"5381,"	"-0,70"
"5,386"	"5,387"	"0,091"	"0,008"	"8,512"	"5,384"	"5,381"	"5386,"	"0,173"
"5,378"	"5,379"	"0,087"	"0,007"	"8,208"	"5,377"	"5,372"	"5378,"	"0,115"
"5,356"	"5,357"	"0,085"	"0,007"	"8,265"	"5,353"	"5,350"	"5356,"	"0,466"
"5,387"	"5,388"	"0,089"	"0,008"	"9,399"	"5,389"	"5,395"	"5387,"	"-0,03"
"5,383"	"5,383"	"0,078"	"0,006"	"9,796"	"5,383"	"5,378"	"5383,"	"-0,00"
"5,408"	"5,409"	"0,081"	"0,006"	"9,750"	"5,407"	"5,402"	"5408,"	"0,154"
"5,396"	"5,396"	"0,079"	"0,006"	"7,775"	"5,397"	"5,410"	"5396,"	"-0,09"
"5,381"	"5,382"	"0,081"	"0,006"	"10,10"	"5,380"	"5,384"	"5381,"	"-0,07"
"5,399"	"5,400"	"0,076"	"0,005"	"9,596"	"5,398"	"5,392"	"5399,"	"0,493"
"5,403"	"5,403"	"0,078"	"0,006"	"9,738"	"5,403"	"5,403"	"5403,"	"-0,03"
"5,410"	"5,411"	"0,082"	"0,006"	"9,390"	"5,411"	"5,410"	"5410,"	"-0,11"
"5,377"	"5,377"	"0,084"	"0,007"	"7,352"	"5,377"	"5,378"	"5377,"	"-0,02"
"5,353"	"5,354"	"0,086"	"0,007"	"9,231"	"5,355"	"5,353"	"5353,"	"0,177"
"5,398"	"5,398"	"0,079"	"0,006"	"9,632"	"5,398"	"5,406"	"5398,"	"0,236"
"5,408"	"5,409"	"0,086"	"0,007"	"7,927"	"5,412"	"5,411"	"5408,"	"-0,16"
"5,390"	"5,390"	"0,077"	"0,006"	"10,02"	"5,390"	"5,391"	"5390,"	"0,441"
"5,385"	"5,386"	"0,083"	"0,006"	"11,22"	"5,385"	"5,374"	"5385,"	"0,101"
"5,414"	"5,414"	"0,084"	"0,007"	"6,939"	"5,416"	"5,421"	"5414,"	"-0,01"
"5,412"	"5,412"	"0,083"	"0,006"	"7,393"	"5,411"	"5,394"	"5412,"	"0,010"
"5,389"	"5,390"	"0,087"	"0,007"	"7,844"	"5,391"	"5,387"	"5389,"	"-0,21"
"5,394"	"5,395"	"0,079"	"0,006"	"7,691"	"5,393"	"5,402"	"5394,"	"0,310"
