""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"4,201"	"4,202"	"0,079"	"0,006"	"8,042"	"4,208"	"4,223"	"4201,"	"-0,06"
"4,074"	"4,075"	"0,085"	"0,007"	"8,115"	"4,068"	"4,068"	"4074,"	"0,081"
"4,105"	"4,107"	"0,096"	"0,009"	"7,798"	"4,103"	"4,098"	"4105,"	"0,193"
"4,206"	"4,208"	"0,110"	"0,012"	"5,435"	"4,223"	"4,266"	"4206,"	"-0,17"
"4,327"	"4,328"	"0,087"	"0,007"	"8,595"	"4,334"	"4,340"	"4327,"	"-0,28"
"4,348"	"4,349"	"0,085"	"0,007"	"8,660"	"4,347"	"4,352"	"4348,"	"0,290"
"4,243"	"4,244"	"0,110"	"0,012"	"6,790"	"4,240"	"4,210"	"4243,"	"-0,02"
"4,182"	"4,183"	"0,093"	"0,008"	"8,146"	"4,181"	"4,175"	"4182,"	"-0,04"
"4,182"	"4,183"	"0,091"	"0,008"	"8,531"	"4,181"	"4,182"	"4182,"	"0,244"
"4,178"	"4,179"	"0,089"	"0,008"	"8,848"	"4,177"	"4,169"	"4178,"	"-0,12"
"4,123"	"4,124"	"0,090"	"0,008"	"7,635"	"4,133"	"4,157"	"4123,"	"-0,28"
"4,043"	"4,044"	"0,100"	"0,010"	"5,211"	"4,025"	"4,004"	"4043,"	"0,021"
"4,183"	"4,184"	"0,095"	"0,009"	"7,625"	"4,188"	"4,186"	"4183,"	"-0,47"
"4,129"	"4,130"	"0,091"	"0,008"	"7,115"	"4,126"	"4,120"	"4129,"	"0,074"
"4,212"	"4,213"	"0,085"	"0,007"	"8,025"	"4,213"	"4,227"	"4212,"	"0,047"
"4,219"	"4,220"	"0,085"	"0,007"	"9,596"	"4,217"	"4,207"	"4219,"	"-0,02"
"4,322"	"4,323"	"0,085"	"0,007"	"8,420"	"4,322"	"4,326"	"4322,"	"0,469"
"4,223"	"4,224"	"0,106"	"0,011"	"6,151"	"4,212"	"4,194"	"4223,"	"0,052"
"4,234"	"4,235"	"0,097"	"0,009"	"7,154"	"4,228"	"4,216"	"4234,"	"0,268"
