""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"4,639"	"4,640"	"0,088"	"0,007"	"7,164"	"4,639"	"4,636"	"4639,"	"-0,14"
"4,696"	"4,697"	"0,087"	"0,007"	"7,051"	"4,696"	"4,708"	"4696,"	"0,004"
"4,666"	"4,667"	"0,100"	"0,010"	"5,229"	"4,663"	"4,613"	"4666,"	"0,055"
"4,666"	"4,667"	"0,089"	"0,007"	"7,318"	"4,668"	"4,672"	"4666,"	"0,058"
"4,709"	"4,710"	"0,090"	"0,008"	"6,884"	"4,715"	"4,731"	"4709,"	"-0,28"
"4,614"	"4,614"	"0,083"	"0,006"	"7,457"	"4,616"	"4,615"	"4614,"	"-0,23"
"4,633"	"4,634"	"0,080"	"0,006"	"6,865"	"4,633"	"4,624"	"4633,"	"0,038"
"4,695"	"4,696"	"0,076"	"0,005"	"8,877"	"4,691"	"4,677"	"4695,"	"0,580"
"4,708"	"4,708"	"0,078"	"0,006"	"7,861"	"4,712"	"4,719"	"4708,"	"-0,27"
"4,693"	"4,694"	"0,082"	"0,006"	"8,468"	"4,694"	"4,698"	"4693,"	"-0,01"
"4,699"	"4,699"	"0,086"	"0,007"	"8,502"	"4,704"	"4,702"	"4699,"	"-0,54"
"4,778"	"4,779"	"0,082"	"0,006"	"7,819"	"4,783"	"4,786"	"4778,"	"-0,13"
"4,789"	"4,789"	"0,076"	"0,005"	"9,241"	"4,790"	"4,786"	"4789,"	"-0,21"
"4,738"	"4,739"	"0,084"	"0,007"	"7,270"	"4,738"	"4,723"	"4738,"	"0,065"
"4,696"	"4,697"	"0,081"	"0,006"	"8,535"	"4,696"	"4,681"	"4696,"	"0,151"
"4,773"	"4,774"	"0,082"	"0,006"	"7,318"	"4,772"	"4,750"	"4773,"	"-0,04"
"4,782"	"4,783"	"0,092"	"0,008"	"6,497"	"4,782"	"4,744"	"4782,"	"-0,05"
"4,781"	"4,781"	"0,072"	"0,005"	"8,186"	"4,781"	"4,768"	"4781,"	"-0,19"
"4,856"	"4,856"	"0,084"	"0,007"	"8,261"	"4,858"	"4,847"	"4856,"	"-0,15"
"4,707"	"4,708"	"0,097"	"0,009"	"5,196"	"4,696"	"4,648"	"4707,"	"0,170"
"4,624"	"4,625"	"0,082"	"0,006"	"7,827"	"4,624"	"4,607"	"4624,"	"-0,00"
"4,629"	"4,630"	"0,082"	"0,006"	"8,653"	"4,628"	"4,613"	"4629,"	"0,257"
"4,666"	"4,667"	"0,076"	"0,005"	"9,238"	"4,671"	"4,680"	"4666,"	"-0,29"
"4,683"	"4,684"	"0,086"	"0,007"	"8,168"	"4,682"	"4,671"	"4683,"	"0,194"
"4,720"	"4,721"	"0,080"	"0,006"	"8,505"	"4,724"	"4,743"	"4720,"	"-0,58"
"4,708"	"4,708"	"0,077"	"0,006"	"9,957"	"4,710"	"4,710"	"4708,"	"-0,32"
"4,733"	"4,734"	"0,082"	"0,006"	"7,953"	"4,730"	"4,718"	"4733,"	"0,060"
"4,692"	"4,693"	"0,087"	"0,007"	"7,776"	"4,696"	"4,704"	"4692,"	"-0,38"
"4,657"	"4,657"	"0,086"	"0,007"	"8,161"	"4,653"	"4,646"	"4657,"	"0,431"
"4,693"	"4,693"	"0,072"	"0,005"	"11,05"	"4,692"	"4,691"	"4693,"	"0,657"
"4,723"	"4,724"	"0,075"	"0,005"	"8,958"	"4,722"	"4,706"	"4723,"	"-0,25"
"4,779"	"4,779"	"0,080"	"0,006"	"8,213"	"4,782"	"4,806"	"4779,"	"-0,19"
"4,713"	"4,714"	"0,081"	"0,006"	"9,155"	"4,717"	"4,712"	"4713,"	"-0,52"
"4,687"	"4,687"	"0,081"	"0,006"	"6,824"	"4,693"	"4,698"	"4687,"	"-0,26"
"4,624"	"4,625"	"0,079"	"0,006"	"8,096"	"4,623"	"4,631"	"4624,"	"0,129"
"4,713"	"4,713"	"0,088"	"0,007"	"6,660"	"4,707"	"4,695"	"4713,"	"0,486"
"4,740"	"4,741"	"0,080"	"0,006"	"6,174"	"4,742"	"4,698"	"4740,"	"0,207"
"4,642"	"4,642"	"0,077"	"0,006"	"8,175"	"4,646"	"4,648"	"4642,"	"-0,29"
"4,608"	"4,608"	"0,071"	"0,005"	"10,44"	"4,608"	"4,607"	"4608,"	"-0,44"
"4,619"	"4,620"	"0,070"	"0,004"	"12,41"	"4,620"	"4,613"	"4619,"	"0,255"
"4,603"	"4,604"	"0,074"	"0,005"	"8,883"	"4,604"	"4,610"	"4603,"	"0,139"
"4,604"	"4,604"	"0,081"	"0,006"	"6,757"	"4,595"	"4,584"	"4604,"	"0,046"
"4,748"	"4,749"	"0,091"	"0,008"	"6,435"	"4,753"	"4,777"	"4748,"	"0,115"
"4,746"	"4,747"	"0,090"	"0,008"	"5,886"	"4,749"	"4,794"	"4746,"	"0,002"
"4,680"	"4,681"	"0,087"	"0,007"	"7,734"	"4,683"	"4,683"	"4680,"	"-0,28"
"4,672"	"4,672"	"0,078"	"0,006"	"8,761"	"4,671"	"4,679"	"4672,"	"0,089"
"4,624"	"4,625"	"0,085"	"0,007"	"6,950"	"4,624"	"4,604"	"4624,"	"-0,06"
"4,571"	"4,572"	"0,081"	"0,006"	"8,714"	"4,571"	"4,550"	"4571,"	"-0,15"
"4,640"	"4,640"	"0,079"	"0,006"	"8,059"	"4,639"	"4,647"	"4640,"	"0,301"
"4,675"	"4,676"	"0,091"	"0,008"	"7,696"	"4,673"	"4,679"	"4675,"	"-0,00"
"4,773"	"4,774"	"0,087"	"0,007"	"7,185"	"4,776"	"4,777"	"4773,"	"-0,40"
"4,719"	"4,720"	"0,097"	"0,009"	"6,915"	"4,713"	"4,700"	"4719,"	"0,106"
"4,670"	"4,671"	"0,083"	"0,007"	"8,322"	"4,666"	"4,663"	"4670,"	"0,385"
"4,632"	"4,633"	"0,085"	"0,007"	"7,372"	"4,634"	"4,632"	"4632,"	"-0,20"
"4,647"	"4,647"	"0,084"	"0,007"	"8,750"	"4,647"	"4,636"	"4647,"	"-0,21"
"4,681"	"4,682"	"0,079"	"0,006"	"7,202"	"4,678"	"4,682"	"4681,"	"0,114"
"4,689"	"4,689"	"0,086"	"0,007"	"7,510"	"4,687"	"4,693"	"4689,"	"0,718"
"4,651"	"4,652"	"0,079"	"0,006"	"9,291"	"4,647"	"4,635"	"4651,"	"0,225"
"4,664"	"4,665"	"0,087"	"0,007"	"8,095"	"4,666"	"4,653"	"4664,"	"-0,36"
"4,673"	"4,674"	"0,087"	"0,007"	"7,109"	"4,672"	"4,671"	"4673,"	"0,001"
