""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"4,782"	"4,783"	"0,070"	"0,005"	"7,321"	"4,786"	"4,806"	"4782,"	"0,190"
"4,778"	"4,779"	"0,074"	"0,005"	"6,718"	"4,780"	"4,809"	"4778,"	"0,186"
"4,880"	"4,881"	"0,074"	"0,005"	"5,894"	"4,882"	"4,917"	"4880,"	"-0,15"
"4,910"	"4,911"	"0,062"	"0,003"	"9,509"	"4,912"	"4,921"	"4910,"	"-0,11"
"4,716"	"4,717"	"0,090"	"0,008"	"3,428"	"4,711"	"4,666"	"4716,"	"-0,03"
"4,657"	"4,658"	"0,065"	"0,004"	"8,689"	"4,657"	"4,658"	"4657,"	"0,191"
"4,637"	"4,638"	"0,070"	"0,004"	"8,263"	"4,641"	"4,645"	"4637,"	"-0,37"
"4,670"	"4,671"	"0,076"	"0,005"	"7,150"	"4,669"	"4,672"	"4670,"	"0,487"
"4,680"	"4,681"	"0,071"	"0,005"	"7,896"	"4,681"	"4,682"	"4680,"	"-0,23"
"4,753"	"4,754"	"0,068"	"0,004"	"9,274"	"4,755"	"4,769"	"4753,"	"-0,38"
"4,718"	"4,719"	"0,066"	"0,004"	"8,323"	"4,718"	"4,720"	"4718,"	"0,139"
"4,690"	"4,691"	"0,076"	"0,005"	"6,414"	"4,685"	"4,682"	"4690,"	"-0,24"
"4,772"	"4,772"	"0,067"	"0,004"	"7,849"	"4,778"	"4,790"	"4772,"	"-0,60"
"4,750"	"4,751"	"0,065"	"0,004"	"7,895"	"4,748"	"4,747"	"4750,"	"-0,29"
"4,743"	"4,743"	"0,076"	"0,005"	"7,027"	"4,742"	"4,741"	"4743,"	"0,095"
"4,756"	"4,756"	"0,067"	"0,004"	"7,976"	"4,758"	"4,749"	"4756,"	"-0,08"
"4,790"	"4,790"	"0,067"	"0,004"	"7,626"	"4,791"	"4,779"	"4790,"	"0,272"
"4,695"	"4,695"	"0,078"	"0,006"	"6,353"	"4,689"	"4,665"	"4695,"	"-0,00"
"4,714"	"4,714"	"0,067"	"0,004"	"8,782"	"4,717"	"4,719"	"4714,"	"-0,49"
"4,731"	"4,732"	"0,073"	"0,005"	"7,485"	"4,733"	"4,736"	"4731,"	"-0,02"
"4,713"	"4,713"	"0,065"	"0,004"	"7,873"	"4,710"	"4,707"	"4713,"	"0,425"
"4,726"	"4,726"	"0,076"	"0,005"	"6,454"	"4,717"	"4,705"	"4726,"	"0,133"
"4,760"	"4,761"	"0,082"	"0,006"	"5,423"	"4,761"	"4,813"	"4760,"	"0,106"
"4,736"	"4,736"	"0,075"	"0,005"	"5,703"	"4,729"	"4,693"	"4736,"	"0,531"
"4,854"	"4,854"	"0,067"	"0,004"	"7,408"	"4,855"	"4,857"	"4854,"	"0,292"
"4,843"	"4,844"	"0,066"	"0,004"	"9,528"	"4,844"	"4,857"	"4843,"	"0,038"
"4,733"	"4,734"	"0,082"	"0,006"	"5,602"	"4,725"	"4,705"	"4733,"	"0,375"
"4,609"	"4,609"	"0,071"	"0,005"	"7,590"	"4,607"	"4,609"	"4609,"	"0,223"
"4,641"	"4,642"	"0,062"	"0,003"	"9,303"	"4,642"	"4,646"	"4641,"	"0,393"
"4,726"	"4,727"	"0,074"	"0,005"	"6,886"	"4,735"	"4,756"	"4726,"	"-0,23"
"4,757"	"4,758"	"0,077"	"0,005"	"6,094"	"4,756"	"4,717"	"4757,"	"-0,07"
"4,742"	"4,742"	"0,068"	"0,004"	"7,933"	"4,742"	"4,745"	"4742,"	"0,026"
"4,738"	"4,739"	"0,070"	"0,004"	"8,938"	"4,736"	"4,733"	"4738,"	"0,270"
"4,739"	"4,740"	"0,066"	"0,004"	"7,715"	"4,738"	"4,735"	"4739,"	"0,309"
"4,751"	"4,752"	"0,069"	"0,004"	"7,069"	"4,752"	"4,751"	"4751,"	"0,144"
"4,756"	"4,756"	"0,074"	"0,005"	"8,196"	"4,753"	"4,749"	"4756,"	"0,212"
"4,709"	"4,709"	"0,063"	"0,004"	"9,271"	"4,710"	"4,711"	"4709,"	"-0,40"
"4,713"	"4,714"	"0,068"	"0,004"	"8,458"	"4,713"	"4,712"	"4713,"	"-0,02"
"4,768"	"4,768"	"0,069"	"0,004"	"8,368"	"4,769"	"4,768"	"4768,"	"0,008"
"4,800"	"4,801"	"0,064"	"0,004"	"8,876"	"4,799"	"4,801"	"4800,"	"0,515"
"4,737"	"4,737"	"0,069"	"0,004"	"7,514"	"4,732"	"4,724"	"4737,"	"0,117"
"4,658"	"4,659"	"0,077"	"0,005"	"6,883"	"4,653"	"4,638"	"4658,"	"0,307"
"4,679"	"4,680"	"0,071"	"0,005"	"7,993"	"4,680"	"4,683"	"4679,"	"0,092"
"4,624"	"4,625"	"0,075"	"0,005"	"7,088"	"4,621"	"4,614"	"4624,"	"0,151"
"4,678"	"4,678"	"0,069"	"0,004"	"7,691"	"4,681"	"4,684"	"4678,"	"0,060"
"4,689"	"4,689"	"0,065"	"0,004"	"9,642"	"4,689"	"4,694"	"4689,"	"0,187"
"4,764"	"4,764"	"0,077"	"0,006"	"6,195"	"4,764"	"4,744"	"4764,"	"-0,29"
"4,786"	"4,787"	"0,084"	"0,007"	"6,184"	"4,795"	"4,813"	"4786,"	"0,217"
"4,652"	"4,652"	"0,069"	"0,004"	"7,698"	"4,648"	"4,647"	"4652,"	"0,365"
"4,721"	"4,722"	"0,067"	"0,004"	"8,134"	"4,723"	"4,729"	"4721,"	"-0,03"
"4,760"	"4,761"	"0,078"	"0,006"	"6,408"	"4,759"	"4,789"	"4760,"	"0,120"
"4,812"	"4,812"	"0,068"	"0,004"	"6,831"	"4,814"	"4,830"	"4812,"	"0,014"
"4,767"	"4,768"	"0,064"	"0,004"	"10,42"	"4,765"	"4,766"	"4767,"	"0,047"
"4,770"	"4,770"	"0,068"	"0,004"	"8,013"	"4,770"	"4,770"	"4770,"	"0,264"
"4,666"	"4,667"	"0,080"	"0,006"	"6,532"	"4,658"	"4,645"	"4666,"	"-0,19"
"4,626"	"4,626"	"0,065"	"0,004"	"9,935"	"4,625"	"4,626"	"4626,"	"0,127"
"4,682"	"4,683"	"0,077"	"0,005"	"7,381"	"4,685"	"4,702"	"4682,"	"0,083"
"4,629"	"4,629"	"0,064"	"0,004"	"8,199"	"4,628"	"4,619"	"4629,"	"0,067"
"4,682"	"4,682"	"0,071"	"0,005"	"7,260"	"4,683"	"4,689"	"4682,"	"-0,14"
"4,698"	"4,698"	"0,073"	"0,005"	"7,618"	"4,698"	"4,692"	"4698,"	"-0,27"
