""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"4,830"	"4,831"	"0,070"	"0,004"	"8,902"	"4,829"	"4,823"	"4830,"	"0,488"
"4,834"	"4,834"	"0,073"	"0,005"	"7,224"	"4,832"	"4,823"	"4834,"	"0,113"
"4,888"	"4,889"	"0,073"	"0,005"	"7,663"	"4,887"	"4,897"	"4888,"	"0,486"
"4,886"	"4,887"	"0,069"	"0,004"	"8,416"	"4,886"	"4,894"	"4886,"	"0,095"
"4,876"	"4,876"	"0,072"	"0,005"	"6,160"	"4,876"	"4,849"	"4876,"	"0,049"
"4,929"	"4,930"	"0,060"	"0,003"	"10,76"	"4,927"	"4,927"	"4929,"	"0,623"
"4,989"	"4,990"	"0,065"	"0,004"	"7,860"	"4,990"	"4,994"	"4989,"	"0,242"
"4,929"	"4,929"	"0,070"	"0,004"	"7,964"	"4,927"	"4,926"	"4929,"	"0,058"
"4,899"	"4,900"	"0,074"	"0,005"	"6,757"	"4,899"	"4,900"	"4899,"	"0,120"
"4,815"	"4,815"	"0,064"	"0,004"	"8,894"	"4,815"	"4,813"	"4815,"	"0,053"
"4,777"	"4,778"	"0,068"	"0,004"	"7,638"	"4,778"	"4,780"	"4777,"	"0,175"
"4,786"	"4,787"	"0,072"	"0,005"	"6,947"	"4,786"	"4,795"	"4786,"	"-0,03"
"4,915"	"4,916"	"0,081"	"0,006"	"5,439"	"4,914"	"4,960"	"4915,"	"0,168"
"4,905"	"4,906"	"0,082"	"0,006"	"6,003"	"4,910"	"4,964"	"4905,"	"0,032"
"4,855"	"4,855"	"0,079"	"0,006"	"5,374"	"4,847"	"4,824"	"4855,"	"-0,04"
"4,900"	"4,900"	"0,065"	"0,004"	"8,709"	"4,899"	"4,904"	"4900,"	"0,409"
"4,885"	"4,885"	"0,069"	"0,004"	"7,671"	"4,887"	"4,892"	"4885,"	"-0,30"
"4,952"	"4,952"	"0,062"	"0,003"	"8,841"	"4,953"	"4,955"	"4952,"	"0,190"
"4,945"	"4,946"	"0,068"	"0,004"	"7,437"	"4,949"	"4,957"	"4945,"	"0,180"
"4,847"	"4,847"	"0,077"	"0,005"	"6,441"	"4,850"	"4,863"	"4847,"	"-0,03"
"4,858"	"4,859"	"0,079"	"0,006"	"6,837"	"4,858"	"4,859"	"4858,"	"0,342"
"4,833"	"4,834"	"0,068"	"0,004"	"8,821"	"4,832"	"4,841"	"4833,"	"0,352"
"4,809"	"4,809"	"0,065"	"0,004"	"8,332"	"4,809"	"4,812"	"4809,"	"0,086"
"4,831"	"4,831"	"0,074"	"0,005"	"7,247"	"4,828"	"4,822"	"4831,"	"0,017"
"4,894"	"4,894"	"0,070"	"0,004"	"8,353"	"4,895"	"4,892"	"4894,"	"0,243"
"4,866"	"4,866"	"0,064"	"0,004"	"9,954"	"4,864"	"4,863"	"4866,"	"0,199"
"4,832"	"4,832"	"0,062"	"0,003"	"9,423"	"4,830"	"4,813"	"4832,"	"0,360"
"4,898"	"4,898"	"0,059"	"0,003"	"10,94"	"4,900"	"4,902"	"4898,"	"-0,16"
"4,883"	"4,883"	"0,063"	"0,003"	"10,10"	"4,880"	"4,884"	"4883,"	"-0,02"
"4,881"	"4,881"	"0,065"	"0,004"	"9,748"	"4,878"	"4,874"	"4881,"	"0,655"
"4,870"	"4,870"	"0,058"	"0,003"	"11,37"	"4,868"	"4,870"	"4870,"	"0,462"
"4,863"	"4,864"	"0,064"	"0,004"	"6,749"	"4,864"	"4,876"	"4863,"	"-0,04"
"4,892"	"4,893"	"0,067"	"0,004"	"8,923"	"4,893"	"4,889"	"4892,"	"0,043"
"4,860"	"4,860"	"0,067"	"0,004"	"8,120"	"4,864"	"4,865"	"4860,"	"-0,47"
"4,869"	"4,869"	"0,072"	"0,005"	"7,988"	"4,867"	"4,868"	"4869,"	"0,175"
"4,790"	"4,790"	"0,073"	"0,005"	"7,612"	"4,788"	"4,769"	"4790,"	"0,078"
"4,731"	"4,732"	"0,062"	"0,003"	"9,459"	"4,732"	"4,730"	"4731,"	"-0,13"
"4,775"	"4,775"	"0,057"	"0,003"	"9,123"	"4,775"	"4,774"	"4775,"	"0,360"
"4,794"	"4,794"	"0,060"	"0,003"	"8,504"	"4,793"	"4,804"	"4794,"	"0,351"
"4,782"	"4,783"	"0,064"	"0,004"	"8,586"	"4,778"	"4,784"	"4782,"	"0,219"
"4,807"	"4,808"	"0,067"	"0,004"	"8,657"	"4,806"	"4,798"	"4807,"	"0,216"
"4,868"	"4,868"	"0,067"	"0,004"	"9,452"	"4,870"	"4,867"	"4868,"	"-0,15"
"4,905"	"4,906"	"0,062"	"0,003"	"8,992"	"4,908"	"4,912"	"4905,"	"-0,53"
"4,889"	"4,890"	"0,073"	"0,005"	"7,162"	"4,888"	"4,884"	"4889,"	"0,285"
"4,892"	"4,892"	"0,072"	"0,005"	"6,823"	"4,893"	"4,907"	"4892,"	"-0,07"
"4,886"	"4,887"	"0,065"	"0,004"	"9,903"	"4,885"	"4,892"	"4886,"	"0,486"
"4,854"	"4,855"	"0,071"	"0,005"	"6,950"	"4,852"	"4,852"	"4854,"	"0,208"
"4,809"	"4,809"	"0,074"	"0,005"	"5,455"	"4,810"	"4,788"	"4809,"	"-0,21"
"4,756"	"4,756"	"0,071"	"0,005"	"8,481"	"4,753"	"4,752"	"4756,"	"0,254"
"4,812"	"4,812"	"0,075"	"0,005"	"6,648"	"4,811"	"4,800"	"4812,"	"-0,13"
