""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,310"	"5,310"	"0,039"	"0,001"	"9,974"	"5,311"	"5,307"	"5310,"	"0,217"
"5,292"	"5,292"	"0,043"	"0,001"	"7,398"	"5,291"	"5,292"	"5292,"	"0,218"
"5,280"	"5,280"	"0,044"	"0,001"	"6,574"	"5,280"	"5,277"	"5280,"	"-0,17"
"5,306"	"5,307"	"0,044"	"0,001"	"7,748"	"5,309"	"5,312"	"5306,"	"-0,12"
"5,294"	"5,294"	"0,046"	"0,002"	"9,800"	"5,294"	"5,297"	"5294,"	"-0,48"
"5,286"	"5,286"	"0,051"	"0,002"	"6,004"	"5,286"	"5,290"	"5286,"	"0,138"
"5,314"	"5,314"	"0,047"	"0,002"	"6,602"	"5,318"	"5,326"	"5314,"	"0,036"
"5,195"	"5,195"	"0,047"	"0,002"	"6,882"	"5,191"	"5,185"	"5195,"	"0,364"
"5,241"	"5,241"	"0,051"	"0,002"	"5,440"	"5,242"	"5,246"	"5241,"	"-0,29"
"5,317"	"5,317"	"0,045"	"0,002"	"7,345"	"5,318"	"5,320"	"5317,"	"0,125"
"5,300"	"5,301"	"0,049"	"0,002"	"5,941"	"5,305"	"5,320"	"5300,"	"-0,16"
"5,235"	"5,235"	"0,044"	"0,002"	"7,687"	"5,234"	"5,231"	"5235,"	"0,173"
"5,270"	"5,270"	"0,041"	"0,001"	"7,744"	"5,271"	"5,270"	"5270,"	"-0,04"
"5,280"	"5,280"	"0,042"	"0,001"	"8,780"	"5,282"	"5,294"	"5280,"	"-0,41"
"5,191"	"5,191"	"0,054"	"0,002"	"4,546"	"5,182"	"5,149"	"5191,"	"-0,06"
"5,177"	"5,178"	"0,049"	"0,002"	"5,781"	"5,175"	"5,206"	"5177,"	"0,142"
"5,196"	"5,197"	"0,047"	"0,002"	"6,884"	"5,198"	"5,207"	"5196,"	"-0,02"
"5,220"	"5,220"	"0,053"	"0,002"	"5,608"	"5,227"	"5,231"	"5220,"	"-0,13"
"5,200"	"5,201"	"0,044"	"0,002"	"6,961"	"5,196"	"5,181"	"5200,"	"0,139"
