""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,317"	"5,318"	"0,067"	"0,004"	"8,665"	"5,316"	"5,310"	"5317,"	"0,229"
"5,343"	"5,344"	"0,074"	"0,005"	"7,348"	"5,340"	"5,332"	"5343,"	"0,284"
"5,332"	"5,333"	"0,084"	"0,007"	"6,009"	"5,339"	"5,369"	"5332,"	"0,033"
"5,243"	"5,244"	"0,069"	"0,004"	"9,083"	"5,244"	"5,239"	"5243,"	"0,338"
"5,268"	"5,269"	"0,082"	"0,006"	"7,292"	"5,268"	"5,242"	"5268,"	"-0,05"
"5,300"	"5,301"	"0,070"	"0,005"	"8,378"	"5,301"	"5,305"	"5300,"	"-0,54"
"5,323"	"5,323"	"0,070"	"0,004"	"9,771"	"5,320"	"5,320"	"5323,"	"0,483"
"5,320"	"5,320"	"0,079"	"0,006"	"7,824"	"5,320"	"5,320"	"5320,"	"0,258"
"5,299"	"5,299"	"0,074"	"0,005"	"7,034"	"5,302"	"5,328"	"5299,"	"0,306"
"5,250"	"5,251"	"0,073"	"0,005"	"7,831"	"5,252"	"5,247"	"5250,"	"-0,08"
"5,310"	"5,310"	"0,079"	"0,006"	"6,982"	"5,311"	"5,319"	"5310,"	"-0,02"
"5,283"	"5,284"	"0,071"	"0,005"	"7,047"	"5,278"	"5,266"	"5283,"	"0,154"
"5,289"	"5,289"	"0,069"	"0,004"	"7,705"	"5,289"	"5,300"	"5289,"	"0,091"
"5,318"	"5,318"	"0,075"	"0,005"	"8,120"	"5,320"	"5,322"	"5318,"	"-0,31"
"5,335"	"5,336"	"0,071"	"0,005"	"8,988"	"5,336"	"5,339"	"5335,"	"-0,18"
"5,301"	"5,302"	"0,063"	"0,004"	"9,551"	"5,301"	"5,300"	"5301,"	"0,099"
"5,303"	"5,304"	"0,069"	"0,004"	"10,35"	"5,307"	"5,313"	"5303,"	"-0,32"
"5,360"	"5,360"	"0,076"	"0,005"	"8,589"	"5,360"	"5,362"	"5360,"	"-0,14"
"5,391"	"5,391"	"0,072"	"0,005"	"8,014"	"5,393"	"5,406"	"5391,"	"0,290"
"5,326"	"5,327"	"0,074"	"0,005"	"8,051"	"5,325"	"5,325"	"5326,"	"-0,23"
"5,274"	"5,275"	"0,077"	"0,006"	"7,031"	"5,274"	"5,299"	"5274,"	"0,104"
"5,253"	"5,254"	"0,075"	"0,005"	"7,909"	"5,254"	"5,246"	"5253,"	"0,044"
"5,339"	"5,340"	"0,084"	"0,007"	"6,582"	"5,342"	"5,362"	"5339,"	"0,082"
"5,334"	"5,335"	"0,078"	"0,006"	"7,467"	"5,337"	"5,333"	"5334,"	"-0,17"
"5,314"	"5,315"	"0,078"	"0,006"	"7,367"	"5,318"	"5,323"	"5314,"	"-0,11"
"5,260"	"5,261"	"0,078"	"0,006"	"6,989"	"5,263"	"5,271"	"5260,"	"-0,14"
