""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"4,482"	"4,483"	"0,076"	"0,005"	"8,035"	"4,480"	"4,484"	"4482,"	"0,490"
"4,497"	"4,498"	"0,084"	"0,007"	"7,307"	"4,496"	"4,482"	"4497,"	"0,064"
"4,536"	"4,537"	"0,089"	"0,007"	"7,763"	"4,536"	"4,539"	"4536,"	"0,052"
"4,517"	"4,518"	"0,082"	"0,006"	"8,083"	"4,515"	"4,512"	"4517,"	"0,549"
"4,517"	"4,517"	"0,081"	"0,006"	"8,227"	"4,517"	"4,521"	"4517,"	"0,007"
"4,486"	"4,487"	"0,084"	"0,007"	"8,052"	"4,488"	"4,496"	"4486,"	"-0,31"
"4,492"	"4,493"	"0,091"	"0,008"	"7,083"	"4,489"	"4,478"	"4492,"	"0,213"
"4,501"	"4,502"	"0,083"	"0,007"	"7,255"	"4,504"	"4,499"	"4501,"	"-0,39"
"4,510"	"4,511"	"0,073"	"0,005"	"9,502"	"4,511"	"4,513"	"4510,"	"0,092"
"4,560"	"4,561"	"0,074"	"0,005"	"9,779"	"4,563"	"4,561"	"4560,"	"-0,47"
"4,555"	"4,556"	"0,087"	"0,007"	"8,493"	"4,557"	"4,575"	"4555,"	"-0,04"
"4,464"	"4,465"	"0,091"	"0,008"	"7,298"	"4,457"	"4,441"	"4464,"	"0,252"
"4,474"	"4,475"	"0,082"	"0,006"	"8,203"	"4,479"	"4,494"	"4474,"	"-0,03"
"4,548"	"4,549"	"0,077"	"0,005"	"9,455"	"4,552"	"4,555"	"4548,"	"-0,06"
"4,453"	"4,454"	"0,080"	"0,006"	"9,221"	"4,449"	"4,446"	"4453,"	"-0,23"
"4,446"	"4,447"	"0,096"	"0,009"	"6,652"	"4,442"	"4,428"	"4446,"	"-0,15"
"4,511"	"4,511"	"0,080"	"0,006"	"8,454"	"4,511"	"4,505"	"4511,"	"0,180"
"4,478"	"4,479"	"0,075"	"0,005"	"7,746"	"4,482"	"4,491"	"4478,"	"0,036"
"4,370"	"4,371"	"0,088"	"0,007"	"7,265"	"4,366"	"4,348"	"4370,"	"0,018"
"4,422"	"4,423"	"0,088"	"0,007"	"6,915"	"4,425"	"4,447"	"4422,"	"0,271"
"4,523"	"4,524"	"0,079"	"0,006"	"6,682"	"4,519"	"4,479"	"4523,"	"0,216"
"4,577"	"4,578"	"0,082"	"0,006"	"9,059"	"4,582"	"4,567"	"4577,"	"-0,29"
"4,592"	"4,593"	"0,085"	"0,007"	"7,307"	"4,592"	"4,600"	"4592,"	"0,035"
"4,542"	"4,542"	"0,083"	"0,006"	"8,485"	"4,544"	"4,545"	"4542,"	"-0,21"
"4,485"	"4,486"	"0,078"	"0,006"	"8,628"	"4,483"	"4,477"	"4485,"	"0,097"
"4,470"	"4,471"	"0,080"	"0,006"	"8,564"	"4,469"	"4,462"	"4470,"	"-0,00"
"4,492"	"4,493"	"0,094"	"0,008"	"6,820"	"4,493"	"4,501"	"4492,"	"-0,05"
"4,540"	"4,541"	"0,080"	"0,006"	"8,304"	"4,540"	"4,537"	"4540,"	"-0,31"
"4,558"	"4,559"	"0,074"	"0,005"	"9,631"	"4,557"	"4,553"	"4558,"	"0,458"
"4,553"	"4,554"	"0,071"	"0,005"	"8,886"	"4,549"	"4,547"	"4553,"	"0,476"
"4,525"	"4,526"	"0,082"	"0,006"	"8,623"	"4,523"	"4,526"	"4525,"	"0,133"
"4,518"	"4,518"	"0,079"	"0,006"	"8,137"	"4,516"	"4,528"	"4518,"	"0,319"
"4,564"	"4,564"	"0,074"	"0,005"	"10,54"	"4,566"	"4,562"	"4564,"	"-0,00"
"4,566"	"4,566"	"0,078"	"0,006"	"7,649"	"4,567"	"4,563"	"4566,"	"0,151"
"4,558"	"4,559"	"0,078"	"0,006"	"8,640"	"4,560"	"4,573"	"4558,"	"0,282"
