""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"3,928"	"3,930"	"0,122"	"0,014"	"4,060"	"3,927"	"4,031"	"3928,"	"-0,33"
"3,884"	"3,885"	"0,092"	"0,008"	"7,074"	"3,872"	"3,854"	"3884,"	"0,400"
"4,114"	"4,116"	"0,138"	"0,019"	"3,424"	"4,138"	"4,192"	"4114,"	"-0,30"
"4,141"	"4,142"	"0,093"	"0,008"	"7,917"	"4,135"	"4,110"	"4141,"	"0,112"
"4,217"	"4,218"	"0,110"	"0,012"	"5,529"	"4,221"	"4,283"	"4217,"	"-0,48"
"4,057"	"4,060"	"0,143"	"0,020"	"3,342"	"4,046"	"3,931"	"4057,"	"0,226"
"3,891"	"3,892"	"0,100"	"0,010"	"6,783"	"3,877"	"3,868"	"3891,"	"0,295"
"4,144"	"4,146"	"0,125"	"0,015"	"4,208"	"4,179"	"4,201"	"4144,"	"-0,01"
"3,871"	"3,873"	"0,121"	"0,014"	"4,148"	"3,837"	"3,806"	"3871,"	"0,775"
"3,799"	"3,800"	"0,076"	"0,005"	"9,908"	"3,800"	"3,790"	"3799,"	"-0,35"
"3,822"	"3,823"	"0,093"	"0,008"	"8,966"	"3,811"	"3,800"	"3822,"	"0,326"
"3,915"	"3,916"	"0,102"	"0,010"	"5,788"	"3,913"	"3,919"	"3915,"	"0,369"
"3,911"	"3,913"	"0,110"	"0,012"	"4,832"	"3,908"	"3,852"	"3911,"	"-0,04"
"4,079"	"4,081"	"0,093"	"0,008"	"6,858"	"4,088"	"4,102"	"4079,"	"0,248"
"4,049"	"4,050"	"0,094"	"0,008"	"9,013"	"4,051"	"4,007"	"4049,"	"0,199"
"4,007"	"4,008"	"0,094"	"0,008"	"6,809"	"4,005"	"3,985"	"4007,"	"-0,17"
"3,934"	"3,934"	"0,084"	"0,007"	"7,806"	"3,933"	"3,919"	"3934,"	"0,076"
"3,877"	"3,878"	"0,088"	"0,007"	"7,253"	"3,872"	"3,866"	"3877,"	"0,108"
"3,957"	"3,958"	"0,088"	"0,007"	"8,399"	"3,956"	"3,957"	"3957,"	"0,234"
"3,825"	"3,827"	"0,097"	"0,009"	"6,961"	"3,822"	"3,819"	"3825,"	"0,151"
"3,961"	"3,962"	"0,113"	"0,012"	"4,996"	"3,963"	"3,982"	"3961,"	"-0,11"
"4,180"	"4,181"	"0,101"	"0,010"	"6,679"	"4,183"	"4,200"	"4180,"	"0,181"
"4,139"	"4,141"	"0,106"	"0,011"	"5,964"	"4,147"	"4,164"	"4139,"	"0,204"
"3,965"	"3,966"	"0,097"	"0,009"	"6,996"	"3,962"	"3,943"	"3965,"	"0,223"
"3,904"	"3,905"	"0,099"	"0,009"	"7,415"	"3,910"	"3,913"	"3904,"	"-0,06"
"3,930"	"3,932"	"0,092"	"0,008"	"7,778"	"3,930"	"3,914"	"3930,"	"0,120"
"4,012"	"4,013"	"0,103"	"0,010"	"6,259"	"4,022"	"4,059"	"4012,"	"0,100"
"4,053"	"4,054"	"0,094"	"0,008"	"7,421"	"4,051"	"4,045"	"4053,"	"0,045"
"4,091"	"4,092"	"0,092"	"0,008"	"7,273"	"4,094"	"4,096"	"4091,"	"-0,24"
"4,014"	"4,015"	"0,101"	"0,010"	"6,361"	"4,023"	"4,052"	"4014,"	"-0,10"
"3,923"	"3,924"	"0,093"	"0,008"	"7,430"	"3,918"	"3,917"	"3923,"	"0,196"
"3,828"	"3,830"	"0,102"	"0,010"	"6,030"	"3,810"	"3,801"	"3828,"	"0,075"
"3,809"	"3,810"	"0,093"	"0,008"	"7,414"	"3,803"	"3,810"	"3809,"	"0,302"
