""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,420"	"5,421"	"0,084"	"0,007"	"7,422"	"5,418"	"5,416"	"5420,"	"0,292"
"5,352"	"5,353"	"0,081"	"0,006"	"7,506"	"5,351"	"5,349"	"5352,"	"0,014"
"5,348"	"5,348"	"0,062"	"0,003"	"9,063"	"5,348"	"5,347"	"5348,"	"0,172"
"5,352"	"5,352"	"0,071"	"0,005"	"9,523"	"5,352"	"5,345"	"5352,"	"-0,05"
"5,389"	"5,390"	"0,080"	"0,006"	"7,525"	"5,390"	"5,393"	"5389,"	"0,139"
"5,417"	"5,417"	"0,077"	"0,005"	"8,729"	"5,416"	"5,420"	"5417,"	"0,259"
"5,404"	"5,405"	"0,082"	"0,006"	"8,140"	"5,407"	"5,426"	"5404,"	"0,248"
"5,379"	"5,380"	"0,071"	"0,005"	"8,269"	"5,376"	"5,373"	"5379,"	"0,536"
"5,358"	"5,359"	"0,070"	"0,004"	"9,836"	"5,360"	"5,352"	"5358,"	"0,102"
"5,378"	"5,379"	"0,076"	"0,005"	"7,073"	"5,376"	"5,379"	"5378,"	"0,299"
"5,417"	"5,418"	"0,069"	"0,004"	"7,899"	"5,420"	"5,420"	"5417,"	"0,062"
"5,400"	"5,401"	"0,076"	"0,005"	"9,803"	"5,402"	"5,399"	"5400,"	"0,195"
"5,430"	"5,430"	"0,078"	"0,006"	"8,527"	"5,432"	"5,442"	"5430,"	"0,142"
"5,381"	"5,381"	"0,075"	"0,005"	"8,120"	"5,381"	"5,383"	"5381,"	"-0,11"
"5,423"	"5,424"	"0,081"	"0,006"	"7,149"	"5,429"	"5,424"	"5423,"	"-0,31"
"5,432"	"5,432"	"0,076"	"0,005"	"9,886"	"5,435"	"5,448"	"5432,"	"-0,23"
"5,368"	"5,368"	"0,079"	"0,006"	"7,061"	"5,363"	"5,360"	"5368,"	"0,059"
"5,366"	"5,367"	"0,075"	"0,005"	"8,432"	"5,369"	"5,348"	"5366,"	"-0,28"
"5,362"	"5,362"	"0,073"	"0,005"	"7,216"	"5,359"	"5,375"	"5362,"	"0,389"
"5,333"	"5,333"	"0,075"	"0,005"	"8,037"	"5,334"	"5,329"	"5333,"	"0,149"
"5,362"	"5,362"	"0,072"	"0,005"	"8,942"	"5,363"	"5,380"	"5362,"	"0,445"
"5,391"	"5,391"	"0,071"	"0,005"	"8,221"	"5,394"	"5,395"	"5391,"	"-0,26"
"5,400"	"5,400"	"0,071"	"0,005"	"10,21"	"5,400"	"5,401"	"5400,"	"0,343"
"5,366"	"5,367"	"0,077"	"0,005"	"7,915"	"5,364"	"5,368"	"5366,"	"-0,09"
"5,384"	"5,385"	"0,079"	"0,006"	"8,018"	"5,387"	"5,384"	"5384,"	"-0,20"
"5,450"	"5,450"	"0,068"	"0,004"	"9,069"	"5,449"	"5,453"	"5450,"	"0,372"
"5,455"	"5,455"	"0,079"	"0,006"	"8,577"	"5,456"	"5,460"	"5455,"	"0,018"
"5,414"	"5,414"	"0,078"	"0,006"	"7,492"	"5,416"	"5,420"	"5414,"	"-0,22"
"5,416"	"5,416"	"0,079"	"0,006"	"7,802"	"5,413"	"5,407"	"5416,"	"0,390"
"5,440"	"5,441"	"0,069"	"0,004"	"10,10"	"5,440"	"5,442"	"5440,"	"0,226"
"5,407"	"5,408"	"0,072"	"0,005"	"8,806"	"5,410"	"5,409"	"5407,"	"-0,10"
"5,392"	"5,392"	"0,072"	"0,005"	"8,282"	"5,391"	"5,392"	"5392,"	"0,432"
"5,398"	"5,399"	"0,073"	"0,005"	"8,458"	"5,398"	"5,397"	"5398,"	"0,221"
"5,418"	"5,419"	"0,072"	"0,005"	"7,367"	"5,419"	"5,410"	"5418,"	"-0,00"
"5,434"	"5,435"	"0,077"	"0,006"	"7,076"	"5,436"	"5,437"	"5434,"	"-0,18"
"5,423"	"5,423"	"0,068"	"0,004"	"8,207"	"5,423"	"5,434"	"5423,"	"0,075"
"5,422"	"5,423"	"0,079"	"0,006"	"7,532"	"5,420"	"5,417"	"5422,"	"0,381"
"5,434"	"5,435"	"0,074"	"0,005"	"7,828"	"5,437"	"5,438"	"5434,"	"-0,36"
"5,441"	"5,441"	"0,069"	"0,004"	"9,715"	"5,443"	"5,439"	"5441,"	"-0,17"
"5,424"	"5,424"	"0,081"	"0,006"	"8,604"	"5,429"	"5,443"	"5424,"	"-0,60"
"5,347"	"5,348"	"0,071"	"0,005"	"8,531"	"5,342"	"5,341"	"5347,"	"0,174"
"5,365"	"5,365"	"0,072"	"0,005"	"9,159"	"5,367"	"5,368"	"5365,"	"-0,19"
"5,372"	"5,372"	"0,072"	"0,005"	"10,22"	"5,371"	"5,365"	"5372,"	"0,087"
"5,325"	"5,326"	"0,073"	"0,005"	"8,606"	"5,324"	"5,315"	"5325,"	"0,170"
"5,356"	"5,357"	"0,079"	"0,006"	"8,485"	"5,353"	"5,340"	"5356,"	"-0,12"
