""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,416"	"5,416"	"0,077"	"0,006"	"8,011"	"5,416"	"5,414"	"5416,"	"0,041"
"5,446"	"5,446"	"0,074"	"0,005"	"8,393"	"5,446"	"5,445"	"5446,"	"0,202"
"5,388"	"5,389"	"0,071"	"0,005"	"9,867"	"5,386"	"5,384"	"5388,"	"0,331"
"5,403"	"5,403"	"0,075"	"0,005"	"6,922"	"5,402"	"5,394"	"5403,"	"-0,07"
"5,425"	"5,426"	"0,069"	"0,004"	"8,514"	"5,423"	"5,420"	"5425,"	"0,058"
"5,405"	"5,406"	"0,073"	"0,005"	"7,892"	"5,404"	"5,412"	"5405,"	"0,176"
"5,395"	"5,396"	"0,067"	"0,004"	"8,593"	"5,397"	"5,399"	"5395,"	"-0,10"
"5,406"	"5,406"	"0,073"	"0,005"	"8,492"	"5,406"	"5,415"	"5406,"	"-0,02"
"5,383"	"5,383"	"0,070"	"0,004"	"8,761"	"5,386"	"5,401"	"5383,"	"-0,57"
"5,363"	"5,363"	"0,076"	"0,005"	"7,142"	"5,364"	"5,365"	"5363,"	"0,142"
"5,366"	"5,367"	"0,074"	"0,005"	"8,085"	"5,366"	"5,359"	"5366,"	"-0,17"
"5,414"	"5,414"	"0,074"	"0,005"	"8,209"	"5,414"	"5,424"	"5414,"	"0,271"
"5,359"	"5,360"	"0,073"	"0,005"	"8,575"	"5,360"	"5,347"	"5359,"	"-0,06"
"5,381"	"5,381"	"0,066"	"0,004"	"9,026"	"5,381"	"5,381"	"5381,"	"-0,06"
"5,379"	"5,380"	"0,077"	"0,005"	"7,992"	"5,377"	"5,377"	"5379,"	"0,112"
"5,378"	"5,379"	"0,065"	"0,004"	"7,767"	"5,379"	"5,391"	"5378,"	"0,140"
"5,356"	"5,357"	"0,079"	"0,006"	"7,409"	"5,357"	"5,358"	"5356,"	"-0,04"
"5,349"	"5,350"	"0,068"	"0,004"	"9,577"	"5,351"	"5,349"	"5349,"	"-0,25"
"5,377"	"5,378"	"0,069"	"0,004"	"8,741"	"5,380"	"5,379"	"5377,"	"-0,00"
"5,380"	"5,380"	"0,067"	"0,004"	"8,339"	"5,382"	"5,396"	"5380,"	"0,129"
"5,358"	"5,358"	"0,077"	"0,005"	"7,535"	"5,354"	"5,348"	"5358,"	"0,377"
"5,388"	"5,388"	"0,072"	"0,005"	"8,829"	"5,388"	"5,398"	"5388,"	"-0,19"
"5,343"	"5,343"	"0,065"	"0,004"	"10,23"	"5,341"	"5,341"	"5343,"	"-0,06"
"5,383"	"5,383"	"0,069"	"0,004"	"9,134"	"5,381"	"5,387"	"5383,"	"0,184"
"5,396"	"5,396"	"0,073"	"0,005"	"7,409"	"5,397"	"5,401"	"5396,"	"-0,06"
