""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"3,800"	"3,801"	"0,082"	"0,006"	"9,210"	"3,800"	"3,798"	"3800,"	"-0,18"
"3,803"	"3,804"	"0,078"	"0,006"	"9,581"	"3,799"	"3,801"	"3803,"	"0,407"
"3,806"	"3,807"	"0,088"	"0,007"	"7,516"	"3,801"	"3,802"	"3806,"	"0,521"
"3,801"	"3,802"	"0,078"	"0,006"	"8,224"	"3,801"	"3,794"	"3801,"	"-0,04"
"3,800"	"3,801"	"0,076"	"0,005"	"10,75"	"3,799"	"3,806"	"3800,"	"0,964"
"3,798"	"3,799"	"0,082"	"0,006"	"8,117"	"3,800"	"3,799"	"3798,"	"-0,22"
"3,799"	"3,800"	"0,082"	"0,006"	"8,860"	"3,799"	"3,798"	"3799,"	"0,463"
"3,800"	"3,801"	"0,075"	"0,005"	"10,81"	"3,801"	"3,809"	"3800,"	"0,583"
"3,803"	"3,803"	"0,069"	"0,004"	"9,153"	"3,801"	"3,809"	"3803,"	"0,990"
"3,801"	"3,802"	"0,067"	"0,004"	"9,641"	"3,800"	"3,795"	"3801,"	"0,475"
"3,795"	"3,796"	"0,077"	"0,006"	"8,545"	"3,799"	"3,800"	"3795,"	"-0,39"
"3,800"	"3,801"	"0,077"	"0,005"	"7,796"	"3,802"	"3,814"	"3800,"	"-0,25"
"3,803"	"3,804"	"0,078"	"0,006"	"8,681"	"3,801"	"3,804"	"3803,"	"0,297"
"3,802"	"3,803"	"0,088"	"0,007"	"7,309"	"3,801"	"3,805"	"3802,"	"0,271"
"3,802"	"3,803"	"0,082"	"0,006"	"8,078"	"3,801"	"3,801"	"3802,"	"0,217"
"3,797"	"3,798"	"0,074"	"0,005"	"9,031"	"3,800"	"3,795"	"3797,"	"-0,29"
"3,805"	"3,806"	"0,073"	"0,005"	"9,026"	"3,801"	"3,806"	"3805,"	"0,560"
"3,802"	"3,802"	"0,069"	"0,004"	"10,75"	"3,800"	"3,794"	"3802,"	"0,388"
"3,804"	"3,805"	"0,072"	"0,005"	"7,954"	"3,800"	"3,803"	"3804,"	"0,699"
"3,803"	"3,804"	"0,078"	"0,006"	"8,700"	"3,801"	"3,804"	"3803,"	"0,517"
"3,801"	"3,802"	"0,078"	"0,006"	"7,588"	"3,802"	"3,801"	"3801,"	"0,021"
"3,800"	"3,801"	"0,079"	"0,006"	"8,751"	"3,801"	"3,794"	"3800,"	"-0,23"
"3,798"	"3,799"	"0,071"	"0,005"	"9,519"	"3,801"	"3,804"	"3798,"	"-0,57"
"3,800"	"3,800"	"0,079"	"0,006"	"8,729"	"3,800"	"3,811"	"3800,"	"0,496"
"3,798"	"3,799"	"0,077"	"0,006"	"8,248"	"3,800"	"3,805"	"3798,"	"-0,23"
"3,798"	"3,798"	"0,074"	"0,005"	"9,534"	"3,798"	"3,790"	"3798,"	"-0,02"
"3,797"	"3,798"	"0,079"	"0,006"	"8,287"	"3,801"	"3,807"	"3797,"	"-0,25"
"3,798"	"3,799"	"0,078"	"0,006"	"9,706"	"3,801"	"3,798"	"3798,"	"-0,17"
"3,800"	"3,800"	"0,078"	"0,006"	"9,021"	"3,799"	"3,798"	"3800,"	"0,234"
"3,802"	"3,803"	"0,080"	"0,006"	"7,943"	"3,800"	"3,799"	"3802,"	"0,332"
"3,802"	"3,802"	"0,071"	"0,005"	"9,338"	"3,801"	"3,799"	"3802,"	"0,131"
