""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,149"	"7,150"	"0,068"	"0,004"	"2,869"	"7,148"	"7,123"	"7149,"	"-0,13"
"7,251"	"7,251"	"0,055"	"0,003"	"5,411"	"7,252"	"7,263"	"7251,"	"0,102"
"7,318"	"7,318"	"0,045"	"0,002"	"8,694"	"7,317"	"7,311"	"7318,"	"0,053"
"7,263"	"7,264"	"0,061"	"0,003"	"4,288"	"7,265"	"7,316"	"7263,"	"-0,19"
"7,259"	"7,259"	"0,060"	"0,003"	"4,411"	"7,260"	"7,296"	"7259,"	"-0,04"
"7,253"	"7,253"	"0,045"	"0,002"	"6,950"	"7,249"	"7,244"	"7253,"	"-0,09"
"7,221"	"7,222"	"0,058"	"0,003"	"4,905"	"7,227"	"7,241"	"7221,"	"-0,09"
"7,163"	"7,164"	"0,040"	"0,001"	"8,845"	"7,163"	"7,167"	"7163,"	"0,110"
"7,250"	"7,250"	"0,052"	"0,002"	"5,375"	"7,259"	"7,268"	"7250,"	"-0,12"
"7,238"	"7,238"	"0,049"	"0,002"	"7,380"	"7,237"	"7,237"	"7238,"	"0,206"
"7,318"	"7,318"	"0,068"	"0,004"	"3,951"	"7,326"	"7,360"	"7318,"	"0,110"
"7,384"	"7,384"	"0,043"	"0,001"	"9,033"	"7,385"	"7,387"	"7384,"	"-0,10"
"7,393"	"7,393"	"0,055"	"0,003"	"5,747"	"7,402"	"7,415"	"7393,"	"-0,28"
"7,339"	"7,339"	"0,043"	"0,001"	"7,207"	"7,340"	"7,346"	"7339,"	"0,030"
"7,277"	"7,278"	"0,055"	"0,003"	"4,627"	"7,278"	"7,276"	"7277,"	"-0,08"
"7,328"	"7,328"	"0,047"	"0,002"	"6,837"	"7,331"	"7,333"	"7328,"	"-0,38"
"7,246"	"7,247"	"0,059"	"0,003"	"3,610"	"7,242"	"7,233"	"7246,"	"-0,06"
"7,107"	"7,107"	"0,050"	"0,002"	"6,801"	"7,110"	"7,108"	"7107,"	"-0,44"
"7,051"	"7,052"	"0,049"	"0,002"	"6,183"	"7,051"	"7,056"	"7051,"	"0,147"
"7,019"	"7,019"	"0,062"	"0,003"	"3,703"	"7,028"	"6,985"	"7019,"	"0,003"
"6,981"	"6,981"	"0,065"	"0,004"	"3,785"	"6,964"	"6,941"	"6981,"	"0,238"
"7,142"	"7,142"	"0,056"	"0,003"	"4,299"	"7,151"	"7,169"	"7142,"	"0,195"
"7,114"	"7,114"	"0,055"	"0,003"	"5,938"	"7,112"	"7,122"	"7114,"	"0,069"
"7,209"	"7,209"	"0,055"	"0,003"	"5,576"	"7,201"	"7,185"	"7209,"	"0,243"
"7,316"	"7,316"	"0,061"	"0,003"	"8,018"	"7,312"	"7,311"	"7316,"	"-0,44"
"7,411"	"7,411"	"0,057"	"0,003"	"4,690"	"7,423"	"7,440"	"7411,"	"-0,12"
"7,303"	"7,303"	"0,068"	"0,004"	"3,269"	"7,316"	"7,231"	"7303,"	"-0,47"
"7,104"	"7,104"	"0,047"	"0,002"	"6,837"	"7,101"	"7,093"	"7104,"	"0,050"
"7,024"	"7,024"	"0,048"	"0,002"	"6,108"	"7,020"	"7,021"	"7024,"	"-0,12"
"7,098"	"7,098"	"0,057"	"0,003"	"4,517"	"7,109"	"7,123"	"7098,"	"-0,17"
