""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"8,032"	"8,032"	"0,035"	"0,001"	"4,589"	"8,029"	"8,051"	"8032,"	"0,051"
"8,041"	"8,041"	"0,035"	"0,001"	"4,636"	"8,034"	"8,030"	"8041,"	"0,151"
"7,856"	"7,856"	"0,080"	"0,006"	"2,953"	"7,835"	"7,834"	"7856,"	"0,737"
"7,809"	"7,810"	"0,041"	"0,001"	"22,07"	"7,806"	"7,795"	"7809,"	"-1,53"
"7,798"	"7,798"	"0,079"	"0,006"	"3,719"	"7,829"	"7,863"	"7798,"	"-1,03"
"7,491"	"7,491"	"0,063"	"0,004"	"2,892"	"7,476"	"7,447"	"7491,"	"0,753"
"7,459"	"7,459"	"0,027"	"0,000"	"6,378"	"7,458"	"7,452"	"7459,"	"-0,07"
"7,517"	"7,517"	"0,030"	"0,000"	"7,578"	"7,518"	"7,519"	"7517,"	"-0,06"
"7,555"	"7,555"	"0,050"	"0,002"	"2,971"	"7,536"	"7,535"	"7555,"	"0,528"
"7,619"	"7,619"	"0,038"	"0,001"	"3,730"	"7,620"	"7,646"	"7619,"	"-0,10"
"7,502"	"7,502"	"0,046"	"0,002"	"3,007"	"7,494"	"7,490"	"7502,"	"0,127"
"7,551"	"7,551"	"0,037"	"0,001"	"5,568"	"7,555"	"7,562"	"7551,"	"-0,17"
"7,463"	"7,463"	"0,060"	"0,003"	"2,522"	"7,447"	"7,402"	"7463,"	"0,391"
"7,442"	"7,442"	"0,029"	"0,000"	"6,393"	"7,442"	"7,430"	"7442,"	"-0,04"
"7,451"	"7,451"	"0,041"	"0,001"	"3,941"	"7,443"	"7,437"	"7451,"	"0,362"
"7,379"	"7,379"	"0,062"	"0,003"	"2,692"	"7,361"	"7,405"	"7379,"	"0,480"
"7,407"	"7,407"	"0,053"	"0,002"	"2,700"	"7,409"	"7,355"	"7407,"	"0,031"
"7,493"	"7,493"	"0,032"	"0,001"	"5,547"	"7,495"	"7,503"	"7493,"	"0,097"
"7,443"	"7,444"	"0,034"	"0,001"	"5,085"	"7,448"	"7,460"	"7443,"	"0,083"
"7,389"	"7,389"	"0,032"	"0,001"	"6,025"	"7,388"	"7,380"	"7389,"	"0,110"
"7,469"	"7,469"	"0,041"	"0,001"	"4,831"	"7,477"	"7,483"	"7469,"	"-0,39"
"7,500"	"7,501"	"0,036"	"0,001"	"4,110"	"7,507"	"7,524"	"7500,"	"-0,24"
"7,413"	"7,413"	"0,038"	"0,001"	"3,892"	"7,407"	"7,442"	"7413,"	"0,175"
"7,459"	"7,459"	"0,032"	"0,001"	"6,128"	"7,465"	"7,469"	"7459,"	"-0,01"
"7,354"	"7,354"	"0,029"	"0,000"	"5,683"	"7,352"	"7,354"	"7354,"	"0,326"
"7,391"	"7,392"	"0,063"	"0,003"	"2,641"	"7,385"	"7,388"	"7391,"	"0,400"
"7,514"	"7,514"	"0,040"	"0,001"	"3,923"	"7,522"	"7,542"	"7514,"	"0,155"
"7,500"	"7,500"	"0,031"	"0,000"	"6,176"	"7,496"	"7,492"	"7500,"	"0,025"
"7,543"	"7,543"	"0,034"	"0,001"	"5,081"	"7,544"	"7,543"	"7543,"	"0,013"
"7,409"	"7,409"	"0,058"	"0,003"	"2,865"	"7,389"	"7,388"	"7409,"	"0,515"
