""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,604"	"7,604"	"0,085"	"0,007"	"4,079"	"7,568"	"7,553"	"7604,"	"0,950"
"7,674"	"7,675"	"0,064"	"0,004"	"2,949"	"7,691"	"7,713"	"7674,"	"-0,26"
"7,699"	"7,699"	"0,043"	"0,001"	"7,060"	"7,702"	"7,709"	"7699,"	"-0,18"
"7,672"	"7,672"	"0,037"	"0,001"	"8,527"	"7,673"	"7,675"	"7672,"	"0,078"
"7,590"	"7,590"	"0,055"	"0,003"	"3,933"	"7,588"	"7,571"	"7590,"	"-0,18"
"7,370"	"7,371"	"0,087"	"0,007"	"2,768"	"7,335"	"7,319"	"7370,"	"0,652"
"7,412"	"7,412"	"0,072"	"0,005"	"3,134"	"7,408"	"7,403"	"7412,"	"0,070"
"7,569"	"7,569"	"0,050"	"0,002"	"5,184"	"7,581"	"7,592"	"7569,"	"0,004"
"7,429"	"7,429"	"0,053"	"0,002"	"4,825"	"7,424"	"7,395"	"7429,"	"0,085"
"7,641"	"7,641"	"0,079"	"0,006"	"3,228"	"7,671"	"7,690"	"7641,"	"-0,82"
"7,572"	"7,573"	"0,074"	"0,005"	"2,657"	"7,571"	"7,522"	"7572,"	"0,227"
"7,413"	"7,413"	"0,054"	"0,002"	"4,524"	"7,398"	"7,380"	"7413,"	"0,171"
"7,354"	"7,354"	"0,053"	"0,002"	"4,197"	"7,354"	"7,332"	"7354,"	"0,017"
"7,345"	"7,345"	"0,063"	"0,004"	"4,026"	"7,348"	"7,297"	"7345,"	"-0,00"
"7,518"	"7,518"	"0,050"	"0,002"	"5,183"	"7,528"	"7,545"	"7518,"	"0,154"
"7,491"	"7,491"	"0,075"	"0,005"	"2,762"	"7,519"	"7,542"	"7491,"	"-0,55"
"7,352"	"7,352"	"0,043"	"0,001"	"6,466"	"7,353"	"7,375"	"7352,"	"0,062"
"7,382"	"7,382"	"0,042"	"0,001"	"6,915"	"7,379"	"7,378"	"7382,"	"0,081"
"7,374"	"7,374"	"0,042"	"0,001"	"8,141"	"7,375"	"7,372"	"7374,"	"-0,01"
"7,369"	"7,370"	"0,042"	"0,001"	"7,316"	"7,370"	"7,372"	"7369,"	"0,168"
"7,422"	"7,422"	"0,045"	"0,002"	"5,708"	"7,417"	"7,407"	"7422,"	"0,001"
"7,527"	"7,528"	"0,048"	"0,002"	"9,859"	"7,533"	"7,545"	"7527,"	"-0,52"
"7,519"	"7,519"	"0,072"	"0,005"	"2,873"	"7,534"	"7,564"	"7519,"	"-0,10"
"7,362"	"7,362"	"0,054"	"0,003"	"5,312"	"7,359"	"7,375"	"7362,"	"0,196"
"7,478"	"7,478"	"0,049"	"0,002"	"4,960"	"7,483"	"7,507"	"7478,"	"0,042"
"7,417"	"7,417"	"0,046"	"0,002"	"7,708"	"7,416"	"7,411"	"7417,"	"0,169"
"7,455"	"7,455"	"0,050"	"0,002"	"4,884"	"7,466"	"7,480"	"7455,"	"-0,03"
"7,376"	"7,376"	"0,044"	"0,001"	"7,223"	"7,375"	"7,371"	"7376,"	"0,063"
"7,334"	"7,334"	"0,045"	"0,002"	"5,466"	"7,334"	"7,357"	"7334,"	"-0,11"
"7,461"	"7,461"	"0,072"	"0,005"	"3,869"	"7,472"	"7,474"	"7461,"	"-0,43"
