""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,218"	"7,218"	"0,028"	"0,000"	"6,776"	"7,216"	"7,209"	"7218,"	"-0,03"
"7,388"	"7,389"	"0,080"	"0,006"	"2,888"	"7,423"	"7,441"	"7388,"	"-0,71"
"7,466"	"7,467"	"0,046"	"0,002"	"3,655"	"7,465"	"7,501"	"7466,"	"-0,11"
"7,528"	"7,528"	"0,034"	"0,001"	"5,591"	"7,527"	"7,512"	"7528,"	"0,253"
"7,561"	"7,561"	"0,032"	"0,001"	"7,637"	"7,561"	"7,556"	"7561,"	"0,234"
"7,589"	"7,589"	"0,034"	"0,001"	"5,325"	"7,594"	"7,611"	"7589,"	"-0,45"
"7,580"	"7,581"	"0,045"	"0,002"	"4,200"	"7,591"	"7,603"	"7580,"	"-0,37"
"7,422"	"7,422"	"0,048"	"0,002"	"5,006"	"7,414"	"7,389"	"7422,"	"0,771"
"7,417"	"7,417"	"0,035"	"0,001"	"6,610"	"7,421"	"7,433"	"7417,"	"0,104"
"7,384"	"7,384"	"0,033"	"0,001"	"6,462"	"7,383"	"7,385"	"7384,"	"-0,08"
"7,329"	"7,329"	"0,045"	"0,002"	"3,202"	"7,326"	"7,298"	"7329,"	"0,289"
"7,314"	"7,314"	"0,031"	"0,000"	"7,512"	"7,315"	"7,320"	"7314,"	"0,066"
"7,350"	"7,351"	"0,038"	"0,001"	"5,000"	"7,354"	"7,364"	"7350,"	"-0,09"
"7,353"	"7,353"	"0,030"	"0,000"	"8,654"	"7,353"	"7,357"	"7353,"	"-0,01"
"7,340"	"7,340"	"0,034"	"0,001"	"6,505"	"7,341"	"7,345"	"7340,"	"0,267"
"7,377"	"7,377"	"0,044"	"0,002"	"4,237"	"7,391"	"7,406"	"7377,"	"-0,25"
"7,361"	"7,361"	"0,034"	"0,001"	"6,657"	"7,363"	"7,373"	"7361,"	"0,193"
"7,277"	"7,277"	"0,041"	"0,001"	"3,843"	"7,274"	"7,272"	"7277,"	"0,111"
"7,240"	"7,240"	"0,052"	"0,002"	"3,430"	"7,231"	"7,233"	"7240,"	"0,441"
"7,309"	"7,309"	"0,040"	"0,001"	"4,873"	"7,315"	"7,333"	"7309,"	"-0,40"
"7,188"	"7,188"	"0,034"	"0,001"	"5,467"	"7,180"	"7,177"	"7188,"	"0,452"
"7,149"	"7,149"	"0,032"	"0,001"	"6,749"	"7,148"	"7,145"	"7149,"	"0,005"
"7,095"	"7,095"	"0,045"	"0,002"	"3,103"	"7,084"	"7,067"	"7095,"	"-0,02"
"7,230"	"7,230"	"0,093"	"0,008"	"2,325"	"7,229"	"7,224"	"7230,"	"-0,13"
"7,333"	"7,333"	"0,050"	"0,002"	"2,915"	"7,331"	"7,325"	"7333,"	"-0,22"
"7,248"	"7,248"	"0,031"	"0,000"	"8,130"	"7,249"	"7,250"	"7248,"	"0,451"
"7,241"	"7,241"	"0,035"	"0,001"	"21,01"	"7,240"	"7,223"	"7241,"	"-1,39"
"7,249"	"7,249"	"0,028"	"0,000"	"7,971"	"7,249"	"7,249"	"7249,"	"-0,39"
"7,271"	"7,271"	"0,030"	"0,000"	"7,008"	"7,273"	"7,274"	"7271,"	"-0,14"
"7,315"	"7,315"	"0,036"	"0,001"	"6,601"	"7,315"	"7,336"	"7315,"	"-0,01"
