""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,294"	"7,295"	"0,058"	"0,003"	"4,585"	"7,283"	"7,269"	"7294,"	"0,179"
"7,457"	"7,458"	"0,060"	"0,003"	"4,670"	"7,477"	"7,494"	"7457,"	"-0,47"
"7,417"	"7,418"	"0,043"	"0,001"	"6,408"	"7,412"	"7,400"	"7417,"	"-0,09"
"7,412"	"7,412"	"0,049"	"0,002"	"5,261"	"7,408"	"7,390"	"7412,"	"-0,11"
"7,366"	"7,366"	"0,047"	"0,002"	"6,502"	"7,366"	"7,350"	"7366,"	"0,060"
"7,377"	"7,378"	"0,045"	"0,002"	"7,153"	"7,376"	"7,369"	"7377,"	"0,240"
"7,267"	"7,267"	"0,057"	"0,003"	"4,677"	"7,263"	"7,240"	"7267,"	"0,301"
"7,195"	"7,195"	"0,053"	"0,002"	"6,163"	"7,201"	"7,225"	"7195,"	"-0,00"
"7,152"	"7,153"	"0,045"	"0,002"	"7,344"	"7,153"	"7,153"	"7152,"	"-0,22"
"7,109"	"7,109"	"0,046"	"0,002"	"7,465"	"7,109"	"7,101"	"7109,"	"-0,58"
"7,211"	"7,212"	"0,085"	"0,007"	"2,398"	"7,202"	"7,145"	"7211,"	"0,378"
"7,386"	"7,386"	"0,051"	"0,002"	"6,019"	"7,387"	"7,403"	"7386,"	"0,243"
"7,369"	"7,369"	"0,054"	"0,002"	"4,666"	"7,373"	"7,398"	"7369,"	"0,001"
"7,269"	"7,269"	"0,042"	"0,001"	"7,825"	"7,265"	"7,262"	"7269,"	"0,568"
"7,260"	"7,260"	"0,047"	"0,002"	"7,671"	"7,261"	"7,268"	"7260,"	"0,385"
"7,307"	"7,307"	"0,049"	"0,002"	"5,831"	"7,312"	"7,327"	"7307,"	"-0,01"
"7,224"	"7,224"	"0,049"	"0,002"	"6,547"	"7,227"	"7,229"	"7224,"	"-0,31"
"7,305"	"7,305"	"0,053"	"0,002"	"5,528"	"7,306"	"7,334"	"7305,"	"-0,00"
"7,369"	"7,370"	"0,046"	"0,002"	"8,564"	"7,372"	"7,372"	"7369,"	"0,044"
"7,393"	"7,393"	"0,050"	"0,002"	"8,489"	"7,392"	"7,389"	"7393,"	"0,485"
"7,339"	"7,339"	"0,042"	"0,001"	"20,74"	"7,337"	"7,340"	"7339,"	"-0,72"
"7,342"	"7,342"	"0,031"	"0,000"	"8,541"	"7,341"	"7,336"	"7342,"	"0,505"
"7,364"	"7,364"	"0,037"	"0,001"	"6,418"	"7,362"	"7,353"	"7364,"	"0,114"
"7,280"	"7,280"	"0,039"	"0,001"	"4,662"	"7,282"	"7,297"	"7280,"	"0,122"
"7,242"	"7,242"	"0,037"	"0,001"	"6,418"	"7,238"	"7,228"	"7242,"	"0,142"
"7,247"	"7,248"	"0,036"	"0,001"	"6,454"	"7,246"	"7,240"	"7247,"	"0,067"
"7,311"	"7,311"	"0,066"	"0,004"	"2,612"	"7,309"	"7,383"	"7311,"	"0,306"
"7,404"	"7,404"	"0,033"	"0,001"	"7,393"	"7,402"	"7,396"	"7404,"	"0,201"
"7,408"	"7,408"	"0,033"	"0,001"	"7,924"	"7,409"	"7,399"	"7408,"	"-0,07"
"7,350"	"7,350"	"0,042"	"0,001"	"4,530"	"7,347"	"7,350"	"7350,"	"0,030"
