""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,323"	"7,323"	"0,046"	"0,002"	"3,894"	"7,306"	"7,290"	"7323,"	"0,416"
"7,476"	"7,477"	"0,073"	"0,005"	"3,213"	"7,495"	"7,508"	"7476,"	"-0,65"
"7,457"	"7,457"	"0,031"	"0,001"	"8,786"	"7,457"	"7,458"	"7457,"	"0,257"
"7,448"	"7,448"	"0,041"	"0,001"	"5,692"	"7,440"	"7,429"	"7448,"	"0,340"
"7,528"	"7,528"	"0,036"	"0,001"	"5,815"	"7,536"	"7,543"	"7528,"	"-0,32"
"7,443"	"7,443"	"0,043"	"0,001"	"4,744"	"7,435"	"7,425"	"7443,"	"0,237"
"7,433"	"7,434"	"0,053"	"0,002"	"3,469"	"7,423"	"7,400"	"7433,"	"0,443"
"7,535"	"7,535"	"0,037"	"0,001"	"5,399"	"7,537"	"7,554"	"7535,"	"0,001"
"7,463"	"7,464"	"0,039"	"0,001"	"4,738"	"7,455"	"7,450"	"7463,"	"0,261"
"7,465"	"7,465"	"0,039"	"0,001"	"6,947"	"7,468"	"7,474"	"7465,"	"-0,11"
"7,471"	"7,471"	"0,054"	"0,002"	"3,223"	"7,466"	"7,437"	"7471,"	"0,020"
"7,523"	"7,523"	"0,039"	"0,001"	"5,520"	"7,523"	"7,547"	"7523,"	"0,528"
"7,468"	"7,468"	"0,036"	"0,001"	"7,691"	"7,469"	"7,478"	"7468,"	"-0,00"
"7,510"	"7,510"	"0,040"	"0,001"	"5,049"	"7,514"	"7,527"	"7510,"	"0,126"
"7,627"	"7,627"	"0,044"	"0,002"	"4,384"	"7,634"	"7,640"	"7627,"	"-0,16"
"7,510"	"7,510"	"0,054"	"0,002"	"3,677"	"7,505"	"7,496"	"7510,"	"0,357"
"7,610"	"7,610"	"0,078"	"0,006"	"2,090"	"7,607"	"7,559"	"7610,"	"0,197"
"7,685"	"7,686"	"0,062"	"0,003"	"3,293"	"7,704"	"7,715"	"7685,"	"-0,45"
"7,483"	"7,483"	"0,056"	"0,003"	"3,163"	"7,477"	"7,472"	"7483,"	"0,321"
"7,440"	"7,440"	"0,061"	"0,003"	"2,479"	"7,427"	"7,426"	"7440,"	"0,017"
"7,447"	"7,447"	"0,054"	"0,003"	"2,845"	"7,434"	"7,413"	"7447,"	"0,189"
"7,429"	"7,429"	"0,037"	"0,001"	"7,295"	"7,428"	"7,425"	"7429,"	"0,042"
"7,477"	"7,477"	"0,043"	"0,001"	"4,204"	"7,481"	"7,472"	"7477,"	"-0,43"
"7,426"	"7,427"	"0,067"	"0,004"	"2,613"	"7,427"	"7,428"	"7426,"	"-0,01"
"7,412"	"7,412"	"0,073"	"0,005"	"2,254"	"7,426"	"7,346"	"7412,"	"0,170"
"7,396"	"7,396"	"0,057"	"0,003"	"3,608"	"7,393"	"7,394"	"7396,"	"0,288"
"7,398"	"7,398"	"0,052"	"0,002"	"3,442"	"7,414"	"7,426"	"7398,"	"-0,28"
"7,304"	"7,304"	"0,064"	"0,004"	"2,699"	"7,304"	"7,245"	"7304,"	"0,153"
"7,330"	"7,330"	"0,055"	"0,003"	"3,254"	"7,344"	"7,366"	"7330,"	"-0,21"
"7,364"	"7,364"	"0,033"	"0,001"	"7,352"	"7,365"	"7,366"	"7364,"	"-0,17"
