""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"6,734"	"6,735"	"0,067"	"0,004"	"15,72"	"6,728"	"6,707"	"6734,"	"1,808"
"6,785"	"6,786"	"0,124"	"0,015"	"7,908"	"6,787"	"6,788"	"6785,"	"-0,08"
"6,816"	"6,817"	"0,116"	"0,013"	"9,684"	"6,818"	"6,814"	"6816,"	"-0,20"
"6,765"	"6,766"	"0,113"	"0,012"	"7,835"	"6,780"	"6,805"	"6765,"	"-0,28"
"6,743"	"6,744"	"0,125"	"0,015"	"6,860"	"6,740"	"6,817"	"6743,"	"0,118"
"6,796"	"6,797"	"0,113"	"0,012"	"9,395"	"6,799"	"6,803"	"6796,"	"-0,24"
"6,665"	"6,665"	"0,079"	"0,006"	"12,60"	"6,654"	"6,639"	"6665,"	"-0,34"
"6,758"	"6,758"	"0,053"	"0,002"	"5,219"	"6,769"	"6,782"	"6758,"	"-0,41"
"6,676"	"6,677"	"0,102"	"0,010"	"8,502"	"6,662"	"6,748"	"6676,"	"-0,48"
"6,646"	"6,646"	"0,042"	"0,001"	"8,494"	"6,645"	"6,646"	"6646,"	"0,343"
"6,783"	"6,783"	"0,087"	"0,007"	"2,381"	"6,784"	"6,782"	"6783,"	"-0,11"
"6,895"	"6,895"	"0,047"	"0,002"	"6,979"	"6,892"	"6,885"	"6895,"	"0,177"
"6,905"	"6,906"	"0,056"	"0,003"	"4,502"	"6,925"	"6,934"	"6905,"	"-0,42"
"6,865"	"6,865"	"0,054"	"0,002"	"5,682"	"6,856"	"6,860"	"6865,"	"0,494"
"6,573"	"6,574"	"0,093"	"0,008"	"3,470"	"6,546"	"6,504"	"6573,"	"0,782"
"6,546"	"6,546"	"0,062"	"0,003"	"3,636"	"6,541"	"6,500"	"6546,"	"0,449"
"6,767"	"6,767"	"0,062"	"0,003"	"4,170"	"6,784"	"6,804"	"6767,"	"-0,52"
"6,803"	"6,803"	"0,049"	"0,002"	"7,634"	"6,802"	"6,792"	"6803,"	"0,203"
"6,796"	"6,796"	"0,049"	"0,002"	"5,576"	"6,797"	"6,797"	"6796,"	"0,199"
"6,800"	"6,800"	"0,044"	"0,002"	"6,536"	"6,801"	"6,802"	"6800,"	"-0,12"
"6,791"	"6,791"	"0,042"	"0,001"	"8,521"	"6,793"	"6,794"	"6791,"	"-0,48"
"6,685"	"6,686"	"0,094"	"0,008"	"2,299"	"6,688"	"6,567"	"6685,"	"-0,16"
"6,537"	"6,537"	"0,063"	"0,004"	"4,432"	"6,519"	"6,508"	"6537,"	"0,529"
"6,733"	"6,734"	"0,061"	"0,003"	"3,783"	"6,739"	"6,747"	"6733,"	"-0,13"
"6,931"	"6,932"	"0,081"	"0,006"	"3,013"	"6,930"	"6,914"	"6931,"	"-0,29"
"7,003"	"7,003"	"0,052"	"0,002"	"5,989"	"7,014"	"7,021"	"7003,"	"-0,05"
"6,938"	"6,938"	"0,040"	"0,001"	"9,763"	"6,938"	"6,937"	"6938,"	"-0,01"
"6,935"	"6,935"	"0,048"	"0,002"	"5,055"	"6,940"	"6,949"	"6935,"	"0,238"
"6,912"	"6,912"	"0,049"	"0,002"	"6,681"	"6,915"	"6,925"	"6912,"	"-0,06"
"6,933"	"6,933"	"0,046"	"0,002"	"6,069"	"6,929"	"6,922"	"6933,"	"-0,27"
