""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,326"	"7,326"	"0,112"	"0,012"	"2,587"	"7,269"	"7,229"	"7326,"	"0,692"
"7,601"	"7,601"	"0,046"	"0,002"	"5,472"	"7,607"	"7,620"	"7601,"	"-0,36"
"7,514"	"7,514"	"0,083"	"0,006"	"3,328"	"7,537"	"7,584"	"7514,"	"-0,61"
"7,393"	"7,393"	"0,047"	"0,002"	"5,267"	"7,402"	"7,417"	"7393,"	"0,057"
"7,405"	"7,405"	"0,038"	"0,001"	"8,614"	"7,405"	"7,403"	"7405,"	"0,619"
"7,325"	"7,325"	"0,064"	"0,004"	"3,266"	"7,305"	"7,276"	"7325,"	"0,183"
"7,389"	"7,389"	"0,078"	"0,006"	"2,215"	"7,384"	"7,465"	"7389,"	"-0,14"
"7,416"	"7,417"	"0,041"	"0,001"	"8,247"	"7,412"	"7,402"	"7416,"	"0,277"
"7,366"	"7,366"	"0,052"	"0,002"	"3,699"	"7,372"	"7,379"	"7366,"	"-0,05"
"7,380"	"7,380"	"0,043"	"0,001"	"8,970"	"7,386"	"7,404"	"7380,"	"-0,17"
"7,503"	"7,504"	"0,075"	"0,005"	"2,658"	"7,498"	"7,491"	"7503,"	"-0,09"
"7,510"	"7,510"	"0,072"	"0,005"	"3,360"	"7,508"	"7,497"	"7510,"	"-0,39"
"7,297"	"7,298"	"0,074"	"0,005"	"2,665"	"7,319"	"7,265"	"7297,"	"-0,31"
"7,087"	"7,087"	"0,057"	"0,003"	"4,224"	"7,069"	"7,059"	"7087,"	"0,513"
"7,229"	"7,229"	"0,091"	"0,008"	"2,189"	"7,231"	"7,304"	"7229,"	"-0,39"
"7,314"	"7,314"	"0,053"	"0,002"	"4,043"	"7,300"	"7,296"	"7314,"	"0,338"
"7,431"	"7,431"	"0,042"	"0,001"	"7,822"	"7,433"	"7,442"	"7431,"	"0,094"
"7,387"	"7,387"	"0,039"	"0,001"	"10,02"	"7,385"	"7,383"	"7387,"	"0,065"
"7,257"	"7,257"	"0,089"	"0,008"	"2,066"	"7,261"	"7,197"	"7257,"	"0,131"
"7,163"	"7,163"	"0,042"	"0,001"	"7,611"	"7,158"	"7,159"	"7163,"	"0,218"
"7,262"	"7,262"	"0,040"	"0,001"	"7,730"	"7,261"	"7,253"	"7262,"	"-0,07"
"7,281"	"7,282"	"0,057"	"0,003"	"3,914"	"7,276"	"7,324"	"7281,"	"0,078"
"7,295"	"7,295"	"0,064"	"0,004"	"3,046"	"7,303"	"7,344"	"7295,"	"-0,24"
"7,087"	"7,088"	"0,080"	"0,006"	"2,865"	"7,075"	"7,157"	"7087,"	"0,143"
"7,149"	"7,150"	"0,081"	"0,006"	"2,785"	"7,160"	"7,190"	"7149,"	"-0,17"
"7,258"	"7,259"	"0,054"	"0,002"	"4,143"	"7,270"	"7,289"	"7258,"	"0,023"
"7,285"	"7,285"	"0,067"	"0,004"	"3,706"	"7,288"	"7,353"	"7285,"	"-0,31"
"7,275"	"7,275"	"0,045"	"0,002"	"5,667"	"7,277"	"7,308"	"7275,"	"-0,05"
"7,248"	"7,249"	"0,087"	"0,007"	"2,612"	"7,257"	"7,311"	"7248,"	"-0,50"
"7,025"	"7,026"	"0,042"	"0,001"	"7,590"	"7,022"	"7,017"	"7025,"	"0,386"
