""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,626"	"7,627"	"0,135"	"0,018"	"7,508"	"7,626"	"7,640"	"7626,"	"0,260"
"7,700"	"7,701"	"0,132"	"0,017"	"8,249"	"7,700"	"7,683"	"7700,"	"-0,16"
"7,740"	"7,741"	"0,138"	"0,019"	"7,099"	"7,739"	"7,699"	"7740,"	"0,254"
"7,745"	"7,746"	"0,124"	"0,015"	"7,446"	"7,745"	"7,730"	"7745,"	"0,000"
"7,616"	"7,618"	"0,131"	"0,017"	"7,843"	"7,620"	"7,634"	"7616,"	"-0,08"
"7,477"	"7,478"	"0,134"	"0,018"	"8,140"	"7,473"	"7,465"	"7477,"	"-0,03"
"7,599"	"7,600"	"0,145"	"0,021"	"7,461"	"7,601"	"7,613"	"7599,"	"0,070"
"7,671"	"7,673"	"0,138"	"0,019"	"6,895"	"7,679"	"7,676"	"7671,"	"0,235"
"7,560"	"7,561"	"0,128"	"0,016"	"8,749"	"7,555"	"7,550"	"7560,"	"0,129"
"7,617"	"7,618"	"0,120"	"0,014"	"9,572"	"7,615"	"7,603"	"7617,"	"0,256"
"7,552"	"7,553"	"0,131"	"0,017"	"8,187"	"7,553"	"7,544"	"7552,"	"-0,13"
"7,673"	"7,675"	"0,130"	"0,017"	"7,455"	"7,677"	"7,695"	"7673,"	"0,182"
"7,662"	"7,663"	"0,128"	"0,016"	"8,245"	"7,663"	"7,671"	"7662,"	"-0,12"
"7,825"	"7,826"	"0,147"	"0,021"	"6,335"	"7,832"	"7,851"	"7825,"	"0,193"
"7,720"	"7,721"	"0,136"	"0,018"	"7,619"	"7,714"	"7,715"	"7720,"	"0,097"
"7,635"	"7,636"	"0,131"	"0,017"	"7,507"	"7,632"	"7,604"	"7635,"	"0,332"
"7,607"	"7,608"	"0,134"	"0,018"	"7,007"	"7,606"	"7,587"	"7607,"	"-0,20"
"7,734"	"7,735"	"0,125"	"0,015"	"9,592"	"7,734"	"7,743"	"7734,"	"0,208"
"7,695"	"7,696"	"0,128"	"0,016"	"8,202"	"7,691"	"7,686"	"7695,"	"0,182"
"7,657"	"7,658"	"0,132"	"0,017"	"8,384"	"7,661"	"7,653"	"7657,"	"-0,35"
"7,666"	"7,667"	"0,144"	"0,021"	"6,654"	"7,680"	"7,713"	"7666,"	"-0,18"
"7,522"	"7,523"	"0,126"	"0,016"	"7,864"	"7,529"	"7,535"	"7522,"	"0,018"
"7,557"	"7,559"	"0,165"	"0,027"	"4,850"	"7,540"	"7,460"	"7557,"	"-0,04"
"7,738"	"7,739"	"0,140"	"0,019"	"7,160"	"7,737"	"7,748"	"7738,"	"0,030"
