""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,349"	"7,349"	"0,077"	"0,005"	"7,576"	"7,339"	"7,330"	"7349,"	"0,358"
"7,500"	"7,501"	"0,084"	"0,007"	"5,972"	"7,507"	"7,509"	"7500,"	"0,051"
"7,603"	"7,604"	"0,086"	"0,007"	"6,748"	"7,609"	"7,650"	"7603,"	"-0,28"
"7,505"	"7,506"	"0,123"	"0,015"	"3,342"	"7,509"	"7,405"	"7505,"	"-0,23"
"7,313"	"7,313"	"0,073"	"0,005"	"8,896"	"7,319"	"7,336"	"7313,"	"-0,85"
"7,267"	"7,267"	"0,081"	"0,006"	"5,828"	"7,260"	"7,233"	"7267,"	"0,172"
"7,217"	"7,218"	"0,075"	"0,005"	"7,713"	"7,217"	"7,213"	"7217,"	"-0,13"
"7,282"	"7,282"	"0,069"	"0,004"	"8,770"	"7,282"	"7,288"	"7282,"	"0,345"
"7,327"	"7,327"	"0,076"	"0,005"	"7,439"	"7,328"	"7,352"	"7327,"	"-0,32"
"7,329"	"7,329"	"0,086"	"0,007"	"6,386"	"7,327"	"7,337"	"7329,"	"0,063"
"7,360"	"7,360"	"0,080"	"0,006"	"7,611"	"7,360"	"7,349"	"7360,"	"-0,19"
"7,390"	"7,391"	"0,074"	"0,005"	"7,937"	"7,388"	"7,387"	"7390,"	"0,062"
"7,398"	"7,399"	"0,066"	"0,004"	"10,96"	"7,399"	"7,395"	"7398,"	"-0,28"
"7,374"	"7,374"	"0,071"	"0,005"	"8,514"	"7,372"	"7,373"	"7374,"	"0,148"
"7,338"	"7,339"	"0,082"	"0,006"	"6,863"	"7,331"	"7,323"	"7338,"	"0,156"
"7,454"	"7,455"	"0,085"	"0,007"	"6,068"	"7,456"	"7,479"	"7454,"	"0,151"
"7,402"	"7,403"	"0,091"	"0,008"	"6,162"	"7,395"	"7,365"	"7402,"	"0,044"
