""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,291"	"7,292"	"0,135"	"0,018"	"8,927"	"7,291"	"7,297"	"7291,"	"-0,19"
"7,260"	"7,262"	"0,137"	"0,018"	"7,812"	"7,261"	"7,260"	"7260,"	"0,029"
"7,288"	"7,289"	"0,127"	"0,016"	"8,327"	"7,287"	"7,263"	"7288,"	"0,004"
"7,330"	"7,331"	"0,140"	"0,019"	"8,038"	"7,326"	"7,330"	"7330,"	"0,455"
"7,347"	"7,348"	"0,114"	"0,013"	"10,18"	"7,350"	"7,347"	"7347,"	"-0,15"
"7,317"	"7,318"	"0,134"	"0,018"	"9,161"	"7,314"	"7,306"	"7317,"	"0,206"
"7,390"	"7,392"	"0,141"	"0,020"	"7,518"	"7,389"	"7,383"	"7390,"	"-0,02"
"7,496"	"7,498"	"0,150"	"0,022"	"7,680"	"7,492"	"7,489"	"7496,"	"0,350"
"7,494"	"7,496"	"0,135"	"0,018"	"8,701"	"7,494"	"7,488"	"7494,"	"-0,08"
"7,438"	"7,440"	"0,145"	"0,021"	"7,769"	"7,438"	"7,440"	"7438,"	"-0,08"
"7,459"	"7,460"	"0,125"	"0,015"	"9,663"	"7,455"	"7,437"	"7459,"	"0,432"
"7,516"	"7,517"	"0,140"	"0,019"	"6,950"	"7,507"	"7,495"	"7516,"	"-0,17"
"7,671"	"7,672"	"0,127"	"0,016"	"9,203"	"7,673"	"7,689"	"7671,"	"0,216"
"7,519"	"7,520"	"0,128"	"0,016"	"8,174"	"7,514"	"7,499"	"7519,"	"0,254"
"7,486"	"7,487"	"0,117"	"0,013"	"8,148"	"7,482"	"7,470"	"7486,"	"0,484"
"7,516"	"7,517"	"0,124"	"0,015"	"7,662"	"7,516"	"7,506"	"7516,"	"-0,21"
"7,654"	"7,655"	"0,119"	"0,014"	"9,024"	"7,652"	"7,653"	"7654,"	"0,636"
"7,587"	"7,588"	"0,127"	"0,016"	"8,846"	"7,587"	"7,604"	"7587,"	"0,413"
"7,518"	"7,519"	"0,122"	"0,015"	"9,786"	"7,521"	"7,540"	"7518,"	"0,325"
"7,540"	"7,542"	"0,140"	"0,019"	"8,639"	"7,541"	"7,543"	"7540,"	"-0,12"
"7,473"	"7,475"	"0,145"	"0,021"	"7,463"	"7,472"	"7,475"	"7473,"	"0,352"
"7,460"	"7,461"	"0,128"	"0,016"	"9,007"	"7,459"	"7,440"	"7460,"	"0,074"
"7,517"	"7,518"	"0,135"	"0,018"	"8,189"	"7,516"	"7,500"	"7517,"	"0,051"
"7,496"	"7,497"	"0,134"	"0,017"	"8,731"	"7,493"	"7,492"	"7496,"	"0,114"
"7,584"	"7,585"	"0,128"	"0,016"	"7,321"	"7,590"	"7,606"	"7584,"	"-0,07"
"7,563"	"7,564"	"0,142"	"0,020"	"7,308"	"7,566"	"7,569"	"7563,"	"-0,05"
"7,599"	"7,600"	"0,125"	"0,015"	"9,598"	"7,604"	"7,606"	"7599,"	"-0,17"
"7,605"	"7,606"	"0,123"	"0,015"	"10,10"	"7,602"	"7,607"	"7605,"	"0,831"
"7,569"	"7,570"	"0,150"	"0,022"	"7,775"	"7,569"	"7,553"	"7569,"	"-0,14"
"7,513"	"7,514"	"0,131"	"0,017"	"7,604"	"7,518"	"7,495"	"7513,"	"-0,29"
"7,532"	"7,533"	"0,127"	"0,016"	"8,937"	"7,533"	"7,524"	"7532,"	"-0,17"
"7,436"	"7,437"	"0,133"	"0,017"	"8,112"	"7,438"	"7,437"	"7436,"	"0,231"
"7,356"	"7,357"	"0,125"	"0,015"	"9,611"	"7,357"	"7,350"	"7356,"	"-0,13"
"7,393"	"7,394"	"0,133"	"0,017"	"9,061"	"7,396"	"7,399"	"7393,"	"-0,29"
"7,433"	"7,434"	"0,144"	"0,020"	"8,120"	"7,432"	"7,435"	"7433,"	"0,153"
"7,348"	"7,349"	"0,110"	"0,012"	"9,295"	"7,345"	"7,345"	"7348,"	"0,106"
"7,299"	"7,300"	"0,136"	"0,018"	"8,824"	"7,304"	"7,317"	"7299,"	"-0,13"
"7,333"	"7,334"	"0,130"	"0,017"	"8,308"	"7,327"	"7,323"	"7333,"	"0,211"
"7,282"	"7,283"	"0,123"	"0,015"	"9,704"	"7,283"	"7,274"	"7282,"	"0,192"
"7,188"	"7,189"	"0,130"	"0,017"	"8,661"	"7,187"	"7,179"	"7188,"	"-0,05"
"7,231"	"7,232"	"0,144"	"0,020"	"8,185"	"7,228"	"7,226"	"7231,"	"-0,10"
"7,262"	"7,263"	"0,140"	"0,019"	"7,864"	"7,264"	"7,262"	"7262,"	"-0,18"
"7,316"	"7,317"	"0,137"	"0,018"	"7,813"	"7,310"	"7,290"	"7316,"	"-0,09"
"7,462"	"7,463"	"0,136"	"0,018"	"8,599"	"7,460"	"7,449"	"7462,"	"0,248"
"7,358"	"7,360"	"0,150"	"0,022"	"7,322"	"7,354"	"7,361"	"7358,"	"0,044"
"7,349"	"7,350"	"0,145"	"0,021"	"7,741"	"7,348"	"7,344"	"7349,"	"0,175"
"7,430"	"7,432"	"0,134"	"0,018"	"7,310"	"7,430"	"7,452"	"7430,"	"-0,05"
"7,528"	"7,529"	"0,126"	"0,015"	"10,65"	"7,530"	"7,525"	"7528,"	"-0,02"
"7,368"	"7,370"	"0,138"	"0,019"	"6,515"	"7,373"	"7,392"	"7368,"	"0,040"
"7,264"	"7,265"	"0,144"	"0,020"	"7,569"	"7,263"	"7,248"	"7264,"	"-0,10"
"7,322"	"7,324"	"0,137"	"0,019"	"8,864"	"7,321"	"7,332"	"7322,"	"0,227"
"7,257"	"7,259"	"0,137"	"0,018"	"7,343"	"7,258"	"7,231"	"7257,"	"-0,10"
"7,203"	"7,204"	"0,140"	"0,019"	"8,425"	"7,206"	"7,195"	"7203,"	"-0,28"
"7,303"	"7,305"	"0,135"	"0,018"	"8,900"	"7,304"	"7,316"	"7303,"	"0,150"
"7,322"	"7,323"	"0,128"	"0,016"	"10,22"	"7,324"	"7,326"	"7322,"	"-0,41"
"7,303"	"7,305"	"0,137"	"0,018"	"8,831"	"7,304"	"7,297"	"7303,"	"-0,17"
"7,253"	"7,254"	"0,148"	"0,021"	"6,997"	"7,250"	"7,244"	"7253,"	"-0,03"
"7,306"	"7,307"	"0,132"	"0,017"	"7,426"	"7,303"	"7,288"	"7306,"	"0,275"
"7,424"	"7,425"	"0,127"	"0,016"	"7,369"	"7,412"	"7,397"	"7424,"	"0,258"
"7,433"	"7,434"	"0,132"	"0,017"	"7,945"	"7,438"	"7,377"	"7433,"	"-0,20"
"7,458"	"7,459"	"0,140"	"0,019"	"7,858"	"7,461"	"7,492"	"7458,"	"0,436"
"7,409"	"7,411"	"0,135"	"0,018"	"8,349"	"7,398"	"7,376"	"7409,"	"0,818"
"7,309"	"7,310"	"0,128"	"0,016"	"8,959"	"7,312"	"7,304"	"7309,"	"-0,28"
"7,414"	"7,416"	"0,139"	"0,019"	"6,327"	"7,419"	"7,458"	"7414,"	"-0,20"
"7,426"	"7,427"	"0,133"	"0,017"	"8,549"	"7,432"	"7,461"	"7426,"	"-0,40"
"7,313"	"7,314"	"0,130"	"0,016"	"8,261"	"7,315"	"7,313"	"7313,"	"-0,09"
"7,307"	"7,308"	"0,131"	"0,017"	"8,295"	"7,308"	"7,295"	"7307,"	"-0,19"
"7,294"	"7,296"	"0,145"	"0,021"	"7,767"	"7,299"	"7,318"	"7294,"	"0,059"
"7,260"	"7,262"	"0,149"	"0,022"	"7,382"	"7,261"	"7,273"	"7260,"	"0,254"
"7,359"	"7,361"	"0,151"	"0,022"	"6,155"	"7,364"	"7,388"	"7359,"	"0,164"
"7,451"	"7,453"	"0,149"	"0,022"	"6,888"	"7,446"	"7,423"	"7451,"	"0,202"
"7,508"	"7,509"	"0,135"	"0,018"	"8,884"	"7,509"	"7,505"	"7508,"	"-0,13"
"7,489"	"7,490"	"0,122"	"0,014"	"9,379"	"7,491"	"7,485"	"7489,"	"0,242"
"7,514"	"7,515"	"0,128"	"0,016"	"8,049"	"7,517"	"7,502"	"7514,"	"-0,38"
"7,437"	"7,438"	"0,136"	"0,018"	"8,727"	"7,434"	"7,435"	"7437,"	"0,246"
"7,359"	"7,360"	"0,130"	"0,016"	"7,973"	"7,357"	"7,366"	"7359,"	"0,170"
"7,313"	"7,314"	"0,143"	"0,020"	"7,916"	"7,316"	"7,311"	"7313,"	"-0,24"
"7,364"	"7,365"	"0,140"	"0,019"	"8,030"	"7,370"	"7,384"	"7364,"	"0,114"
"7,386"	"7,387"	"0,135"	"0,018"	"7,400"	"7,389"	"7,398"	"7386,"	"0,072"
"7,407"	"7,408"	"0,120"	"0,014"	"10,27"	"7,411"	"7,404"	"7407,"	"-0,64"
"7,445"	"7,447"	"0,129"	"0,016"	"8,903"	"7,447"	"7,442"	"7445,"	"-0,27"
"7,298"	"7,299"	"0,142"	"0,020"	"7,069"	"7,302"	"7,317"	"7298,"	"-0,11"
"7,147"	"7,149"	"0,140"	"0,019"	"7,931"	"7,147"	"7,156"	"7147,"	"0,033"
"7,287"	"7,289"	"0,140"	"0,019"	"6,873"	"7,298"	"7,354"	"7287,"	"-0,38"
"7,377"	"7,379"	"0,129"	"0,016"	"9,181"	"7,385"	"7,388"	"7377,"	"-0,66"
"7,333"	"7,335"	"0,140"	"0,019"	"7,800"	"7,330"	"7,328"	"7333,"	"0,192"
"7,360"	"7,362"	"0,137"	"0,018"	"7,465"	"7,362"	"7,349"	"7360,"	"0,066"
"7,314"	"7,315"	"0,117"	"0,013"	"10,50"	"7,317"	"7,324"	"7314,"	"-0,12"
"7,231"	"7,233"	"0,150"	"0,022"	"7,146"	"7,235"	"7,260"	"7231,"	"-0,17"
"7,114"	"7,116"	"0,136"	"0,018"	"8,290"	"7,114"	"7,109"	"7114,"	"-0,23"
