""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,564"	"7,565"	"0,139"	"0,019"	"8,041"	"7,560"	"7,559"	"7564,"	"0,371"
"7,594"	"7,596"	"0,137"	"0,018"	"7,049"	"7,598"	"7,614"	"7594,"	"-0,06"
"7,541"	"7,542"	"0,124"	"0,015"	"9,243"	"7,540"	"7,545"	"7541,"	"0,183"
"7,610"	"7,611"	"0,136"	"0,018"	"7,954"	"7,614"	"7,606"	"7610,"	"-0,10"
"7,554"	"7,555"	"0,124"	"0,015"	"8,053"	"7,551"	"7,564"	"7554,"	"0,155"
"7,627"	"7,628"	"0,123"	"0,015"	"8,948"	"7,628"	"7,650"	"7627,"	"0,082"
"7,684"	"7,685"	"0,126"	"0,016"	"8,327"	"7,682"	"7,684"	"7684,"	"0,078"
"7,685"	"7,686"	"0,136"	"0,018"	"7,669"	"7,685"	"7,683"	"7685,"	"0,020"
"7,596"	"7,597"	"0,137"	"0,018"	"7,576"	"7,590"	"7,573"	"7596,"	"0,114"
"7,565"	"7,566"	"0,135"	"0,018"	"7,617"	"7,574"	"7,578"	"7565,"	"-0,31"
"7,606"	"7,608"	"0,152"	"0,023"	"6,163"	"7,616"	"7,654"	"7606,"	"-0,16"
"7,703"	"7,704"	"0,125"	"0,015"	"8,976"	"7,696"	"7,688"	"7703,"	"0,639"
"7,738"	"7,739"	"0,113"	"0,012"	"9,075"	"7,736"	"7,748"	"7738,"	"0,164"
"7,755"	"7,756"	"0,120"	"0,014"	"7,483"	"7,762"	"7,774"	"7755,"	"-0,22"
"7,701"	"7,702"	"0,135"	"0,018"	"8,483"	"7,701"	"7,699"	"7701,"	"0,035"
"7,662"	"7,664"	"0,162"	"0,026"	"5,885"	"7,644"	"7,657"	"7662,"	"0,354"
"7,921"	"7,922"	"0,118"	"0,014"	"7,741"	"7,922"	"7,958"	"7921,"	"0,640"
"7,902"	"7,903"	"0,136"	"0,018"	"8,074"	"7,895"	"7,870"	"7902,"	"-0,21"
"7,729"	"7,731"	"0,166"	"0,027"	"4,411"	"7,729"	"7,585"	"7729,"	"0,396"
"7,594"	"7,595"	"0,132"	"0,017"	"6,495"	"7,590"	"7,550"	"7594,"	"0,370"
"7,704"	"7,705"	"0,136"	"0,018"	"7,847"	"7,701"	"7,699"	"7704,"	"0,070"
"7,722"	"7,723"	"0,133"	"0,017"	"8,983"	"7,723"	"7,712"	"7722,"	"-0,06"
"7,562"	"7,564"	"0,152"	"0,023"	"6,042"	"7,568"	"7,600"	"7562,"	"-0,12"
"7,426"	"7,427"	"0,123"	"0,015"	"9,429"	"7,425"	"7,427"	"7426,"	"-0,13"
"7,431"	"7,433"	"0,132"	"0,017"	"8,208"	"7,431"	"7,425"	"7431,"	"0,011"
"7,480"	"7,481"	"0,128"	"0,016"	"7,850"	"7,475"	"7,479"	"7480,"	"0,397"
"7,364"	"7,365"	"0,136"	"0,018"	"8,257"	"7,356"	"7,351"	"7364,"	"0,530"
"7,380"	"7,381"	"0,136"	"0,018"	"8,239"	"7,382"	"7,378"	"7380,"	"-0,26"
"7,272"	"7,274"	"0,136"	"0,018"	"7,404"	"7,270"	"7,264"	"7272,"	"-0,10"
"7,347"	"7,349"	"0,145"	"0,021"	"6,496"	"7,356"	"7,403"	"7347,"	"-0,24"
"7,380"	"7,381"	"0,133"	"0,017"	"8,317"	"7,376"	"7,369"	"7380,"	"0,299"
"7,453"	"7,454"	"0,136"	"0,018"	"7,139"	"7,455"	"7,450"	"7453,"	"0,050"
"7,444"	"7,445"	"0,120"	"0,014"	"8,189"	"7,442"	"7,464"	"7444,"	"0,245"
"7,438"	"7,439"	"0,131"	"0,017"	"7,834"	"7,434"	"7,431"	"7438,"	"0,313"
"7,601"	"7,603"	"0,149"	"0,022"	"6,061"	"7,591"	"7,567"	"7601,"	"0,294"
"7,590"	"7,592"	"0,141"	"0,019"	"5,710"	"7,579"	"7,521"	"7590,"	"0,486"
"7,378"	"7,380"	"0,131"	"0,017"	"8,121"	"7,376"	"7,346"	"7378,"	"-0,19"
"7,473"	"7,475"	"0,156"	"0,024"	"5,172"	"7,472"	"7,382"	"7473,"	"-0,03"
"7,595"	"7,596"	"0,140"	"0,019"	"7,268"	"7,601"	"7,588"	"7595,"	"-0,46"
"7,549"	"7,550"	"0,135"	"0,018"	"7,505"	"7,543"	"7,538"	"7549,"	"0,256"
"7,462"	"7,463"	"0,126"	"0,015"	"8,538"	"7,461"	"7,475"	"7462,"	"0,344"
"7,421"	"7,422"	"0,136"	"0,018"	"8,377"	"7,423"	"7,426"	"7421,"	"0,060"
"7,503"	"7,504"	"0,132"	"0,017"	"7,842"	"7,507"	"7,516"	"7503,"	"-0,09"
"7,508"	"7,509"	"0,114"	"0,013"	"9,661"	"7,509"	"7,516"	"7508,"	"0,481"
"7,406"	"7,407"	"0,129"	"0,016"	"7,651"	"7,404"	"7,405"	"7406,"	"0,115"
"7,315"	"7,316"	"0,137"	"0,018"	"7,220"	"7,313"	"7,291"	"7315,"	"0,054"
"7,264"	"7,265"	"0,124"	"0,015"	"7,920"	"7,266"	"7,265"	"7264,"	"-0,13"
"7,374"	"7,375"	"0,140"	"0,019"	"7,296"	"7,379"	"7,385"	"7374,"	"-0,02"
"7,297"	"7,298"	"0,132"	"0,017"	"8,511"	"7,289"	"7,278"	"7297,"	"0,359"
"7,302"	"7,303"	"0,119"	"0,014"	"8,496"	"7,305"	"7,318"	"7302,"	"-0,15"
"7,524"	"7,526"	"0,151"	"0,022"	"6,061"	"7,533"	"7,548"	"7524,"	"-0,22"
"7,532"	"7,533"	"0,133"	"0,017"	"6,092"	"7,540"	"7,634"	"7532,"	"0,021"
"7,430"	"7,432"	"0,132"	"0,017"	"8,249"	"7,430"	"7,433"	"7430,"	"0,209"
"7,497"	"7,498"	"0,137"	"0,018"	"7,438"	"7,499"	"7,522"	"7497,"	"0,296"
"7,439"	"7,440"	"0,127"	"0,016"	"6,853"	"7,431"	"7,381"	"7439,"	"0,304"
"7,519"	"7,521"	"0,141"	"0,020"	"7,908"	"7,522"	"7,521"	"7519,"	"0,044"
"7,582"	"7,583"	"0,141"	"0,019"	"6,487"	"7,588"	"7,607"	"7582,"	"-0,02"
"7,645"	"7,646"	"0,126"	"0,016"	"9,727"	"7,643"	"7,633"	"7645,"	"0,390"
"7,629"	"7,630"	"0,125"	"0,015"	"8,883"	"7,628"	"7,618"	"7629,"	"-0,34"
"7,639"	"7,640"	"0,128"	"0,016"	"8,290"	"7,635"	"7,634"	"7639,"	"0,426"
"7,751"	"7,752"	"0,142"	"0,020"	"7,467"	"7,751"	"7,787"	"7751,"	"0,075"
"7,672"	"7,674"	"0,134"	"0,018"	"5,513"	"7,671"	"7,674"	"7672,"	"-0,17"
"7,542"	"7,543"	"0,124"	"0,015"	"9,049"	"7,543"	"7,538"	"7542,"	"-0,25"
"7,621"	"7,622"	"0,128"	"0,016"	"8,733"	"7,622"	"7,639"	"7621,"	"0,140"
"7,704"	"7,705"	"0,153"	"0,023"	"5,356"	"7,701"	"7,649"	"7704,"	"0,010"
"7,776"	"7,777"	"0,136"	"0,018"	"6,312"	"7,778"	"7,797"	"7776,"	"-0,04"
"7,707"	"7,708"	"0,111"	"0,012"	"8,032"	"7,703"	"7,705"	"7707,"	"0,137"
"7,664"	"7,665"	"0,118"	"0,014"	"8,649"	"7,659"	"7,648"	"7664,"	"0,237"
"7,641"	"7,642"	"0,121"	"0,014"	"9,541"	"7,646"	"7,693"	"7641,"	"0,046"
"7,618"	"7,619"	"0,130"	"0,017"	"7,969"	"7,615"	"7,613"	"7618,"	"0,068"
"7,592"	"7,593"	"0,129"	"0,016"	"8,734"	"7,588"	"7,583"	"7592,"	"-0,01"
"7,751"	"7,752"	"0,134"	"0,018"	"8,448"	"7,754"	"7,768"	"7751,"	"-0,01"
"7,803"	"7,804"	"0,136"	"0,018"	"7,776"	"7,801"	"7,807"	"7803,"	"-0,02"
"7,812"	"7,813"	"0,138"	"0,019"	"7,935"	"7,813"	"7,814"	"7812,"	"-0,22"
"7,848"	"7,849"	"0,134"	"0,018"	"7,133"	"7,841"	"7,840"	"7848,"	"0,282"
"7,747"	"7,748"	"0,135"	"0,018"	"7,569"	"7,742"	"7,737"	"7747,"	"0,228"
"7,684"	"7,685"	"0,131"	"0,017"	"7,356"	"7,685"	"7,682"	"7684,"	"0,158"
"7,622"	"7,623"	"0,143"	"0,020"	"7,001"	"7,623"	"7,628"	"7622,"	"-0,02"
"7,665"	"7,666"	"0,130"	"0,017"	"7,586"	"7,663"	"7,669"	"7665,"	"0,195"
"7,621"	"7,622"	"0,122"	"0,015"	"7,377"	"7,615"	"7,609"	"7621,"	"0,437"
"7,563"	"7,564"	"0,136"	"0,018"	"7,675"	"7,562"	"7,561"	"7563,"	"0,036"
"7,547"	"7,548"	"0,138"	"0,019"	"7,118"	"7,546"	"7,495"	"7547,"	"0,025"
"7,548"	"7,550"	"0,155"	"0,024"	"6,239"	"7,551"	"7,557"	"7548,"	"-0,05"
"7,438"	"7,439"	"0,133"	"0,017"	"7,869"	"7,442"	"7,435"	"7438,"	"-0,24"
"7,523"	"7,524"	"0,128"	"0,016"	"7,773"	"7,520"	"7,514"	"7523,"	"0,113"
"7,564"	"7,565"	"0,129"	"0,016"	"7,475"	"7,566"	"7,600"	"7564,"	"-0,15"
"7,578"	"7,579"	"0,128"	"0,016"	"7,932"	"7,579"	"7,581"	"7578,"	"-0,05"
"7,553"	"7,554"	"0,132"	"0,017"	"7,850"	"7,555"	"7,545"	"7553,"	"-0,62"
"7,491"	"7,492"	"0,142"	"0,020"	"6,246"	"7,497"	"7,519"	"7491,"	"-0,09"
"7,321"	"7,322"	"0,141"	"0,020"	"7,793"	"7,324"	"7,326"	"7321,"	"-0,19"
