""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,600"	"7,602"	"0,139"	"0,019"	"6,593"	"7,601"	"7,596"	"7600,"	"0,238"
"7,474"	"7,475"	"0,132"	"0,017"	"7,891"	"7,476"	"7,474"	"7474,"	"-0,21"
"7,483"	"7,484"	"0,131"	"0,017"	"7,582"	"7,483"	"7,491"	"7483,"	"0,058"
"7,453"	"7,454"	"0,136"	"0,018"	"6,359"	"7,436"	"7,399"	"7453,"	"-0,03"
"7,546"	"7,547"	"0,123"	"0,015"	"7,986"	"7,558"	"7,565"	"7546,"	"-0,50"
"7,452"	"7,453"	"0,122"	"0,015"	"8,332"	"7,448"	"7,467"	"7452,"	"0,275"
"7,498"	"7,499"	"0,116"	"0,013"	"9,010"	"7,498"	"7,484"	"7498,"	"0,072"
"7,538"	"7,539"	"0,116"	"0,013"	"7,709"	"7,541"	"7,563"	"7538,"	"-0,22"
"7,555"	"7,557"	"0,129"	"0,016"	"7,108"	"7,561"	"7,571"	"7555,"	"0,143"
"7,304"	"7,305"	"0,131"	"0,017"	"6,396"	"7,300"	"7,285"	"7304,"	"-0,15"
"7,537"	"7,538"	"0,134"	"0,018"	"7,073"	"7,553"	"7,551"	"7537,"	"-0,27"
"7,542"	"7,543"	"0,115"	"0,013"	"7,965"	"7,539"	"7,553"	"7542,"	"0,202"
"7,546"	"7,547"	"0,120"	"0,014"	"9,010"	"7,547"	"7,549"	"7546,"	"-0,09"
"7,507"	"7,508"	"0,129"	"0,016"	"7,330"	"7,511"	"7,503"	"7507,"	"-0,06"
"7,423"	"7,424"	"0,133"	"0,017"	"7,325"	"7,419"	"7,416"	"7423,"	"0,178"
"7,470"	"7,472"	"0,139"	"0,019"	"7,151"	"7,464"	"7,454"	"7470,"	"-0,11"
"7,579"	"7,580"	"0,127"	"0,016"	"7,742"	"7,582"	"7,598"	"7579,"	"0,055"
"7,684"	"7,685"	"0,132"	"0,017"	"7,519"	"7,682"	"7,678"	"7684,"	"-0,03"
"7,581"	"7,582"	"0,144"	"0,020"	"6,649"	"7,592"	"7,641"	"7581,"	"-0,00"
"7,393"	"7,393"	"0,118"	"0,013"	"7,822"	"7,396"	"7,399"	"7393,"	"-0,42"
"7,435"	"7,436"	"0,136"	"0,018"	"7,526"	"7,429"	"7,434"	"7435,"	"0,161"
"7,589"	"7,590"	"0,128"	"0,016"	"7,774"	"7,592"	"7,597"	"7589,"	"-0,15"
"7,454"	"7,455"	"0,136"	"0,018"	"6,368"	"7,440"	"7,416"	"7454,"	"0,037"
"7,418"	"7,419"	"0,115"	"0,013"	"10,46"	"7,415"	"7,413"	"7418,"	"0,322"
"7,427"	"7,428"	"0,124"	"0,015"	"8,500"	"7,425"	"7,428"	"7427,"	"0,100"
"7,521"	"7,522"	"0,135"	"0,018"	"7,934"	"7,521"	"7,525"	"7521,"	"0,005"
"7,541"	"7,542"	"0,138"	"0,019"	"5,836"	"7,530"	"7,478"	"7541,"	"-0,20"
"7,541"	"7,542"	"0,127"	"0,016"	"7,347"	"7,528"	"7,492"	"7541,"	"0,070"
"7,447"	"7,449"	"0,131"	"0,017"	"8,664"	"7,458"	"7,492"	"7447,"	"-0,22"
"7,374"	"7,375"	"0,136"	"0,018"	"7,812"	"7,376"	"7,373"	"7374,"	"0,134"
"7,452"	"7,452"	"0,117"	"0,013"	"9,920"	"7,450"	"7,455"	"7452,"	"0,208"
"7,468"	"7,469"	"0,122"	"0,014"	"8,715"	"7,466"	"7,441"	"7468,"	"0,516"
"7,479"	"7,480"	"0,133"	"0,017"	"7,219"	"7,483"	"7,491"	"7479,"	"-0,03"
"7,464"	"7,465"	"0,127"	"0,016"	"8,474"	"7,470"	"7,504"	"7464,"	"-0,21"
"7,403"	"7,404"	"0,124"	"0,015"	"7,909"	"7,410"	"7,399"	"7403,"	"-0,39"
"7,272"	"7,273"	"0,124"	"0,015"	"9,162"	"7,271"	"7,258"	"7272,"	"-0,22"
"7,214"	"7,215"	"0,130"	"0,017"	"8,243"	"7,206"	"7,191"	"7214,"	"0,497"
"7,270"	"7,271"	"0,146"	"0,021"	"6,006"	"7,265"	"7,239"	"7270,"	"-0,00"
"7,373"	"7,375"	"0,135"	"0,018"	"7,463"	"7,371"	"7,369"	"7373,"	"0,175"
"7,411"	"7,412"	"0,136"	"0,018"	"7,075"	"7,409"	"7,410"	"7411,"	"0,246"
"7,331"	"7,333"	"0,144"	"0,020"	"6,763"	"7,339"	"7,342"	"7331,"	"-0,46"
"7,264"	"7,265"	"0,134"	"0,018"	"7,159"	"7,265"	"7,277"	"7264,"	"-0,02"
