""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,287"	"7,289"	"0,164"	"0,027"	"5,629"	"7,268"	"7,204"	"21863"	"0,220"
"0,000"	"0,000"	"-0,00"	"-0,00"	"0,000"	"0,000"	"0,000"	"0,000"	"0,000"
"0,000"	"0,000"	"-0,00"	"-0,00"	"0,000"	"0,000"	"0,000"	"0,000"	"0,000"
"7,411"	"7,412"	"0,131"	"0,017"	"8,026"	"7,423"	"7,422"	"7411,"	"-0,78"
"7,378"	"7,380"	"0,129"	"0,016"	"8,088"	"7,379"	"7,380"	"7378,"	"0,170"
"7,317"	"7,318"	"0,147"	"0,021"	"7,834"	"7,318"	"7,321"	"7317,"	"0,073"
"7,362"	"7,363"	"0,131"	"0,017"	"8,357"	"7,370"	"7,414"	"7362,"	"-0,27"
"7,422"	"7,423"	"0,131"	"0,017"	"8,772"	"7,420"	"7,417"	"7422,"	"0,373"
"7,344"	"7,345"	"0,147"	"0,021"	"6,593"	"7,344"	"7,292"	"7344,"	"-0,09"
"7,320"	"7,322"	"0,156"	"0,024"	"6,709"	"7,316"	"7,281"	"7320,"	"0,123"
"7,469"	"7,470"	"0,118"	"0,014"	"9,820"	"7,472"	"7,480"	"7469,"	"-0,10"
"7,386"	"7,387"	"0,136"	"0,018"	"8,084"	"7,385"	"7,361"	"7386,"	"0,062"
"7,419"	"7,420"	"0,138"	"0,019"	"8,434"	"7,419"	"7,423"	"7419,"	"0,272"
"7,462"	"7,463"	"0,139"	"0,019"	"8,021"	"7,470"	"7,480"	"7462,"	"-0,41"
"7,532"	"7,533"	"0,125"	"0,015"	"9,347"	"7,532"	"7,519"	"7532,"	"0,130"
"7,551"	"7,553"	"0,146"	"0,021"	"7,125"	"7,554"	"7,572"	"7551,"	"0,110"
"7,412"	"7,413"	"0,136"	"0,018"	"8,733"	"7,410"	"7,407"	"7412,"	"0,427"
"7,385"	"7,386"	"0,136"	"0,018"	"9,301"	"7,391"	"7,396"	"7385,"	"-0,28"
"7,403"	"7,404"	"0,149"	"0,022"	"7,817"	"7,408"	"7,385"	"7403,"	"-0,39"
"7,525"	"7,526"	"0,127"	"0,016"	"9,307"	"7,526"	"7,540"	"7525,"	"0,116"
"7,557"	"7,559"	"0,134"	"0,018"	"7,928"	"7,560"	"7,543"	"7557,"	"-0,02"
"7,460"	"7,462"	"0,143"	"0,020"	"6,876"	"7,457"	"7,444"	"7460,"	"0,151"
"7,457"	"7,458"	"0,125"	"0,015"	"10,15"	"7,457"	"7,458"	"7457,"	"0,129"
"7,483"	"7,484"	"0,138"	"0,019"	"8,527"	"7,482"	"7,495"	"7483,"	"0,115"
"7,448"	"7,449"	"0,145"	"0,021"	"7,285"	"7,444"	"7,475"	"7448,"	"0,204"
"7,442"	"7,444"	"0,135"	"0,018"	"7,046"	"7,442"	"7,413"	"7442,"	"-0,24"
"7,457"	"7,458"	"0,121"	"0,014"	"9,669"	"7,458"	"7,443"	"7457,"	"-0,11"
"7,453"	"7,455"	"0,133"	"0,017"	"8,858"	"7,454"	"7,461"	"7453,"	"-0,34"
"7,382"	"7,384"	"0,142"	"0,020"	"7,352"	"7,393"	"7,391"	"7382,"	"-0,23"
