""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,486"	"7,488"	"0,136"	"0,018"	"7,390"	"7,480"	"7,490"	"7486,"	"0,428"
"7,538"	"7,539"	"0,119"	"0,014"	"9,213"	"7,534"	"7,547"	"7538,"	"0,483"
"7,504"	"7,505"	"0,121"	"0,014"	"9,344"	"7,503"	"7,489"	"7504,"	"-0,06"
"7,611"	"7,613"	"0,140"	"0,019"	"8,394"	"7,618"	"7,627"	"7611,"	"-0,29"
"7,608"	"7,609"	"0,121"	"0,014"	"9,303"	"7,606"	"7,608"	"7608,"	"0,456"
"7,527"	"7,528"	"0,135"	"0,018"	"7,013"	"7,528"	"7,535"	"7527,"	"-0,04"
"7,368"	"7,370"	"0,148"	"0,021"	"6,678"	"7,364"	"7,382"	"7368,"	"0,081"
"7,489"	"7,490"	"0,142"	"0,020"	"6,951"	"7,495"	"7,496"	"7489,"	"-0,04"
"7,572"	"7,572"	"0,119"	"0,014"	"10,32"	"7,570"	"7,570"	"7572,"	"0,254"
"7,481"	"7,482"	"0,128"	"0,016"	"8,579"	"7,483"	"7,488"	"7481,"	"0,188"
"7,425"	"7,426"	"0,139"	"0,019"	"7,015"	"7,424"	"7,445"	"7425,"	"0,266"
"7,277"	"7,278"	"0,141"	"0,020"	"7,383"	"7,272"	"7,241"	"7277,"	"0,006"
"7,322"	"7,323"	"0,125"	"0,015"	"8,369"	"7,323"	"7,321"	"7322,"	"0,071"
"7,408"	"7,409"	"0,126"	"0,015"	"8,071"	"7,402"	"7,375"	"7408,"	"-0,12"
"7,577"	"7,578"	"0,118"	"0,014"	"8,288"	"7,580"	"7,588"	"7577,"	"0,003"
"7,524"	"7,525"	"0,110"	"0,012"	"9,327"	"7,517"	"7,509"	"7524,"	"0,538"
"7,589"	"7,590"	"0,124"	"0,015"	"9,322"	"7,588"	"7,615"	"7589,"	"-0,16"
