""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,665"	"7,666"	"0,134"	"0,018"	"8,710"	"7,665"	"7,650"	"7665,"	"0,228"
"7,664"	"7,665"	"0,118"	"0,014"	"8,144"	"7,666"	"7,648"	"7664,"	"0,210"
"7,630"	"7,630"	"0,100"	"0,010"	"8,730"	"7,627"	"7,626"	"7630,"	"0,458"
"7,587"	"7,588"	"0,101"	"0,010"	"8,223"	"7,587"	"7,583"	"7587,"	"-0,14"
"7,704"	"7,705"	"0,139"	"0,019"	"5,293"	"7,700"	"7,610"	"7704,"	"0,254"
"7,838"	"7,839"	"0,127"	"0,016"	"6,154"	"7,842"	"7,843"	"7838,"	"-0,00"
"7,633"	"7,634"	"0,120"	"0,014"	"7,604"	"7,634"	"7,639"	"7633,"	"0,009"
"7,754"	"7,755"	"0,118"	"0,013"	"5,843"	"7,761"	"7,795"	"7754,"	"-0,23"
"7,721"	"7,722"	"0,109"	"0,012"	"7,029"	"7,720"	"7,722"	"7721,"	"-0,11"
"7,607"	"7,607"	"0,113"	"0,012"	"9,126"	"7,602"	"7,595"	"7607,"	"0,237"
"7,595"	"7,596"	"0,111"	"0,012"	"8,450"	"7,599"	"7,591"	"7595,"	"-0,31"
"7,664"	"7,666"	"0,130"	"0,017"	"6,077"	"7,664"	"7,689"	"7664,"	"-0,07"
"7,691"	"7,692"	"0,117"	"0,013"	"7,102"	"7,702"	"7,708"	"7691,"	"-0,22"
"7,578"	"7,578"	"0,114"	"0,013"	"7,511"	"7,572"	"7,551"	"7578,"	"-0,03"
"7,658"	"7,659"	"0,097"	"0,009"	"8,564"	"7,663"	"7,671"	"7658,"	"-0,26"
"7,610"	"7,611"	"0,111"	"0,012"	"8,967"	"7,611"	"7,601"	"7610,"	"0,105"
"7,582"	"7,583"	"0,130"	"0,016"	"6,526"	"7,594"	"7,617"	"7582,"	"0,033"
"7,465"	"7,466"	"0,114"	"0,013"	"8,541"	"7,465"	"7,458"	"7465,"	"-0,09"
"7,392"	"7,393"	"0,105"	"0,011"	"6,468"	"7,389"	"7,368"	"7392,"	"-0,12"
"7,340"	"7,341"	"0,120"	"0,014"	"6,510"	"7,332"	"7,304"	"7340,"	"0,198"
"7,493"	"7,494"	"0,125"	"0,015"	"6,775"	"7,501"	"7,521"	"7493,"	"-0,18"
"7,520"	"7,520"	"0,112"	"0,012"	"7,969"	"7,517"	"7,519"	"7520,"	"0,041"
"7,429"	"7,430"	"0,110"	"0,012"	"9,367"	"7,436"	"7,458"	"7429,"	"0,133"
"7,400"	"7,401"	"0,133"	"0,017"	"5,800"	"7,384"	"7,349"	"7400,"	"0,220"
"7,522"	"7,522"	"0,106"	"0,011"	"7,159"	"7,519"	"7,508"	"7522,"	"-0,11"
