""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,548"	"7,548"	"0,063"	"0,004"	"9,872"	"7,547"	"7,557"	"7548,"	"-0,06"
"7,578"	"7,578"	"0,074"	"0,005"	"7,296"	"7,580"	"7,586"	"7578,"	"-0,44"
"7,570"	"7,570"	"0,070"	"0,004"	"7,861"	"7,571"	"7,573"	"7570,"	"0,245"
"7,448"	"7,448"	"0,063"	"0,003"	"6,546"	"7,442"	"7,431"	"7448,"	"-0,09"
"7,512"	"7,513"	"0,090"	"0,008"	"4,173"	"7,518"	"7,574"	"7512,"	"-0,16"
"7,518"	"7,518"	"0,074"	"0,005"	"6,302"	"7,517"	"7,494"	"7518,"	"-0,16"
"7,411"	"7,412"	"0,077"	"0,005"	"6,182"	"7,412"	"7,411"	"7411,"	"-0,17"
"7,444"	"7,445"	"0,067"	"0,004"	"8,121"	"7,443"	"7,442"	"7444,"	"0,416"
"7,507"	"7,507"	"0,070"	"0,005"	"6,884"	"7,500"	"7,501"	"7507,"	"0,491"
"7,546"	"7,547"	"0,082"	"0,006"	"6,369"	"7,551"	"7,562"	"7546,"	"-0,33"
"7,538"	"7,539"	"0,070"	"0,004"	"8,316"	"7,540"	"7,549"	"7538,"	"0,341"
"7,482"	"7,482"	"0,073"	"0,005"	"6,946"	"7,478"	"7,465"	"7482,"	"-0,13"
"7,541"	"7,541"	"0,062"	"0,003"	"8,155"	"7,538"	"7,537"	"7541,"	"0,362"
"7,444"	"7,445"	"0,091"	"0,008"	"3,742"	"7,451"	"7,386"	"7444,"	"0,129"
"7,346"	"7,346"	"0,071"	"0,005"	"6,569"	"7,345"	"7,343"	"7346,"	"-0,20"
"7,422"	"7,423"	"0,069"	"0,004"	"7,881"	"7,423"	"7,417"	"7422,"	"0,018"
"7,363"	"7,364"	"0,073"	"0,005"	"5,881"	"7,354"	"7,324"	"7363,"	"-0,03"
"7,367"	"7,367"	"0,073"	"0,005"	"7,287"	"7,368"	"7,370"	"7367,"	"0,057"
"7,362"	"7,362"	"0,067"	"0,004"	"8,337"	"7,362"	"7,355"	"7362,"	"0,175"
"7,393"	"7,394"	"0,071"	"0,005"	"7,146"	"7,393"	"7,398"	"7393,"	"0,162"
"7,352"	"7,353"	"0,065"	"0,004"	"7,485"	"7,359"	"7,369"	"7352,"	"-0,63"
"7,384"	"7,384"	"0,082"	"0,006"	"4,793"	"7,368"	"7,347"	"7384,"	"0,185"
"7,480"	"7,480"	"0,072"	"0,005"	"7,189"	"7,478"	"7,489"	"7480,"	"-0,05"
"7,328"	"7,328"	"0,074"	"0,005"	"6,512"	"7,318"	"7,298"	"7328,"	"0,441"
"7,295"	"7,296"	"0,070"	"0,005"	"6,948"	"7,295"	"7,301"	"7295,"	"0,123"
"7,322"	"7,322"	"0,066"	"0,004"	"9,011"	"7,322"	"7,325"	"7322,"	"-0,12"
"7,316"	"7,316"	"0,066"	"0,004"	"7,207"	"7,317"	"7,313"	"7316,"	"0,004"
"7,322"	"7,322"	"0,070"	"0,004"	"7,184"	"7,324"	"7,325"	"7322,"	"-0,10"
"7,338"	"7,338"	"0,067"	"0,004"	"8,553"	"7,338"	"7,347"	"7338,"	"0,183"
"7,328"	"7,328"	"0,062"	"0,003"	"8,996"	"7,326"	"7,311"	"7328,"	"0,043"
"7,380"	"7,380"	"0,063"	"0,003"	"10,84"	"7,380"	"7,386"	"7380,"	"0,299"
"7,351"	"7,352"	"0,061"	"0,003"	"9,110"	"7,351"	"7,360"	"7351,"	"0,318"
"7,463"	"7,463"	"0,068"	"0,004"	"7,184"	"7,467"	"7,486"	"7463,"	"-0,09"
"7,426"	"7,426"	"0,059"	"0,003"	"10,41"	"7,422"	"7,413"	"7426,"	"0,192"
"7,398"	"7,398"	"0,070"	"0,005"	"7,939"	"7,391"	"7,372"	"7398,"	"-0,09"
"7,370"	"7,371"	"0,071"	"0,005"	"8,089"	"7,370"	"7,359"	"7370,"	"-0,03"
"7,489"	"7,490"	"0,082"	"0,006"	"5,245"	"7,487"	"7,526"	"7489,"	"0,454"
"7,555"	"7,555"	"0,072"	"0,005"	"7,002"	"7,555"	"7,553"	"7555,"	"-0,10"
"7,453"	"7,453"	"0,074"	"0,005"	"5,961"	"7,442"	"7,419"	"7453,"	"0,214"
"7,409"	"7,409"	"0,062"	"0,003"	"8,186"	"7,410"	"7,421"	"7409,"	"-0,38"
"7,450"	"7,451"	"0,072"	"0,005"	"7,052"	"7,455"	"7,452"	"7450,"	"-0,28"
"7,368"	"7,368"	"0,087"	"0,007"	"4,843"	"7,357"	"7,337"	"7368,"	"0,061"
"7,229"	"7,230"	"0,074"	"0,005"	"6,918"	"7,232"	"7,241"	"7229,"	"-0,10"
"7,242"	"7,243"	"0,069"	"0,004"	"6,572"	"7,239"	"7,216"	"7242,"	"-0,26"
"7,335"	"7,335"	"0,066"	"0,004"	"9,136"	"7,336"	"7,337"	"7335,"	"-0,02"
"7,353"	"7,353"	"0,084"	"0,007"	"5,688"	"7,349"	"7,311"	"7353,"	"0,251"
"7,351"	"7,351"	"0,083"	"0,007"	"5,157"	"7,351"	"7,309"	"7351,"	"0,065"
"7,272"	"7,273"	"0,064"	"0,004"	"7,306"	"7,269"	"7,265"	"7272,"	"0,032"
