""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,600"	"7,601"	"0,126"	"0,015"	"8,420"	"7,606"	"7,602"	"7600,"	"-0,39"
"7,503"	"7,504"	"0,127"	"0,016"	"9,068"	"7,506"	"7,510"	"7503,"	"-0,16"
"7,498"	"7,499"	"0,127"	"0,016"	"8,906"	"7,500"	"7,489"	"7498,"	"-0,37"
"7,499"	"7,501"	"0,147"	"0,021"	"7,085"	"7,500"	"7,488"	"7499,"	"0,008"
"7,463"	"7,465"	"0,153"	"0,023"	"7,893"	"7,460"	"7,468"	"7463,"	"-0,03"
"7,302"	"7,303"	"0,150"	"0,022"	"6,138"	"7,296"	"7,236"	"7302,"	"0,047"
"7,258"	"7,259"	"0,133"	"0,017"	"7,290"	"7,255"	"7,225"	"7258,"	"-0,31"
"7,296"	"7,297"	"0,124"	"0,015"	"11,25"	"7,297"	"7,297"	"7296,"	"0,056"
"7,258"	"7,259"	"0,126"	"0,016"	"9,514"	"7,257"	"7,253"	"7258,"	"-0,23"
"7,402"	"7,403"	"0,139"	"0,019"	"7,628"	"7,410"	"7,411"	"7402,"	"-0,32"
"7,467"	"7,468"	"0,150"	"0,022"	"7,250"	"7,467"	"7,464"	"7467,"	"0,023"
"7,453"	"7,454"	"0,154"	"0,023"	"6,627"	"7,449"	"7,403"	"7453,"	"-0,24"
"7,513"	"7,515"	"0,134"	"0,018"	"8,171"	"7,508"	"7,509"	"7513,"	"0,531"
"7,428"	"7,429"	"0,121"	"0,014"	"8,560"	"7,424"	"7,429"	"7428,"	"0,049"
"7,467"	"7,468"	"0,131"	"0,017"	"8,246"	"7,465"	"7,444"	"7467,"	"-0,12"
"7,524"	"7,526"	"0,141"	"0,020"	"8,089"	"7,525"	"7,545"	"7524,"	"-0,19"
"7,522"	"7,524"	"0,139"	"0,019"	"7,604"	"7,525"	"7,540"	"7522,"	"-0,29"
"7,541"	"7,542"	"0,131"	"0,017"	"9,559"	"7,547"	"7,531"	"7541,"	"-0,04"
"7,471"	"7,472"	"0,129"	"0,016"	"9,339"	"7,472"	"7,510"	"7471,"	"-0,11"
"7,393"	"7,394"	"0,135"	"0,018"	"9,048"	"7,397"	"7,396"	"7393,"	"-0,20"
"7,372"	"7,373"	"0,150"	"0,022"	"6,219"	"7,379"	"7,387"	"7372,"	"-0,10"
"7,315"	"7,316"	"0,142"	"0,020"	"7,109"	"7,309"	"7,288"	"7315,"	"0,458"
"7,361"	"7,362"	"0,141"	"0,020"	"7,302"	"7,366"	"7,370"	"7361,"	"0,168"
"7,358"	"7,359"	"0,136"	"0,018"	"7,983"	"7,363"	"7,360"	"7358,"	"-0,18"
"7,500"	"7,501"	"0,147"	"0,021"	"6,243"	"7,497"	"7,440"	"7500,"	"0,399"
"7,607"	"7,609"	"0,152"	"0,023"	"7,279"	"7,614"	"7,617"	"7607,"	"-0,29"
"7,458"	"7,460"	"0,129"	"0,016"	"7,837"	"7,450"	"7,425"	"7458,"	"0,239"
"7,469"	"7,470"	"0,127"	"0,016"	"10,87"	"7,467"	"7,459"	"7469,"	"0,219"
"7,530"	"7,532"	"0,138"	"0,019"	"5,701"	"7,523"	"7,473"	"7530,"	"0,029"
"7,562"	"7,564"	"0,158"	"0,025"	"6,166"	"7,574"	"7,607"	"7562,"	"0,055"
"7,371"	"7,372"	"0,142"	"0,020"	"7,610"	"7,359"	"7,344"	"7371,"	"0,243"
"7,328"	"7,329"	"0,129"	"0,016"	"9,889"	"7,327"	"7,330"	"7328,"	"0,003"
"7,253"	"7,254"	"0,120"	"0,014"	"9,097"	"7,253"	"7,238"	"7253,"	"0,097"
"7,247"	"7,248"	"0,128"	"0,016"	"8,590"	"7,240"	"7,266"	"7247,"	"0,533"
"7,144"	"7,145"	"0,142"	"0,020"	"7,584"	"7,148"	"7,160"	"7144,"	"-0,35"
"7,081"	"7,083"	"0,152"	"0,023"	"7,983"	"7,083"	"7,079"	"7081,"	"-0,02"
"7,165"	"7,167"	"0,141"	"0,019"	"7,917"	"7,166"	"7,170"	"7165,"	"-0,05"
"7,158"	"7,159"	"0,117"	"0,013"	"11,32"	"7,160"	"7,184"	"7158,"	"-0,13"
"7,146"	"7,148"	"0,132"	"0,017"	"9,478"	"7,149"	"7,155"	"7146,"	"-0,03"
"7,213"	"7,215"	"0,155"	"0,024"	"6,685"	"7,206"	"7,200"	"7213,"	"0,215"
"7,246"	"7,248"	"0,139"	"0,019"	"7,589"	"7,246"	"7,239"	"7246,"	"-0,06"
"7,199"	"7,201"	"0,138"	"0,019"	"8,073"	"7,198"	"7,194"	"7199,"	"0,287"
"7,188"	"7,189"	"0,134"	"0,018"	"8,741"	"7,188"	"7,166"	"7188,"	"-0,15"
"7,145"	"7,146"	"0,129"	"0,016"	"9,547"	"7,142"	"7,146"	"7145,"	"0,047"
"7,272"	"7,273"	"0,144"	"0,020"	"7,087"	"7,284"	"7,317"	"7272,"	"-0,07"
"7,246"	"7,247"	"0,140"	"0,019"	"7,661"	"7,249"	"7,228"	"7246,"	"-0,20"
"7,208"	"7,209"	"0,125"	"0,015"	"8,074"	"7,209"	"7,230"	"7208,"	"0,079"
"7,316"	"7,318"	"0,141"	"0,020"	"7,090"	"7,314"	"7,288"	"7316,"	"-0,03"
"7,356"	"7,357"	"0,120"	"0,014"	"10,07"	"7,356"	"7,370"	"7356,"	"0,211"
"7,323"	"7,324"	"0,138"	"0,019"	"8,424"	"7,328"	"7,338"	"7323,"	"0,036"
"7,313"	"7,314"	"0,141"	"0,020"	"7,195"	"7,317"	"7,322"	"7313,"	"0,004"
"7,239"	"7,240"	"0,128"	"0,016"	"9,357"	"7,231"	"7,242"	"7239,"	"0,672"
"7,361"	"7,363"	"0,149"	"0,022"	"7,295"	"7,358"	"7,363"	"7361,"	"0,316"
"7,424"	"7,426"	"0,133"	"0,017"	"8,679"	"7,425"	"7,420"	"7424,"	"-0,21"
"7,481"	"7,482"	"0,128"	"0,016"	"8,827"	"7,482"	"7,488"	"7481,"	"0,020"
"7,371"	"7,372"	"0,144"	"0,020"	"7,656"	"7,372"	"7,376"	"7371,"	"-0,26"
"7,328"	"7,329"	"0,129"	"0,016"	"8,236"	"7,326"	"7,314"	"7328,"	"0,294"
"7,290"	"7,291"	"0,139"	"0,019"	"8,038"	"7,291"	"7,293"	"7290,"	"-0,22"
"7,330"	"7,332"	"0,150"	"0,022"	"7,411"	"7,329"	"7,311"	"7330,"	"0,134"
"7,366"	"7,368"	"0,146"	"0,021"	"7,640"	"7,369"	"7,365"	"7366,"	"-0,23"
"7,422"	"7,423"	"0,124"	"0,015"	"8,935"	"7,421"	"7,424"	"7422,"	"0,002"
"7,375"	"7,377"	"0,130"	"0,016"	"8,685"	"7,378"	"7,389"	"7375,"	"-0,03"
"7,351"	"7,352"	"0,126"	"0,015"	"8,959"	"7,356"	"7,356"	"7351,"	"-0,30"
"7,296"	"7,297"	"0,150"	"0,022"	"7,739"	"7,294"	"7,300"	"7296,"	"-0,17"
"7,367"	"7,369"	"0,137"	"0,018"	"6,776"	"7,366"	"7,353"	"7367,"	"0,258"
"7,433"	"7,434"	"0,128"	"0,016"	"8,548"	"7,427"	"7,425"	"7433,"	"0,711"
"7,413"	"7,414"	"0,145"	"0,021"	"8,703"	"7,414"	"7,424"	"7413,"	"0,153"
"7,407"	"7,409"	"0,125"	"0,015"	"8,485"	"7,407"	"7,400"	"7407,"	"0,147"
"7,341"	"7,343"	"0,139"	"0,019"	"7,560"	"7,343"	"7,360"	"7341,"	"0,017"
"7,247"	"7,248"	"0,125"	"0,015"	"9,049"	"7,246"	"7,241"	"7247,"	"0,238"
"7,211"	"7,212"	"0,140"	"0,019"	"8,430"	"7,207"	"7,221"	"7211,"	"0,520"
"7,270"	"7,271"	"0,136"	"0,018"	"7,385"	"7,281"	"7,311"	"7270,"	"-0,22"
"7,352"	"7,353"	"0,141"	"0,020"	"7,870"	"7,352"	"7,370"	"7352,"	"-0,22"
"7,382"	"7,383"	"0,137"	"0,018"	"8,231"	"7,388"	"7,410"	"7382,"	"-0,09"
"7,289"	"7,291"	"0,132"	"0,017"	"7,661"	"7,291"	"7,279"	"7289,"	"0,017"
"7,361"	"7,362"	"0,134"	"0,018"	"10,19"	"7,356"	"7,356"	"7361,"	"0,593"
"7,289"	"7,290"	"0,142"	"0,020"	"7,693"	"7,289"	"7,263"	"7289,"	"-0,24"
"7,276"	"7,278"	"0,129"	"0,016"	"9,342"	"7,276"	"7,267"	"7276,"	"-0,25"
"7,330"	"7,331"	"0,134"	"0,017"	"7,648"	"7,334"	"7,335"	"7330,"	"0,076"
"7,316"	"7,317"	"0,147"	"0,021"	"7,547"	"7,309"	"7,293"	"7316,"	"0,530"
"7,405"	"7,406"	"0,132"	"0,017"	"9,394"	"7,409"	"7,411"	"7405,"	"-0,41"
"7,463"	"7,465"	"0,135"	"0,018"	"8,298"	"7,463"	"7,465"	"7463,"	"-0,05"
"7,514"	"7,515"	"0,127"	"0,016"	"9,636"	"7,510"	"7,504"	"7514,"	"0,392"
"7,416"	"7,417"	"0,143"	"0,020"	"7,928"	"7,417"	"7,409"	"7416,"	"-0,00"
"7,418"	"7,419"	"0,141"	"0,020"	"8,180"	"7,423"	"7,438"	"7418,"	"-0,16"
"7,331"	"7,332"	"0,124"	"0,015"	"8,564"	"7,335"	"7,354"	"7331,"	"-0,27"
"7,380"	"7,381"	"0,151"	"0,023"	"5,735"	"7,376"	"7,344"	"7380,"	"0,181"
"7,500"	"7,501"	"0,148"	"0,022"	"7,786"	"7,496"	"7,473"	"7500,"	"0,079"
"7,485"	"7,487"	"0,148"	"0,022"	"7,080"	"7,483"	"7,460"	"7485,"	"-0,13"
"7,396"	"7,397"	"0,138"	"0,019"	"8,008"	"7,394"	"7,408"	"7396,"	"0,211"
