Probe 8804/170 Amplitude,Probe 8804/250 Amplitude,Probe 9373/170 Amplitude,Probe 12545/340 Amplitude,path,Probe 9373/250 Amplitude,Probe 9373/340 Amplitude,Probe 12545/170 Amplitude,Probe 12545/250 Amplitude
,0.6450000000000102,0.5999999999999943,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-ULSonly-endofday-nestenstille.csv,,0.46999999999999886,,0.3050000000000068
,0.3499999999999943,0.32499999999998863,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-depth580-mstop30-run1.csv,,0.09000000000000341,,0.13500000000001933
,0.31500000000002615,0.3050000000000068,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-depth580-mstop30-run2.csv,,0.31500000000002615,,0.16499999999999204
,0.3300000000000125,0.3300000000000125,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-wavemakeroff-1hour-stillwater.csv,,0.07499999999998863,,0.12999999999996703
0.2599999999999909,,,0.25499999999999545,/Users/ole/Kodevik/wave_project/wavedata/20251112-tett6roof/nopanel-nowind-nowave-per40-depth580-mstop30-run1.csv,0.6000000000000227,,0.3050000000000068,
