""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,451"	"5,451"	"0,048"	"0,002"	"6,493"	"5,452"	"5,463"	"5451,"	"-0,14"
"5,471"	"5,471"	"0,042"	"0,001"	"7,333"	"5,473"	"5,477"	"5471,"	"-0,03"
"5,469"	"5,469"	"0,045"	"0,002"	"7,284"	"5,471"	"5,481"	"5469,"	"0,007"
"5,418"	"5,418"	"0,040"	"0,001"	"6,872"	"5,418"	"5,422"	"5418,"	"0,106"
"5,440"	"5,440"	"0,043"	"0,001"	"7,332"	"5,438"	"5,448"	"5440,"	"0,270"
"5,465"	"5,466"	"0,043"	"0,001"	"6,539"	"5,468"	"5,472"	"5465,"	"0,140"
"5,475"	"5,475"	"0,043"	"0,001"	"7,035"	"5,476"	"5,474"	"5475,"	"-0,16"
"5,470"	"5,470"	"0,042"	"0,001"	"8,930"	"5,471"	"5,471"	"5470,"	"-0,01"
"5,400"	"5,400"	"0,049"	"0,002"	"5,102"	"5,393"	"5,390"	"5400,"	"0,382"
"5,400"	"5,400"	"0,045"	"0,002"	"6,713"	"5,400"	"5,389"	"5400,"	"-0,12"
"5,314"	"5,314"	"0,050"	"0,002"	"5,488"	"5,310"	"5,306"	"5314,"	"-0,12"
"5,301"	"5,301"	"0,043"	"0,001"	"7,396"	"5,302"	"5,290"	"5301,"	"0,060"
"5,310"	"5,310"	"0,048"	"0,002"	"6,258"	"5,307"	"5,299"	"5310,"	"0,145"
"5,459"	"5,460"	"0,076"	"0,005"	"3,024"	"5,479"	"5,519"	"5459,"	"-0,22"
"5,415"	"5,415"	"0,066"	"0,004"	"3,811"	"5,413"	"5,375"	"5415,"	"0,037"
"5,356"	"5,356"	"0,045"	"0,002"	"6,893"	"5,356"	"5,359"	"5356,"	"-0,24"
"5,384"	"5,384"	"0,042"	"0,001"	"7,052"	"5,387"	"5,397"	"5384,"	"-0,09"
"5,287"	"5,287"	"0,053"	"0,002"	"4,585"	"5,281"	"5,261"	"5287,"	"0,270"
"5,273"	"5,274"	"0,050"	"0,002"	"6,274"	"5,275"	"5,275"	"5273,"	"-0,06"
"5,334"	"5,334"	"0,047"	"0,002"	"5,998"	"5,341"	"5,357"	"5334,"	"-0,33"
"5,363"	"5,364"	"0,050"	"0,002"	"5,512"	"5,359"	"5,344"	"5363,"	"0,276"
"5,447"	"5,448"	"0,048"	"0,002"	"5,927"	"5,452"	"5,477"	"5447,"	"-0,24"
"5,455"	"5,455"	"0,056"	"0,003"	"4,330"	"5,467"	"5,484"	"5455,"	"-0,21"
"5,358"	"5,358"	"0,046"	"0,002"	"6,349"	"5,356"	"5,355"	"5358,"	"0,027"
"5,421"	"5,421"	"0,054"	"0,002"	"4,808"	"5,425"	"5,421"	"5421,"	"0,036"
"5,392"	"5,393"	"0,047"	"0,002"	"7,608"	"5,387"	"5,386"	"5392,"	"0,556"
"5,353"	"5,353"	"0,047"	"0,002"	"6,823"	"5,353"	"5,350"	"5353,"	"0,044"
"5,327"	"5,327"	"0,042"	"0,001"	"6,716"	"5,329"	"5,331"	"5327,"	"0,023"
"5,236"	"5,236"	"0,045"	"0,002"	"6,987"	"5,234"	"5,227"	"5236,"	"-0,01"
"5,291"	"5,291"	"0,053"	"0,002"	"4,761"	"5,294"	"5,309"	"5291,"	"-0,22"
