""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,295"	"5,296"	"0,050"	"0,002"	"3,989"	"5,294"	"5,255"	"5295,"	"0,123"
"5,268"	"5,268"	"0,037"	"0,001"	"7,125"	"5,269"	"5,270"	"5268,"	"-0,08"
"5,291"	"5,291"	"0,039"	"0,001"	"7,193"	"5,293"	"5,293"	"5291,"	"0,022"
"5,236"	"5,236"	"0,038"	"0,001"	"6,727"	"5,233"	"5,230"	"5236,"	"0,201"
"5,288"	"5,288"	"0,041"	"0,001"	"5,875"	"5,291"	"5,313"	"5288,"	"-0,17"
"5,326"	"5,326"	"0,035"	"0,001"	"6,784"	"5,328"	"5,330"	"5326,"	"-0,10"
"5,329"	"5,329"	"0,037"	"0,001"	"7,536"	"5,330"	"5,333"	"5329,"	"-0,16"
"5,363"	"5,363"	"0,038"	"0,001"	"7,191"	"5,362"	"5,358"	"5363,"	"0,219"
"5,408"	"5,408"	"0,036"	"0,001"	"8,125"	"5,410"	"5,406"	"5408,"	"-0,65"
"5,381"	"5,381"	"0,039"	"0,001"	"7,339"	"5,378"	"5,374"	"5381,"	"0,227"
"5,364"	"5,364"	"0,036"	"0,001"	"7,260"	"5,364"	"5,370"	"5364,"	"0,039"
"5,309"	"5,310"	"0,040"	"0,001"	"6,296"	"5,310"	"5,310"	"5309,"	"-0,37"
"5,265"	"5,265"	"0,039"	"0,001"	"7,739"	"5,266"	"5,268"	"5265,"	"-0,29"
"5,291"	"5,291"	"0,039"	"0,001"	"7,297"	"5,290"	"5,279"	"5291,"	"0,271"
"5,312"	"5,312"	"0,039"	"0,001"	"7,200"	"5,311"	"5,310"	"5312,"	"-0,20"
"5,280"	"5,280"	"0,038"	"0,001"	"6,731"	"5,278"	"5,274"	"5280,"	"0,215"
"5,308"	"5,308"	"0,049"	"0,002"	"4,818"	"5,305"	"5,289"	"5308,"	"-0,04"
"5,337"	"5,337"	"0,041"	"0,001"	"10,63"	"5,337"	"5,337"	"5337,"	"-0,30"
"5,296"	"5,296"	"0,037"	"0,001"	"7,701"	"5,297"	"5,296"	"5296,"	"-0,23"
"5,302"	"5,302"	"0,037"	"0,001"	"8,478"	"5,302"	"5,294"	"5302,"	"0,362"
"5,308"	"5,308"	"0,039"	"0,001"	"6,665"	"5,308"	"5,313"	"5308,"	"0,304"
"5,253"	"5,253"	"0,040"	"0,001"	"6,211"	"5,252"	"5,257"	"5253,"	"0,047"
"5,275"	"5,276"	"0,040"	"0,001"	"6,180"	"5,278"	"5,292"	"5275,"	"-0,16"
"5,260"	"5,260"	"0,039"	"0,001"	"6,364"	"5,259"	"5,244"	"5260,"	"0,126"
"5,283"	"5,284"	"0,036"	"0,001"	"7,844"	"5,284"	"5,287"	"5283,"	"0,135"
"5,282"	"5,282"	"0,038"	"0,001"	"7,938"	"5,280"	"5,278"	"5282,"	"0,502"
"5,320"	"5,320"	"0,039"	"0,001"	"6,344"	"5,322"	"5,339"	"5320,"	"0,095"
"5,332"	"5,332"	"0,035"	"0,001"	"8,461"	"5,332"	"5,334"	"5332,"	"0,247"
"5,319"	"5,319"	"0,037"	"0,001"	"6,847"	"5,318"	"5,317"	"5319,"	"-0,01"
"5,299"	"5,299"	"0,035"	"0,001"	"8,303"	"5,299"	"5,300"	"5299,"	"0,111"
