""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,458"	"5,458"	"0,045"	"0,002"	"6,106"	"5,459"	"5,475"	"5458,"	"0,365"
"5,466"	"5,467"	"0,056"	"0,003"	"3,784"	"5,456"	"5,426"	"5466,"	"0,161"
"5,564"	"5,564"	"0,038"	"0,001"	"8,207"	"5,567"	"5,578"	"5564,"	"-0,41"
"5,491"	"5,491"	"0,039"	"0,001"	"6,025"	"5,490"	"5,487"	"5491,"	"-0,15"
"5,469"	"5,470"	"0,044"	"0,001"	"7,585"	"5,469"	"5,465"	"5469,"	"-0,01"
"5,524"	"5,524"	"0,038"	"0,001"	"6,786"	"5,526"	"5,537"	"5524,"	"-0,06"
"5,523"	"5,523"	"0,034"	"0,001"	"9,967"	"5,523"	"5,519"	"5523,"	"-0,04"
"5,490"	"5,490"	"0,044"	"0,002"	"5,198"	"5,488"	"5,483"	"5490,"	"0,213"
"5,507"	"5,507"	"0,043"	"0,001"	"6,996"	"5,508"	"5,512"	"5507,"	"-0,24"
"5,583"	"5,583"	"0,042"	"0,001"	"5,457"	"5,587"	"5,609"	"5583,"	"-0,06"
"5,559"	"5,559"	"0,044"	"0,002"	"5,668"	"5,555"	"5,539"	"5559,"	"-0,03"
"5,479"	"5,480"	"0,055"	"0,003"	"3,672"	"5,485"	"5,497"	"5479,"	"-0,11"
"5,433"	"5,433"	"0,040"	"0,001"	"7,769"	"5,437"	"5,446"	"5433,"	"-0,00"
"5,475"	"5,475"	"0,038"	"0,001"	"7,307"	"5,477"	"5,486"	"5475,"	"0,116"
"5,439"	"5,440"	"0,040"	"0,001"	"6,204"	"5,437"	"5,435"	"5439,"	"-0,00"
"5,479"	"5,480"	"0,040"	"0,001"	"5,783"	"5,483"	"5,486"	"5479,"	"-0,15"
"5,497"	"5,497"	"0,037"	"0,001"	"8,957"	"5,497"	"5,505"	"5497,"	"0,352"
"5,514"	"5,514"	"0,035"	"0,001"	"10,03"	"5,516"	"5,517"	"5514,"	"-0,09"
"5,575"	"5,575"	"0,049"	"0,002"	"5,175"	"5,576"	"5,576"	"5575,"	"0,002"
"5,510"	"5,510"	"0,044"	"0,001"	"6,301"	"5,508"	"5,504"	"5510,"	"0,335"
"5,500"	"5,500"	"0,047"	"0,002"	"5,218"	"5,505"	"5,513"	"5500,"	"-0,19"
"5,412"	"5,412"	"0,043"	"0,001"	"4,995"	"5,412"	"5,393"	"5412,"	"-0,09"
"5,504"	"5,504"	"0,043"	"0,001"	"5,824"	"5,507"	"5,522"	"5504,"	"-0,22"
"5,512"	"5,512"	"0,037"	"0,001"	"10,01"	"5,511"	"5,502"	"5512,"	"0,003"
"5,476"	"5,476"	"0,037"	"0,001"	"8,092"	"5,475"	"5,476"	"5476,"	"0,227"
"5,465"	"5,465"	"0,039"	"0,001"	"8,017"	"5,465"	"5,467"	"5465,"	"-0,10"
"5,461"	"5,461"	"0,038"	"0,001"	"7,509"	"5,462"	"5,461"	"5461,"	"-0,01"
"5,475"	"5,475"	"0,040"	"0,001"	"7,320"	"5,475"	"5,473"	"5475,"	"-0,02"
"5,450"	"5,450"	"0,047"	"0,002"	"5,125"	"5,452"	"5,425"	"5450,"	"-0,11"
"5,417"	"5,417"	"0,040"	"0,001"	"7,693"	"5,416"	"5,419"	"5417,"	"0,397"
