""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,402"	"5,402"	"0,035"	"0,001"	"6,992"	"5,402"	"5,403"	"5402,"	"0,073"
"5,406"	"5,406"	"0,037"	"0,001"	"5,940"	"5,400"	"5,394"	"5406,"	"0,552"
"5,471"	"5,471"	"0,031"	"0,000"	"9,404"	"5,473"	"5,474"	"5471,"	"0,143"
"5,413"	"5,413"	"0,046"	"0,002"	"4,283"	"5,409"	"5,399"	"5413,"	"0,068"
"5,362"	"5,362"	"0,035"	"0,001"	"7,398"	"5,360"	"5,358"	"5362,"	"0,135"
"5,373"	"5,373"	"0,036"	"0,001"	"6,383"	"5,374"	"5,379"	"5373,"	"-0,05"
"5,395"	"5,395"	"0,040"	"0,001"	"5,056"	"5,397"	"5,413"	"5395,"	"0,104"
"5,405"	"5,405"	"0,037"	"0,001"	"6,853"	"5,404"	"5,414"	"5405,"	"0,109"
"5,403"	"5,403"	"0,050"	"0,002"	"3,613"	"5,412"	"5,412"	"5403,"	"-0,04"
"5,321"	"5,321"	"0,033"	"0,001"	"9,166"	"5,320"	"5,311"	"5321,"	"0,035"
"5,423"	"5,423"	"0,057"	"0,003"	"3,613"	"5,428"	"5,428"	"5423,"	"-0,01"
"5,466"	"5,466"	"0,038"	"0,001"	"6,559"	"5,466"	"5,470"	"5466,"	"0,179"
"5,401"	"5,402"	"0,056"	"0,003"	"3,080"	"5,410"	"5,417"	"5401,"	"-0,20"
"5,327"	"5,327"	"0,037"	"0,001"	"7,149"	"5,326"	"5,334"	"5327,"	"0,189"
"5,313"	"5,313"	"0,033"	"0,001"	"7,225"	"5,312"	"5,307"	"5313,"	"0,013"
"5,342"	"5,342"	"0,044"	"0,002"	"12,25"	"5,339"	"5,335"	"5342,"	"-0,59"
"5,401"	"5,402"	"0,036"	"0,001"	"7,680"	"5,402"	"5,405"	"5401,"	"0,139"
"5,448"	"5,448"	"0,038"	"0,001"	"6,603"	"5,450"	"5,460"	"5448,"	"0,167"
"5,370"	"5,371"	"0,059"	"0,003"	"2,906"	"5,378"	"5,329"	"5370,"	"-0,14"
"5,308"	"5,308"	"0,040"	"0,001"	"5,545"	"5,303"	"5,296"	"5308,"	"0,011"
"5,385"	"5,385"	"0,037"	"0,001"	"6,712"	"5,386"	"5,389"	"5385,"	"-0,32"
"5,384"	"5,384"	"0,035"	"0,001"	"7,121"	"5,384"	"5,400"	"5384,"	"0,032"
"5,386"	"5,386"	"0,036"	"0,001"	"7,206"	"5,387"	"5,388"	"5386,"	"0,187"
"5,357"	"5,357"	"0,039"	"0,001"	"4,526"	"5,355"	"5,351"	"5357,"	"-0,14"
"5,330"	"5,330"	"0,038"	"0,001"	"7,365"	"5,332"	"5,336"	"5330,"	"-0,53"
"5,325"	"5,325"	"0,033"	"0,001"	"7,898"	"5,323"	"5,321"	"5325,"	"0,193"
"5,319"	"5,319"	"0,033"	"0,001"	"9,229"	"5,319"	"5,320"	"5319,"	"0,402"
"5,303"	"5,303"	"0,039"	"0,001"	"5,253"	"5,301"	"5,284"	"5303,"	"0,088"
"5,352"	"5,352"	"0,034"	"0,001"	"8,210"	"5,352"	"5,351"	"5352,"	"-0,07"
"5,353"	"5,353"	"0,033"	"0,001"	"8,184"	"5,354"	"5,356"	"5353,"	"-0,14"
