""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,336"	"5,337"	"0,052"	"0,002"	"7,837"	"5,337"	"5,334"	"5336,"	"-0,09"
"5,387"	"5,387"	"0,055"	"0,003"	"7,388"	"5,388"	"5,405"	"5387,"	"0,181"
"5,352"	"5,352"	"0,065"	"0,004"	"6,077"	"5,349"	"5,346"	"5352,"	"-0,02"
"5,278"	"5,278"	"0,051"	"0,002"	"7,992"	"5,278"	"5,278"	"5278,"	"-0,18"
"5,286"	"5,286"	"0,050"	"0,002"	"8,673"	"5,288"	"5,300"	"5286,"	"-0,52"
"5,318"	"5,319"	"0,057"	"0,003"	"8,741"	"5,318"	"5,315"	"5318,"	"0,282"
"5,323"	"5,324"	"0,053"	"0,002"	"8,113"	"5,324"	"5,325"	"5323,"	"-0,01"
"5,304"	"5,304"	"0,055"	"0,003"	"7,690"	"5,304"	"5,296"	"5304,"	"-0,20"
"5,284"	"5,284"	"0,053"	"0,002"	"9,085"	"5,283"	"5,282"	"5284,"	"0,157"
"5,324"	"5,324"	"0,054"	"0,002"	"7,502"	"5,324"	"5,328"	"5324,"	"0,113"
"5,346"	"5,347"	"0,048"	"0,002"	"9,305"	"5,348"	"5,354"	"5346,"	"-0,10"
"5,368"	"5,368"	"0,054"	"0,003"	"8,894"	"5,370"	"5,374"	"5368,"	"-0,12"
"5,365"	"5,365"	"0,053"	"0,002"	"7,819"	"5,366"	"5,355"	"5365,"	"-0,16"
"5,343"	"5,343"	"0,055"	"0,003"	"8,259"	"5,344"	"5,342"	"5343,"	"-0,17"
"5,341"	"5,341"	"0,051"	"0,002"	"8,644"	"5,338"	"5,335"	"5341,"	"0,542"
"5,339"	"5,340"	"0,052"	"0,002"	"8,020"	"5,339"	"5,335"	"5339,"	"0,088"
"5,339"	"5,340"	"0,054"	"0,003"	"7,321"	"5,341"	"5,348"	"5339,"	"-0,19"
"5,318"	"5,318"	"0,053"	"0,002"	"7,930"	"5,320"	"5,324"	"5318,"	"-0,22"
"5,307"	"5,307"	"0,055"	"0,003"	"8,429"	"5,307"	"5,310"	"5307,"	"0,726"
"5,360"	"5,360"	"0,055"	"0,003"	"5,387"	"5,361"	"5,366"	"5360,"	"0,065"
"5,398"	"5,399"	"0,054"	"0,002"	"8,194"	"5,397"	"5,392"	"5398,"	"0,249"
"5,349"	"5,350"	"0,066"	"0,004"	"4,963"	"5,349"	"5,317"	"5349,"	"-0,03"
"5,294"	"5,295"	"0,049"	"0,002"	"7,751"	"5,294"	"5,288"	"5294,"	"-0,03"
"5,324"	"5,325"	"0,057"	"0,003"	"7,485"	"5,323"	"5,326"	"5324,"	"0,063"
"5,359"	"5,360"	"0,052"	"0,002"	"7,608"	"5,359"	"5,363"	"5359,"	"0,104"
"5,339"	"5,340"	"0,055"	"0,003"	"8,183"	"5,339"	"5,343"	"5339,"	"0,024"
"5,375"	"5,376"	"0,053"	"0,002"	"8,581"	"5,373"	"5,375"	"5375,"	"0,579"
"5,352"	"5,352"	"0,053"	"0,002"	"7,310"	"5,354"	"5,350"	"5352,"	"0,049"
"5,324"	"5,325"	"0,053"	"0,002"	"8,009"	"5,326"	"5,321"	"5324,"	"0,010"
"5,403"	"5,404"	"0,070"	"0,005"	"4,590"	"5,409"	"5,454"	"5403,"	"0,229"
