""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,571"	"5,571"	"0,047"	"0,002"	"6,593"	"5,567"	"5,557"	"5571,"	"0,271"
"5,547"	"5,547"	"0,042"	"0,001"	"7,442"	"5,547"	"5,556"	"5547,"	"-0,03"
"5,552"	"5,552"	"0,048"	"0,002"	"6,319"	"5,555"	"5,568"	"5552,"	"-0,11"
"5,460"	"5,460"	"0,057"	"0,003"	"4,432"	"5,452"	"5,433"	"5460,"	"0,285"
"5,555"	"5,555"	"0,049"	"0,002"	"6,308"	"5,558"	"5,560"	"5555,"	"-0,15"
"5,582"	"5,582"	"0,046"	"0,002"	"7,733"	"5,583"	"5,578"	"5582,"	"0,006"
"5,493"	"5,493"	"0,057"	"0,003"	"4,307"	"5,487"	"5,454"	"5493,"	"0,101"
"5,460"	"5,460"	"0,045"	"0,002"	"7,556"	"5,457"	"5,454"	"5460,"	"0,141"
"5,549"	"5,549"	"0,042"	"0,001"	"6,104"	"5,552"	"5,554"	"5549,"	"-0,21"
"5,542"	"5,543"	"0,044"	"0,002"	"7,192"	"5,543"	"5,563"	"5542,"	"0,101"
"5,597"	"5,598"	"0,056"	"0,003"	"5,579"	"5,604"	"5,623"	"5597,"	"0,272"
"5,570"	"5,571"	"0,046"	"0,002"	"6,935"	"5,568"	"5,567"	"5570,"	"0,334"
"5,610"	"5,610"	"0,040"	"0,001"	"8,223"	"5,609"	"5,608"	"5610,"	"0,327"
"5,584"	"5,584"	"0,043"	"0,001"	"7,063"	"5,584"	"5,586"	"5584,"	"0,018"
"5,530"	"5,530"	"0,051"	"0,002"	"5,740"	"5,519"	"5,505"	"5530,"	"0,406"
"5,540"	"5,540"	"0,052"	"0,002"	"5,673"	"5,538"	"5,519"	"5540,"	"-0,00"
"5,644"	"5,644"	"0,047"	"0,002"	"6,538"	"5,647"	"5,654"	"5644,"	"0,032"
"5,480"	"5,481"	"0,084"	"0,007"	"2,647"	"5,466"	"5,388"	"5480,"	"0,210"
"5,403"	"5,403"	"0,048"	"0,002"	"6,499"	"5,400"	"5,388"	"5403,"	"0,250"
"5,464"	"5,464"	"0,044"	"0,002"	"6,897"	"5,465"	"5,475"	"5464,"	"0,260"
"5,495"	"5,495"	"0,046"	"0,002"	"7,000"	"5,493"	"5,486"	"5495,"	"0,085"
"5,512"	"5,512"	"0,047"	"0,002"	"16,07"	"5,512"	"5,519"	"5512,"	"-0,75"
"5,514"	"5,514"	"0,055"	"0,003"	"4,575"	"5,503"	"5,495"	"5514,"	"0,167"
"5,605"	"5,605"	"0,048"	"0,002"	"6,347"	"5,602"	"5,592"	"5605,"	"0,395"
"5,538"	"5,538"	"0,058"	"0,003"	"4,296"	"5,545"	"5,566"	"5538,"	"0,016"
"5,470"	"5,470"	"0,044"	"0,001"	"7,301"	"5,470"	"5,467"	"5470,"	"0,232"
"5,489"	"5,490"	"0,047"	"0,002"	"7,018"	"5,484"	"5,482"	"5489,"	"0,472"
"5,547"	"5,547"	"0,043"	"0,001"	"8,601"	"5,548"	"5,555"	"5547,"	"-0,21"
"5,532"	"5,532"	"0,045"	"0,002"	"6,586"	"5,533"	"5,535"	"5532,"	"-0,17"
"5,501"	"5,501"	"0,050"	"0,002"	"5,433"	"5,508"	"5,535"	"5501,"	"-0,40"
