""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,195"	"5,196"	"0,044"	"0,001"	"5,041"	"5,198"	"5,226"	"5195,"	"0,030"
"5,226"	"5,226"	"0,037"	"0,001"	"7,083"	"5,227"	"5,226"	"5226,"	"-0,18"
"5,207"	"5,207"	"0,037"	"0,001"	"9,135"	"5,208"	"5,208"	"5207,"	"-0,07"
"5,111"	"5,112"	"0,049"	"0,002"	"4,369"	"5,108"	"5,075"	"5111,"	"0,209"
"5,094"	"5,094"	"0,042"	"0,001"	"6,371"	"5,088"	"5,085"	"5094,"	"0,232"
"5,201"	"5,202"	"0,042"	"0,001"	"5,573"	"5,202"	"5,214"	"5201,"	"-0,06"
"5,217"	"5,217"	"0,035"	"0,001"	"8,364"	"5,217"	"5,224"	"5217,"	"0,194"
"5,233"	"5,233"	"0,035"	"0,001"	"7,742"	"5,233"	"5,233"	"5233,"	"-0,14"
"5,197"	"5,198"	"0,042"	"0,001"	"5,135"	"5,202"	"5,222"	"5197,"	"-0,07"
"5,196"	"5,196"	"0,050"	"0,002"	"4,014"	"5,196"	"5,229"	"5196,"	"-0,04"
"5,230"	"5,230"	"0,038"	"0,001"	"7,862"	"5,228"	"5,222"	"5230,"	"0,543"
"5,234"	"5,234"	"0,039"	"0,001"	"7,736"	"5,234"	"5,238"	"5234,"	"0,072"
"5,243"	"5,243"	"0,046"	"0,002"	"5,318"	"5,238"	"5,221"	"5243,"	"0,409"
"5,263"	"5,263"	"0,041"	"0,001"	"6,000"	"5,267"	"5,270"	"5263,"	"0,105"
"5,217"	"5,218"	"0,039"	"0,001"	"6,651"	"5,216"	"5,206"	"5217,"	"0,298"
"5,239"	"5,239"	"0,038"	"0,001"	"7,489"	"5,239"	"5,237"	"5239,"	"0,157"
"5,239"	"5,240"	"0,039"	"0,001"	"18,66"	"5,241"	"5,242"	"5239,"	"-1,38"
"5,272"	"5,272"	"0,041"	"0,001"	"7,420"	"5,273"	"5,267"	"5272,"	"0,316"
"5,296"	"5,297"	"0,038"	"0,001"	"7,299"	"5,296"	"5,300"	"5296,"	"-0,21"
"5,267"	"5,267"	"0,038"	"0,001"	"7,450"	"5,267"	"5,272"	"5267,"	"0,108"
"5,213"	"5,213"	"0,039"	"0,001"	"6,053"	"5,211"	"5,201"	"5213,"	"-0,02"
"5,233"	"5,233"	"0,040"	"0,001"	"11,11"	"5,233"	"5,241"	"5233,"	"-0,50"
"5,181"	"5,181"	"0,041"	"0,001"	"6,428"	"5,179"	"5,176"	"5181,"	"0,077"
"5,209"	"5,210"	"0,041"	"0,001"	"6,010"	"5,212"	"5,212"	"5209,"	"-0,17"
"5,302"	"5,302"	"0,045"	"0,002"	"5,694"	"5,307"	"5,316"	"5302,"	"0,036"
"5,288"	"5,289"	"0,041"	"0,001"	"5,467"	"5,288"	"5,278"	"5288,"	"0,016"
"5,216"	"5,216"	"0,045"	"0,002"	"5,530"	"5,222"	"5,227"	"5216,"	"-0,05"
"5,216"	"5,216"	"0,049"	"0,002"	"4,001"	"5,218"	"5,244"	"5216,"	"0,003"
"5,244"	"5,244"	"0,037"	"0,001"	"7,617"	"5,247"	"5,249"	"5244,"	"-0,19"
"5,241"	"5,241"	"0,039"	"0,001"	"6,318"	"5,241"	"5,226"	"5241,"	"0,050"
