Probe 8804/170 Amplitude,Probe 8804/250 Amplitude,Probe 9373/170 Amplitude,Probe 12545/340 Amplitude,path,in_position,out_position,in_probe,out_probe,Probe 9373/250 Amplitude,Probe 9373/340 Amplitude,Probe 12545/170 Amplitude,Probe 12545/250 Amplitude,Probe 1 mm from paddle,Probe 1 mm from wall,Probe 2 mm from paddle,Probe 2 mm from wall,Probe 3 mm from paddle,Probe 3 mm from wall,Probe 4 mm from paddle,Probe 4 mm from wall
,0.6450000000000102,0.5999999999999943,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-ULSonly-endofday-nestenstille.csv,9373/170,12545/250,1,2,,0.46999999999999886,,0.3050000000000068,9373.0,170.0,12545.0,250.0,9373.0,340.0,8804.0,250.0
,0.3499999999999943,0.32499999999998863,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-depth580-mstop30-run1.csv,9373/170,12545/250,1,2,,0.09000000000000341,,0.13500000000001933,9373.0,170.0,12545.0,250.0,9373.0,340.0,8804.0,250.0
,0.31500000000002615,0.3050000000000068,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-depth580-mstop30-run2.csv,9373/170,12545/250,1,2,,0.31500000000002615,,0.16499999999999204,9373.0,170.0,12545.0,250.0,9373.0,340.0,8804.0,250.0
,0.3300000000000125,0.3300000000000125,,/Users/ole/Kodevik/wave_project/wavedata/20260307-ProbPos4_31_FPV_2-tett6roof/fullpanel-nowind-nowave-wavemakeroff-1hour-stillwater.csv,9373/170,12545/250,1,2,,0.07499999999998863,,0.12999999999996703,9373.0,170.0,12545.0,250.0,9373.0,340.0,8804.0,250.0
0.2599999999999909,,,0.25499999999999545,/Users/ole/Kodevik/wave_project/wavedata/20251112-tett6roof/nopanel-nowind-nowave-per40-depth580-mstop30-run1.csv,9373/250,12545/170,2,3,0.6000000000000227,,0.3050000000000068,,8804.0,170.0,9373.0,250.0,12545.0,170.0,12545.0,340.0
