path,run_type,freq_hz,amp_V,wind,f_hz,A_in_active,A_out_active,A_in_late,A_out_late,A_in_hg6,A_out_hg6,A_in_hg10,A_out_hg10,OUT_IN_active,OUT_IN_late,OUT_IN_hg6,OUT_IN_hg10
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,per40,1.4,0.3,full,1.4,23.022329157660817,15.83625901203868,23.917394722501168,17.880249549471817,25.194809886988107,18.51975405940837,23.485891748971497,18.580724848237686,0.6878651983293823,0.7475834954820691,0.7350622664937401,0.7911441067189361
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,per240,1.3,0.1,no,1.3,7.525843534453194,4.809544287346686,7.361915546084226,5.352241126899496,7.381465593471323,5.242067685389042,7.426340390549119,5.249554145359162,0.6390704597203845,0.7270174580780585,0.7101662425989613,0.7068830499662835
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,per40,1.5,0.2,no,1.5,15.055513031967466,2.3145544782408454,14.919807558272455,8.564003776527555,15.644328046627187,8.972958152383914,15.222783800181624,8.939981845829768,0.15373468000235774,0.5740022948070229,0.5735598311183728,0.5872764116720297
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,per240,1.5,0.1,full,1.5,7.803801843639896,2.194541742133558,7.775015020360841,5.692381634002599,8.248897866915634,5.731235156023898,8.13753543919809,5.660569136406915,0.28121443702752535,0.7321377025119128,0.6947879884669828,0.6956122254337898
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,per40,1.4,0.3,full,1.4,23.57717445850975,16.31180107731146,23.204509732491243,18.266069263163384,24.748879888529167,18.310044498160643,22.854213777130987,18.293430380805358,0.6918471552227928,0.7871775561621545,0.7398332603588716,0.8004401533650934
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,per240,1.3,0.1,no,1.3,7.531308262168243,4.762014671790672,7.512721831891913,5.3721062579938925,7.564910906846884,5.218014103444032,6.920888545556227,5.178326950222636,0.6322958118327905,0.7150679045760765,0.6897654404259128,0.7482170701257056
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,per240,1.4,0.2,no,1.4,15.347656456765128,8.886725294329555,15.309724878871249,10.71423799945288,15.355229942530624,10.678473980626125,15.33268711930386,10.64754759457115,0.579028161033169,0.6998321710038996,0.695429115720963,0.6944345444293247
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,per40,1.5,0.2,full,1.5,16.14090538356945,5.908376739884037,15.865423816463045,11.403782755423869,15.604351942112515,11.325828665651727,15.477710531385037,11.268490653403946,0.36604989617858974,0.7187821067591353,0.7258121777608688,0.728046349655796
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,per240,1.3,0.1,no,1.3,7.549223907010859,4.794523166743266,7.282653954993268,5.332283093675226,7.445580416567172,5.114189001485942,7.475807850687557,5.171399225981614,0.6351014655017265,0.7321895460952401,0.6868757995154215,0.6917512233150823
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,per40,1.3,0.2,full,1.3,14.484877598404104,12.23696385388876,15.109666770930918,12.255904467590007,15.222576502735807,12.269422182345327,13.883757312599439,11.983429929983705,0.844809614078961,0.8111300304232263,0.806001676532239,0.8631258570840045
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,per240,1.5,0.3,no,1.5,21.397944877095284,6.06520430802569,21.02165331079714,12.98385773724169,21.069021905603343,13.163858854498422,21.178557421260557,13.126065178198411,0.28344798263864984,0.6176420829170901,0.6247968659141918,0.6197808905068068
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2-rettetterpå.csv,per40,1.3,0.1,no,1.3,7.3435916208183665,5.0820627430902094,7.4018784304918706,5.406215097065657,7.39515401101983,5.281021321221902,6.694834798574934,5.176553902917777,0.6920404899263539,0.7303842055544815,0.7141191803919743,0.7732160775676886
