path,name,probe,freq_hz,amp_V,wind,mooring,N_periods,n_samples,A_LS_mm,A_stokes2_mm,residual_rms_mm
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.30000,0.10000,no,below_90_loose230,15,2880,7.20604,0.24097,0.75733
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.30000,0.10000,no,below_90_loose230,20,3840,5.80066,0.28656,1.97705
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/340,1.30000,0.10000,no,below_90_loose230,5,960,7.37442,0.32672,0.33099
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/340,1.30000,0.10000,no,below_90_loose230,8,1536,7.33649,0.31943,0.39233
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/340,1.30000,0.10000,no,below_90_loose230,10,1920,7.28370,0.30791,0.44713
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/340,1.30000,0.10000,no,below_90_loose230,12,2304,7.34070,0.28597,0.50429
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/340,1.30000,0.10000,no,below_90_loose230,15,2880,7.25772,0.22739,0.77960
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/340,1.30000,0.10000,no,below_90_loose230,20,3840,5.86914,0.26307,1.96341
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.30000,0.10000,no,below_90_loose230,5,960,5.36540,0.17052,0.28530
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.30000,0.10000,no,below_90_loose230,8,1536,5.35311,0.15776,0.35157
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.30000,0.10000,no,below_90_loose230,10,1920,5.23461,0.13669,0.40650
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.30000,0.10000,no,below_90_loose230,12,2304,5.35760,0.13016,0.47481
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.30000,0.10000,no,below_90_loose230,15,2880,5.33172,0.16448,0.69729
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.30000,0.10000,no,below_90_loose230,20,3840,4.46639,0.16204,1.28843
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.70000,0.20000,full,below_90_loose230,5,735,14.29863,2.29295,2.20724
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.70000,0.20000,full,below_90_loose230,8,1176,13.88173,2.13718,2.27375
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.70000,0.20000,full,below_90_loose230,10,1470,13.62033,2.07742,2.51661
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.70000,0.20000,full,below_90_loose230,12,1764,13.59917,1.79002,2.60059
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.70000,0.20000,full,below_90_loose230,15,2205,13.51474,1.40135,2.86748
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.70000,0.20000,full,below_90_loose230,20,2940,13.70906,0.88911,3.26767
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/340,1.70000,0.20000,full,below_90_loose230,5,735,16.64962,2.28956,2.88196
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/340,1.70000,0.20000,full,below_90_loose230,8,1176,16.69356,0.93469,3.04538
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/340,1.70000,0.20000,full,below_90_loose230,10,1470,16.42865,1.02256,3.32904
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/340,1.70000,0.20000,full,below_90_loose230,12,1764,16.35483,0.48544,3.56266
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/340,1.70000,0.20000,full,below_90_loose230,15,2205,16.31836,0.60835,3.81115
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/340,1.70000,0.20000,full,below_90_loose230,20,2940,16.42755,1.14408,4.06198
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.70000,0.20000,full,below_90_loose230,5,735,10.23950,0.67180,1.11809
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.70000,0.20000,full,below_90_loose230,8,1176,10.19092,0.64415,1.40224
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.70000,0.20000,full,below_90_loose230,10,1470,9.98569,0.68758,1.62262
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.70000,0.20000,full,below_90_loose230,12,1764,9.98740,0.73242,1.69132
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.70000,0.20000,full,below_90_loose230,15,2205,9.92118,0.66963,1.87033
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.70000,0.20000,full,below_90_loose230,20,2940,9.97809,0.65819,2.04089
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.60000,0.30000,full,below_90_loose230,5,780,24.43499,1.72642,2.12739
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.60000,0.30000,full,below_90_loose230,8,1248,24.47912,2.16009,2.47496
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.60000,0.30000,full,below_90_loose230,10,1560,24.24468,1.84726,2.59473
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.60000,0.30000,full,below_90_loose230,12,1872,24.13461,1.61009,2.56245
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.60000,0.30000,full,below_90_loose230,15,2340,23.99750,1.42641,2.56506
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.60000,0.30000,full,below_90_loose230,20,3120,24.18282,1.33688,2.75270
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/340,1.60000,0.30000,full,below_90_loose230,5,780,23.47622,0.34682,1.94332
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/340,1.60000,0.30000,full,below_90_loose230,8,1248,23.73382,0.41661,2.14182
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/340,1.60000,0.30000,full,below_90_loose230,10,1560,23.79010,0.71930,2.21279
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/340,1.60000,0.30000,full,below_90_loose230,12,1872,23.78370,1.22590,2.37330
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/340,1.60000,0.30000,full,below_90_loose230,15,2340,23.83648,1.67259,2.55335
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/340,1.60000,0.30000,full,below_90_loose230,20,3120,23.71688,2.17646,3.06123
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.60000,0.30000,full,below_90_loose230,5,780,16.90351,1.29436,1.07509
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.60000,0.30000,full,below_90_loose230,8,1248,16.97985,1.36498,1.08701
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.60000,0.30000,full,below_90_loose230,10,1560,16.82344,1.31009,1.18716
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.60000,0.30000,full,below_90_loose230,12,1872,16.93322,1.24478,1.24335
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.60000,0.30000,full,below_90_loose230,15,2340,16.90420,1.24966,1.37138
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.60000,0.30000,full,below_90_loose230,20,3120,16.75516,1.30543,1.96628
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.30000,0.10000,full,below_90_loose230,5,960,7.48403,0.82631,3.56019
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.30000,0.10000,full,below_90_loose230,8,1536,7.59085,0.48992,3.72061
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.30000,0.10000,full,below_90_loose230,10,1920,7.55575,0.48567,3.87802
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.30000,0.10000,full,below_90_loose230,12,2304,7.43857,0.37374,3.89897
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.30000,0.10000,full,below_90_loose230,15,2880,7.49460,0.43323,3.68987
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.30000,0.10000,full,below_90_loose230,20,3840,7.49567,0.56533,3.40268
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/340,1.30000,0.10000,full,below_90_loose230,5,960,7.46101,0.43223,3.02821
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/340,1.30000,0.10000,full,below_90_loose230,8,1536,7.29726,0.48798,3.24400
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/340,1.30000,0.10000,full,below_90_loose230,10,1920,7.33912,0.50721,3.08537
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/340,1.30000,0.10000,full,below_90_loose230,12,2304,7.35764,0.54723,3.08338
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/340,1.30000,0.10000,full,below_90_loose230,15,2880,7.46991,0.64754,3.03815
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/340,1.30000,0.10000,full,below_90_loose230,20,3840,7.56851,0.61977,3.25654
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.30000,0.10000,full,below_90_loose230,5,960,6.26763,0.07131,0.36630
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.30000,0.10000,full,below_90_loose230,8,1536,6.23362,0.08291,0.43047
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.30000,0.10000,full,below_90_loose230,10,1920,6.24328,0.08229,0.44679
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.30000,0.10000,full,below_90_loose230,12,2304,6.23747,0.09055,0.44281
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.30000,0.10000,full,below_90_loose230,15,2880,6.26384,0.09316,0.44433
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.30000,0.10000,full,below_90_loose230,20,3840,6.26093,0.07900,0.42779
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.30000,full,below_90_loose230,5,960,21.16954,2.15804,2.19091
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.30000,full,below_90_loose230,8,1536,21.52358,2.63217,2.38463
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.30000,full,below_90_loose230,10,1920,21.86198,2.67797,2.38858
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.30000,full,below_90_loose230,12,2304,22.08943,2.55850,2.58588
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.30000,full,below_90_loose230,15,2880,22.42581,2.51015,2.57999
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.30000,full,below_90_loose230,20,3840,22.62195,2.81201,2.54381
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.30000,full,below_90_loose230,5,960,25.65081,3.63255,2.35782
