path,mooring_short,date,WindCondition,amp_v,freq,Kt,var_wind_9373/170,var_swell_9373/170,sigma_wind_9373/170,sigma_swell_9373/170,var_wind_12400/250,var_swell_12400/250,sigma_wind_12400/250,sigma_swell_12400/250
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.2,1.3,0.8519887606942448,8.917842690278366,0.17171087923052936,2.986275722413851,0.4143801144245816,0.016706980553735318,0.04670242146043792,0.12925548558469507,0.2161074303684117
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.2,1.4,0.6853300915510325,9.269089056367051e-07,1.7242488486032637e-07,0.0009627610844008523,0.00041524075529784693,5.269792227950227e-06,2.676143940325322e-06,0.002295602802740541,0.0016358923987613984
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.5,0.6098728916010483,0.00022060281336352356,0.0004782125983835363,0.01485270390748848,0.021868072580443303,9.658107278444654e-06,3.97794042082477e-06,0.0031077495520785863,0.001994477480651203
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.2,1.4,0.7182740908765375,12.856518608450779,0.022542338293923707,3.585598779625347,0.15014106131876018,0.001976475202647282,0.013751692006222168,0.04445756631493993,0.11726760851241987
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.4,0.6408238087193528,2.3348020388162016,0.061781247047482085,1.5280059027425914,0.24855833731235427,0.0028438521338317478,0.038018538347592355,0.053327780132232654,0.19498343095656193
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.2,1.5,0.6085670782985625,3.266814992594705e-05,5.2542586511517114e-05,0.005715605823178069,0.007248626525867994,0.0018944599366827871,0.01807793801080913,0.04352539415884464,0.134454222733275
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.5,0.7396653189902278,14.826354016692168,0.058282987628550394,3.8505004891172483,0.24141869776086192,0.021049024451875106,0.007006222895737889,0.14508281928565872,0.08370318330707553
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.6,0.5273745588326402,3.0905120888652593e-05,5.729044975541795e-06,0.005559237437693464,0.0023935423488089355,3.447599848646561e-05,4.744620887995014e-05,0.00587162656224539,0.006888120852594715
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run2.csv,loose300,2026-03-27,no,0.3,1.6,0.5295152446008748,0.004322566219723403,0.0018008668716310333,0.06574622589718289,0.0424366218216181,0.0018557918741229128,0.003266684096827634,0.043078902889035056,0.057154913146882085
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.4,0.7101572927520715,28.09969799046738,0.02400513503954551,5.300914825807653,0.15493590623075565,0.0022662946996497416,0.02404959916391871,0.047605616261631796,0.15507933183992867
