path,probe,target_freq,actual_freq,WaveAmplitudeInput [Volt],WindCondition,Mooring,amp_A_rms_mm,amp_B_rms_mm,band_over_peak,e_wind_A,e_wind_B,e_wind_frac_diff
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,1.5024038553237915,0.1,full,below_90_loose,5.828111188037605,5.828111188037605,1.0,0.10792646705920135,0.10792646705920135,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,9373/170,1.3,1.2980270385742188,0.1,no,below_90_loose,7.78294748147526,7.78294748147526,1.0,0.10732716959280152,0.10732716959280152,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,12400/250,1.3,1.3000520467758179,0.1,no,below_90_loose,4.861466791323786,4.861466791323786,1.0,0.026756184807931592,0.026756184807931592,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq0700-per40-depth580-mstop30-run1.csv,9373/170,0.7,0.7000840306282043,0.1,full,below_90_loose,5.1968874431967516,5.1968874431967516,1.0,11.6546297034244,11.6546297034244,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq0700-per40-depth580-mstop30-run1.csv,12400/250,0.7,0.7000840306282043,0.1,full,below_90_loose,5.463447132717181,5.463447132717181,1.0,0.023383287572919742,0.023383287572919742,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1000-per40-depth580-mstop30-run1.csv,9373/170,1.0,0.9996001720428467,0.1,full,below_90_loose,6.899425940975841,6.899425940975841,1.0,17.14721265093643,17.14721265093643,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1000-per40-depth580-mstop30-run1.csv,12400/250,1.0,0.9984025359153748,0.1,full,below_90_loose,6.27985627705862,6.27985627705862,1.0,0.031157510256909146,0.031157510256909146,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,9373/170,1.7,1.684636116027832,0.2,full,below_90_loose,13.7460919033446,13.7460919033446,1.0,4.539649156167672,4.539649156167672,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,12400/250,1.7,1.6857720613479614,0.2,full,below_90_loose,10.210964532545121,10.210964532545121,1.0,0.5707069749767755,0.5707069749767755,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,9373/170,1.6,1.5954052209854126,0.3,full,below_90_loose,24.70759578741272,24.70759578741272,1.0,4.827358607136225,4.827358607136225,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop330-run1.csv,12400/250,1.6,1.5903308391571045,0.3,full,below_90_loose,16.92620654671694,16.92620654671694,1.0,1.4031110464262486,1.4031110464262486,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,9373/170,1.3,1.3014055490493774,0.1,full,below_90_loose,7.3243366726040575,7.3243366726040575,1.0,4.8903216771107605,4.8903216771107605,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,12400/250,1.3,1.3000520467758179,0.1,full,below_90_loose,6.043480930095674,6.043480930095674,1.0,0.051382379342481035,0.051382379342481035,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.3,1.3000520467758179,0.3,full,below_90_loose,22.53159021281706,22.53159021281706,1.0,3.9889550026910725,3.9889550026910725,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.3,1.2939958572387695,0.3,full,below_90_loose,18.787626157933666,18.787626157933666,1.0,1.2302020187111486,1.2302020187111486,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run2.csv,9373/170,1.2,1.2013455629348755,0.1,full,below_90_loose,7.535168019739885,7.535168019739885,1.0,11.452046443005473,11.452046443005473,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run2.csv,12400/250,1.2,1.1990407705307007,0.1,full,below_90_loose,6.094242069270481,6.094242069270481,1.0,0.12610782174351304,0.12610782174351304,0.0
