""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,279"	"7,279"	"0,075"	"0,005"	"7,947"	"7,279"	"7,284"	"7279,"	"-0,29"
"7,275"	"7,275"	"0,075"	"0,005"	"8,169"	"7,274"	"7,281"	"7275,"	"-0,02"
"7,282"	"7,282"	"0,069"	"0,004"	"8,292"	"7,283"	"7,275"	"7282,"	"-0,20"
"7,315"	"7,316"	"0,075"	"0,005"	"7,697"	"7,322"	"7,343"	"7315,"	"-0,17"
"7,368"	"7,369"	"0,069"	"0,004"	"8,563"	"7,368"	"7,361"	"7368,"	"0,246"
"7,341"	"7,341"	"0,069"	"0,004"	"7,981"	"7,341"	"7,343"	"7341,"	"0,134"
"7,323"	"7,324"	"0,074"	"0,005"	"7,170"	"7,324"	"7,322"	"7323,"	"0,088"
"7,326"	"7,327"	"0,077"	"0,006"	"6,689"	"7,333"	"7,356"	"7326,"	"-0,13"
"7,308"	"7,308"	"0,074"	"0,005"	"7,892"	"7,310"	"7,323"	"7308,"	"-0,11"
"7,380"	"7,380"	"0,082"	"0,006"	"5,943"	"7,381"	"7,394"	"7380,"	"0,072"
"7,483"	"7,483"	"0,075"	"0,005"	"7,703"	"7,481"	"7,488"	"7483,"	"-0,02"
"7,463"	"7,464"	"0,079"	"0,006"	"5,490"	"7,468"	"7,459"	"7463,"	"-0,34"
"7,340"	"7,340"	"0,070"	"0,005"	"7,779"	"7,337"	"7,326"	"7340,"	"0,096"
"7,356"	"7,357"	"0,070"	"0,004"	"8,722"	"7,358"	"7,358"	"7356,"	"-0,34"
"7,376"	"7,377"	"0,065"	"0,004"	"8,414"	"7,379"	"7,387"	"7376,"	"-0,20"
"7,455"	"7,455"	"0,086"	"0,007"	"5,680"	"7,455"	"7,429"	"7455,"	"-0,10"
"7,580"	"7,580"	"0,077"	"0,006"	"6,168"	"7,576"	"7,567"	"7580,"	"0,073"
"7,653"	"7,654"	"0,070"	"0,005"	"8,163"	"7,655"	"7,636"	"7653,"	"-0,23"
"7,600"	"7,600"	"0,077"	"0,006"	"7,928"	"7,597"	"7,589"	"7600,"	"0,293"
"7,652"	"7,652"	"0,083"	"0,006"	"6,368"	"7,653"	"7,655"	"7652,"	"-0,03"
"7,522"	"7,523"	"0,085"	"0,007"	"4,867"	"7,526"	"7,532"	"7522,"	"0,264"
"7,471"	"7,471"	"0,078"	"0,006"	"6,572"	"7,472"	"7,478"	"7471,"	"0,043"
"7,577"	"7,578"	"0,078"	"0,006"	"5,824"	"7,583"	"7,621"	"7577,"	"0,027"
"7,656"	"7,656"	"0,087"	"0,007"	"5,760"	"7,667"	"7,700"	"7656,"	"-0,42"
"7,774"	"7,774"	"0,078"	"0,006"	"6,163"	"7,778"	"7,782"	"7774,"	"-0,34"
"7,640"	"7,641"	"0,076"	"0,005"	"6,052"	"7,637"	"7,599"	"7640,"	"0,204"
"7,432"	"7,433"	"0,105"	"0,011"	"3,459"	"7,421"	"7,359"	"7432,"	"-0,05"
"7,392"	"7,392"	"0,065"	"0,004"	"9,632"	"7,396"	"7,422"	"7392,"	"-0,54"
"7,286"	"7,287"	"0,080"	"0,006"	"5,848"	"7,275"	"7,254"	"7286,"	"0,134"
"7,318"	"7,318"	"0,081"	"0,006"	"5,854"	"7,326"	"7,361"	"7318,"	"-0,12"
