""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,730"	"7,731"	"0,127"	"0,016"	"8,542"	"7,729"	"7,712"	"7730,"	"0,014"
"7,882"	"7,883"	"0,159"	"0,025"	"6,155"	"7,877"	"7,925"	"7882,"	"0,411"
"7,983"	"7,984"	"0,157"	"0,024"	"7,239"	"7,994"	"8,007"	"7983,"	"-0,17"
"7,834"	"7,835"	"0,125"	"0,015"	"8,981"	"7,830"	"7,831"	"7834,"	"-0,07"
"7,772"	"7,773"	"0,115"	"0,013"	"9,109"	"7,768"	"7,753"	"7772,"	"0,060"
"7,803"	"7,805"	"0,141"	"0,020"	"7,824"	"7,804"	"7,799"	"7803,"	"0,121"
"7,936"	"7,938"	"0,145"	"0,021"	"7,693"	"7,931"	"7,927"	"7936,"	"0,264"
"7,840"	"7,842"	"0,176"	"0,031"	"5,611"	"7,840"	"7,818"	"7840,"	"0,045"
"7,664"	"7,666"	"0,137"	"0,018"	"8,478"	"7,665"	"7,660"	"7664,"	"-0,26"
"7,595"	"7,596"	"0,143"	"0,020"	"7,996"	"7,601"	"7,618"	"7595,"	"-0,57"
"7,434"	"7,435"	"0,147"	"0,021"	"8,414"	"7,429"	"7,420"	"7434,"	"-0,31"
"7,450"	"7,451"	"0,133"	"0,017"	"10,20"	"7,452"	"7,459"	"7450,"	"-0,25"
"7,452"	"7,453"	"0,137"	"0,018"	"8,054"	"7,453"	"7,460"	"7452,"	"0,122"
"7,633"	"7,635"	"0,134"	"0,018"	"6,530"	"7,634"	"7,603"	"7633,"	"0,072"
"7,656"	"7,657"	"0,134"	"0,017"	"8,478"	"7,656"	"7,631"	"7656,"	"0,345"
"7,637"	"7,638"	"0,134"	"0,018"	"8,135"	"7,636"	"7,625"	"7637,"	"0,183"
"7,641"	"7,643"	"0,139"	"0,019"	"7,203"	"7,640"	"7,650"	"7641,"	"0,149"
"7,606"	"7,607"	"0,135"	"0,018"	"8,579"	"7,608"	"7,619"	"7606,"	"-0,22"
"7,601"	"7,602"	"0,150"	"0,022"	"7,181"	"7,600"	"7,594"	"7601,"	"-0,15"
"7,546"	"7,547"	"0,147"	"0,021"	"6,888"	"7,547"	"7,519"	"7546,"	"0,021"
"7,679"	"7,681"	"0,158"	"0,024"	"6,139"	"7,686"	"7,620"	"7679,"	"-0,05"
"7,581"	"7,583"	"0,177"	"0,031"	"4,998"	"7,585"	"7,509"	"7581,"	"-0,08"
"7,448"	"7,450"	"0,138"	"0,019"	"7,566"	"7,438"	"7,410"	"7448,"	"0,624"
"7,575"	"7,576"	"0,146"	"0,021"	"7,515"	"7,582"	"7,581"	"7575,"	"-0,25"
"7,508"	"7,510"	"0,160"	"0,025"	"6,623"	"7,508"	"7,526"	"7508,"	"0,064"
"7,377"	"7,378"	"0,143"	"0,020"	"7,156"	"7,373"	"7,370"	"7377,"	"0,056"
"7,537"	"7,538"	"0,121"	"0,014"	"9,562"	"7,543"	"7,543"	"7537,"	"-0,60"
"7,511"	"7,512"	"0,126"	"0,015"	"9,705"	"7,509"	"7,506"	"7511,"	"0,319"
"7,421"	"7,423"	"0,152"	"0,023"	"6,780"	"7,424"	"7,415"	"7421,"	"-0,06"
"7,401"	"7,402"	"0,130"	"0,017"	"9,420"	"7,404"	"7,403"	"7401,"	"-0,11"
