""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,376"	"7,377"	"0,096"	"0,009"	"5,844"	"7,366"	"7,352"	"7376,"	"0,047"
"7,317"	"7,318"	"0,084"	"0,007"	"8,858"	"7,317"	"7,313"	"7317,"	"0,269"
"7,299"	"7,300"	"0,090"	"0,008"	"7,395"	"7,296"	"7,293"	"7299,"	"0,062"
"7,305"	"7,305"	"0,099"	"0,009"	"5,806"	"7,314"	"7,353"	"7305,"	"-0,17"
"7,232"	"7,233"	"0,090"	"0,008"	"7,062"	"7,222"	"7,211"	"7232,"	"0,483"
"7,403"	"7,404"	"0,106"	"0,011"	"5,853"	"7,413"	"7,440"	"7403,"	"-0,01"
"7,349"	"7,349"	"0,095"	"0,009"	"7,687"	"7,337"	"7,310"	"7349,"	"0,848"
"7,340"	"7,341"	"0,095"	"0,009"	"8,630"	"7,336"	"7,313"	"7340,"	"-0,02"
"7,392"	"7,392"	"0,096"	"0,009"	"7,121"	"7,387"	"7,385"	"7392,"	"0,191"
"7,371"	"7,372"	"0,096"	"0,009"	"7,341"	"7,365"	"7,336"	"7371,"	"0,170"
"7,432"	"7,433"	"0,091"	"0,008"	"6,840"	"7,429"	"7,406"	"7432,"	"0,146"
"7,427"	"7,427"	"0,091"	"0,008"	"8,077"	"7,425"	"7,423"	"7427,"	"0,083"
"7,275"	"7,276"	"0,111"	"0,012"	"5,272"	"7,271"	"7,225"	"7275,"	"0,277"
"7,179"	"7,179"	"0,090"	"0,008"	"8,375"	"7,179"	"7,175"	"7179,"	"-0,29"
"7,257"	"7,258"	"0,103"	"0,010"	"4,817"	"7,251"	"7,200"	"7257,"	"0,052"
"7,371"	"7,372"	"0,088"	"0,007"	"7,893"	"7,372"	"7,377"	"7371,"	"-0,19"
"7,472"	"7,473"	"0,099"	"0,009"	"5,957"	"7,479"	"7,524"	"7472,"	"-0,04"
"7,499"	"7,500"	"0,103"	"0,010"	"7,193"	"7,506"	"7,523"	"7499,"	"-0,01"
"7,331"	"7,332"	"0,099"	"0,009"	"6,116"	"7,320"	"7,312"	"7331,"	"0,104"
"7,308"	"7,309"	"0,089"	"0,008"	"8,533"	"7,309"	"7,316"	"7308,"	"0,078"
"7,302"	"7,302"	"0,089"	"0,008"	"7,565"	"7,303"	"7,304"	"7302,"	"-0,00"
"7,276"	"7,277"	"0,094"	"0,008"	"7,552"	"7,278"	"7,267"	"7276,"	"-0,34"
"7,272"	"7,272"	"0,095"	"0,009"	"7,508"	"7,270"	"7,271"	"7272,"	"0,428"
"7,246"	"7,246"	"0,091"	"0,008"	"7,166"	"7,244"	"7,231"	"7246,"	"0,259"
"7,122"	"7,122"	"0,101"	"0,010"	"6,666"	"7,120"	"7,120"	"7122,"	"0,245"
"7,043"	"7,044"	"0,101"	"0,010"	"6,466"	"7,035"	"7,024"	"7043,"	"0,170"
"7,177"	"7,178"	"0,085"	"0,007"	"7,578"	"7,179"	"7,191"	"7177,"	"0,227"
"7,254"	"7,255"	"0,089"	"0,008"	"7,937"	"7,253"	"7,256"	"7254,"	"0,243"
"7,273"	"7,273"	"0,093"	"0,008"	"6,904"	"7,275"	"7,280"	"7273,"	"-0,15"
"7,222"	"7,223"	"0,085"	"0,007"	"9,535"	"7,223"	"7,234"	"7222,"	"0,163"
