""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,619"	"7,620"	"0,119"	"0,014"	"6,791"	"7,616"	"7,598"	"7619,"	"0,161"
"7,640"	"7,641"	"0,120"	"0,014"	"7,320"	"7,640"	"7,631"	"7640,"	"-0,26"
"7,643"	"7,644"	"0,112"	"0,012"	"8,152"	"7,641"	"7,634"	"7643,"	"0,335"
"7,576"	"7,577"	"0,100"	"0,010"	"8,289"	"7,576"	"7,579"	"7576,"	"0,377"
"7,546"	"7,547"	"0,117"	"0,013"	"6,851"	"7,543"	"7,540"	"7546,"	"0,090"
"7,612"	"7,613"	"0,098"	"0,009"	"10,00"	"7,610"	"7,617"	"7612,"	"0,389"
"7,523"	"7,524"	"0,119"	"0,014"	"5,715"	"7,528"	"7,603"	"7523,"	"-0,14"
"7,540"	"7,541"	"0,131"	"0,017"	"4,875"	"7,540"	"7,490"	"7540,"	"-0,11"
"7,708"	"7,709"	"0,129"	"0,016"	"5,086"	"7,683"	"7,655"	"7708,"	"0,173"
"7,841"	"7,842"	"0,126"	"0,015"	"6,146"	"7,842"	"7,891"	"7841,"	"0,109"
"7,701"	"7,702"	"0,109"	"0,011"	"6,960"	"7,711"	"7,735"	"7701,"	"-0,33"
"7,546"	"7,546"	"0,108"	"0,011"	"8,431"	"7,550"	"7,539"	"7546,"	"-0,15"
"7,530"	"7,531"	"0,108"	"0,011"	"7,876"	"7,531"	"7,522"	"7530,"	"0,134"
"7,449"	"7,449"	"0,115"	"0,013"	"7,227"	"7,451"	"7,454"	"7449,"	"0,260"
"7,426"	"7,427"	"0,116"	"0,013"	"5,569"	"7,416"	"7,374"	"7426,"	"0,011"
"7,531"	"7,532"	"0,107"	"0,011"	"8,956"	"7,534"	"7,537"	"7531,"	"-0,06"
"7,634"	"7,635"	"0,126"	"0,015"	"6,260"	"7,637"	"7,629"	"7634,"	"-0,00"
"7,645"	"7,646"	"0,109"	"0,011"	"7,821"	"7,648"	"7,667"	"7645,"	"-0,08"
"7,605"	"7,606"	"0,122"	"0,015"	"6,905"	"7,603"	"7,572"	"7605,"	"0,107"
"7,639"	"7,640"	"0,098"	"0,009"	"8,818"	"7,636"	"7,630"	"7639,"	"0,128"
"7,599"	"7,600"	"0,108"	"0,011"	"7,928"	"7,597"	"7,593"	"7599,"	"0,011"
"7,642"	"7,642"	"0,107"	"0,011"	"9,236"	"7,646"	"7,658"	"7642,"	"-0,34"
"7,658"	"7,659"	"0,114"	"0,013"	"6,809"	"7,658"	"7,664"	"7658,"	"0,242"
"7,538"	"7,539"	"0,112"	"0,012"	"7,783"	"7,532"	"7,525"	"7538,"	"-0,06"
"7,720"	"7,720"	"0,110"	"0,012"	"7,701"	"7,725"	"7,731"	"7720,"	"0,352"
"7,764"	"7,765"	"0,115"	"0,013"	"7,351"	"7,763"	"7,773"	"7764,"	"-0,02"
"7,653"	"7,653"	"0,104"	"0,010"	"9,923"	"7,648"	"7,645"	"7653,"	"0,343"
"7,694"	"7,695"	"0,118"	"0,013"	"5,967"	"7,701"	"7,741"	"7694,"	"-0,31"
"7,687"	"7,687"	"0,098"	"0,009"	"7,811"	"7,681"	"7,673"	"7687,"	"-0,09"
"7,911"	"7,912"	"0,124"	"0,015"	"6,294"	"7,925"	"7,935"	"7911,"	"-0,03"
