""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,056"	"7,057"	"0,135"	"0,018"	"9,559"	"7,059"	"7,085"	"7056,"	"-0,06"
"7,117"	"7,118"	"0,138"	"0,019"	"9,204"	"7,111"	"7,085"	"7117,"	"0,204"
"7,217"	"7,218"	"0,134"	"0,018"	"8,868"	"7,218"	"7,192"	"7217,"	"-0,00"
"7,197"	"7,198"	"0,141"	"0,020"	"8,505"	"7,194"	"7,191"	"7197,"	"-0,10"
"7,085"	"7,087"	"0,146"	"0,021"	"6,147"	"7,088"	"7,110"	"7085,"	"-0,10"
"7,033"	"7,034"	"0,154"	"0,024"	"6,371"	"7,025"	"7,002"	"7033,"	"0,206"
"7,059"	"7,061"	"0,134"	"0,018"	"8,267"	"7,055"	"7,048"	"7059,"	"0,221"
"7,032"	"7,034"	"0,132"	"0,017"	"8,583"	"7,033"	"7,045"	"7032,"	"0,296"
"7,115"	"7,117"	"0,125"	"0,015"	"8,780"	"7,119"	"7,130"	"7115,"	"-0,13"
"7,200"	"7,201"	"0,120"	"0,014"	"8,199"	"7,195"	"7,217"	"7200,"	"0,600"
"7,145"	"7,146"	"0,130"	"0,017"	"7,779"	"7,142"	"7,119"	"7145,"	"0,017"
"7,153"	"7,153"	"0,110"	"0,012"	"11,45"	"7,149"	"7,147"	"7153,"	"0,612"
"7,145"	"7,146"	"0,132"	"0,017"	"8,369"	"7,150"	"7,172"	"7145,"	"-0,23"
"7,036"	"7,037"	"0,119"	"0,014"	"10,46"	"7,033"	"7,029"	"7036,"	"0,499"
"7,019"	"7,021"	"0,130"	"0,017"	"10,19"	"7,019"	"7,016"	"7019,"	"0,207"
"7,095"	"7,096"	"0,137"	"0,018"	"6,360"	"7,091"	"7,049"	"7095,"	"-0,05"
"7,195"	"7,196"	"0,135"	"0,018"	"9,028"	"7,198"	"7,190"	"7195,"	"-0,31"
"7,151"	"7,152"	"0,137"	"0,018"	"8,241"	"7,147"	"7,141"	"7151,"	"0,144"
"7,011"	"7,013"	"0,131"	"0,017"	"9,540"	"7,009"	"7,011"	"7011,"	"0,192"
"7,146"	"7,147"	"0,134"	"0,018"	"8,166"	"7,146"	"7,141"	"7146,"	"-0,11"
"7,244"	"7,245"	"0,138"	"0,019"	"8,625"	"7,242"	"7,236"	"7244,"	"0,067"
"7,033"	"7,035"	"0,178"	"0,031"	"5,801"	"7,024"	"6,983"	"7033,"	"0,153"
"7,004"	"7,005"	"0,149"	"0,022"	"7,491"	"7,002"	"6,969"	"7004,"	"-0,08"
"7,182"	"7,184"	"0,134"	"0,018"	"8,026"	"7,185"	"7,184"	"7182,"	"0,098"
"7,204"	"7,205"	"0,152"	"0,023"	"7,611"	"7,200"	"7,200"	"7204,"	"0,199"
"7,240"	"7,241"	"0,142"	"0,020"	"8,462"	"7,244"	"7,231"	"7240,"	"-0,49"
"7,234"	"7,235"	"0,125"	"0,015"	"9,009"	"7,234"	"7,248"	"7234,"	"0,200"
"7,110"	"7,112"	"0,140"	"0,019"	"7,181"	"7,106"	"7,062"	"7110,"	"0,270"
"7,028"	"7,030"	"0,150"	"0,022"	"7,904"	"7,025"	"7,023"	"7028,"	"0,154"
"7,060"	"7,061"	"0,133"	"0,017"	"9,624"	"7,059"	"7,058"	"7060,"	"0,210"
