""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,343"	"7,344"	"0,113"	"0,012"	"7,719"	"7,343"	"7,344"	"7343,"	"-0,01"
"7,353"	"7,354"	"0,113"	"0,012"	"6,944"	"7,351"	"7,335"	"7353,"	"-0,01"
"7,371"	"7,372"	"0,132"	"0,017"	"7,917"	"7,370"	"7,382"	"7371,"	"0,120"
"7,366"	"7,367"	"0,128"	"0,016"	"7,560"	"7,362"	"7,350"	"7366,"	"0,314"
"7,430"	"7,431"	"0,141"	"0,019"	"5,329"	"7,430"	"7,361"	"7430,"	"-0,12"
"7,452"	"7,453"	"0,136"	"0,018"	"6,083"	"7,453"	"7,476"	"7452,"	"0,094"
"7,395"	"7,396"	"0,130"	"0,017"	"6,940"	"7,400"	"7,416"	"7395,"	"-0,03"
"7,472"	"7,473"	"0,128"	"0,016"	"7,107"	"7,473"	"7,473"	"7472,"	"-0,01"
"7,433"	"7,434"	"0,124"	"0,015"	"7,077"	"7,427"	"7,421"	"7433,"	"0,191"
"7,678"	"7,682"	"0,248"	"0,061"	"2,515"	"7,621"	"7,432"	"7678,"	"0,100"
"6,855"	"6,886"	"0,657"	"0,432"	"1,824"	"6,588"	"6,541"	"6855,"	"0,233"
"4,501"	"4,565"	"0,761"	"0,579"	"1,790"	"4,265"	"3,797"	"4501,"	"0,585"
"3,795"	"3,797"	"0,127"	"0,016"	"7,338"	"3,801"	"3,808"	"3795,"	"-0,49"
"3,802"	"3,804"	"0,119"	"0,014"	"8,165"	"3,799"	"3,802"	"3802,"	"-0,00"
"3,798"	"3,800"	"0,123"	"0,015"	"7,080"	"3,799"	"3,814"	"3798,"	"-0,04"
"3,798"	"3,800"	"0,125"	"0,015"	"7,773"	"3,801"	"3,800"	"3798,"	"-0,12"
"3,803"	"3,805"	"0,111"	"0,012"	"8,383"	"3,801"	"3,801"	"3803,"	"0,244"
"3,798"	"3,799"	"0,105"	"0,011"	"9,606"	"3,799"	"3,800"	"3798,"	"-0,11"
"3,800"	"3,801"	"0,093"	"0,008"	"10,48"	"3,799"	"3,792"	"3800,"	"0,370"
"3,798"	"3,800"	"0,100"	"0,010"	"10,55"	"3,800"	"3,801"	"3798,"	"0,039"
"3,802"	"3,803"	"0,115"	"0,013"	"7,494"	"3,800"	"3,784"	"3802,"	"-0,12"
"3,801"	"3,803"	"0,124"	"0,015"	"7,205"	"3,801"	"3,808"	"3801,"	"0,078"
"3,802"	"3,803"	"0,103"	"0,010"	"9,501"	"3,801"	"3,819"	"3802,"	"0,281"
"3,804"	"3,806"	"0,105"	"0,011"	"9,271"	"3,803"	"3,802"	"3804,"	"0,380"
"3,801"	"3,803"	"0,124"	"0,015"	"7,775"	"3,799"	"3,809"	"3801,"	"-0,07"
"3,802"	"3,804"	"0,111"	"0,012"	"8,867"	"3,802"	"3,811"	"3802,"	"0,175"
"3,801"	"3,802"	"0,095"	"0,009"	"11,90"	"3,803"	"3,809"	"3801,"	"-0,02"
"3,798"	"3,800"	"0,118"	"0,014"	"8,117"	"3,801"	"3,804"	"3798,"	"-0,10"
"3,806"	"3,808"	"0,111"	"0,012"	"7,089"	"3,800"	"3,794"	"3806,"	"0,194"
"3,802"	"3,804"	"0,106"	"0,011"	"9,496"	"3,801"	"3,785"	"3802,"	"0,428"
