03/13/2026 17:30:51.612,0.27169,0.27238,0.27169,0.27212,342.73
03/13/2026 17:30:51.616,0.27169,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.620,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.624,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.628,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.632,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.636,0.27169,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.640,0.27161,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.644,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.648,0.27169,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.652,0.27169,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.656,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.660,0.27169,0.27255,0.27169,0.27221,342.73
03/13/2026 17:30:51.664,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.668,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.672,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.676,0.27169,0.27255,0.27161,0.27221,342.73
03/13/2026 17:30:51.680,0.27169,0.27255,0.27161,0.27212,342.73
03/13/2026 17:30:51.684,0.27169,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.688,0.27161,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.692,0.27161,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.696,0.27161,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.700,0.27169,0.27238,0.27169,0.27212,342.73
03/13/2026 17:30:51.704,0.27169,0.27229,0.27169,0.27212,342.73
03/13/2026 17:30:51.708,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.712,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.716,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.720,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.724,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.728,0.27169,0.27255,0.27169,0.27212,342.73
03/13/2026 17:30:51.732,0.27169,0.27255,0.27169,0.27221,342.73
03/13/2026 17:30:51.736,0.27169,0.27247,0.27169,0.27212,342.73
03/13/2026 17:30:51.740,0.27169,0.27247,0.27169,0.27212,342.73
