""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,168"	"7,170"	"0,149"	"0,022"	"7,837"	"7,170"	"7,173"	"7168,"	"-0,08"
"7,207"	"7,209"	"0,140"	"0,019"	"7,785"	"7,202"	"7,206"	"7207,"	"0,100"
"7,234"	"7,236"	"0,143"	"0,020"	"8,215"	"7,235"	"7,241"	"7234,"	"0,133"
"7,207"	"7,208"	"0,128"	"0,016"	"9,090"	"7,208"	"7,191"	"7207,"	"-0,36"
"7,131"	"7,132"	"0,138"	"0,019"	"8,563"	"7,136"	"7,153"	"7131,"	"0,272"
"7,061"	"7,062"	"0,129"	"0,016"	"10,13"	"7,057"	"7,060"	"7061,"	"0,204"
"7,258"	"7,259"	"0,159"	"0,025"	"6,183"	"7,256"	"7,264"	"7258,"	"0,427"
"7,350"	"7,351"	"0,127"	"0,016"	"9,770"	"7,352"	"7,363"	"7350,"	"0,163"
"7,322"	"7,324"	"0,149"	"0,022"	"7,687"	"7,325"	"7,338"	"7322,"	"-0,15"
"7,251"	"7,252"	"0,127"	"0,016"	"8,480"	"7,246"	"7,236"	"7251,"	"0,303"
"7,191"	"7,193"	"0,147"	"0,021"	"7,740"	"7,197"	"7,200"	"7191,"	"-0,09"
"7,079"	"7,081"	"0,150"	"0,022"	"7,741"	"7,074"	"7,052"	"7079,"	"0,052"
"7,259"	"7,260"	"0,136"	"0,018"	"6,362"	"7,276"	"7,323"	"7259,"	"0,054"
"7,275"	"7,276"	"0,134"	"0,018"	"9,820"	"7,272"	"7,266"	"7275,"	"-0,24"
"7,167"	"7,169"	"0,165"	"0,027"	"6,893"	"7,164"	"7,162"	"7167,"	"-0,05"
"7,139"	"7,140"	"0,139"	"0,019"	"8,690"	"7,136"	"7,124"	"7139,"	"0,277"
"7,218"	"7,219"	"0,126"	"0,016"	"8,872"	"7,221"	"7,211"	"7218,"	"-0,11"
"7,176"	"7,178"	"0,138"	"0,019"	"7,973"	"7,178"	"7,171"	"7176,"	"-0,05"
"7,211"	"7,212"	"0,141"	"0,020"	"7,961"	"7,210"	"7,207"	"7211,"	"0,080"
"7,162"	"7,164"	"0,153"	"0,023"	"7,328"	"7,167"	"7,182"	"7162,"	"-0,28"
"7,206"	"7,207"	"0,151"	"0,022"	"6,787"	"7,195"	"7,190"	"7206,"	"0,567"
"7,224"	"7,225"	"0,144"	"0,020"	"7,171"	"7,230"	"7,260"	"7224,"	"-0,47"
"7,220"	"7,222"	"0,151"	"0,023"	"6,548"	"7,234"	"7,237"	"7220,"	"-0,14"
"6,944"	"6,946"	"0,145"	"0,021"	"6,992"	"6,934"	"6,891"	"6944,"	"-0,02"
"6,904"	"6,905"	"0,132"	"0,017"	"8,009"	"6,895"	"6,898"	"6904,"	"0,106"
"7,132"	"7,133"	"0,122"	"0,014"	"6,987"	"7,141"	"7,151"	"7132,"	"0,102"
"7,176"	"7,177"	"0,114"	"0,013"	"10,92"	"7,175"	"7,177"	"7176,"	"0,015"
"7,206"	"7,207"	"0,140"	"0,019"	"9,080"	"7,208"	"7,212"	"7206,"	"0,260"
"7,135"	"7,136"	"0,155"	"0,024"	"7,785"	"7,131"	"7,128"	"7135,"	"0,089"
"7,141"	"7,142"	"0,145"	"0,021"	"7,232"	"7,142"	"7,150"	"7141,"	"-0,04"
