""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,708"	"7,709"	"0,120"	"0,014"	"7,339"	"7,705"	"7,733"	"7708,"	"0,444"
"7,788"	"7,789"	"0,124"	"0,015"	"6,970"	"7,789"	"7,786"	"7788,"	"-0,16"
"7,804"	"7,805"	"0,104"	"0,011"	"9,216"	"7,803"	"7,800"	"7804,"	"0,422"
"7,669"	"7,670"	"0,117"	"0,013"	"7,573"	"7,668"	"7,661"	"7669,"	"-0,29"
"7,608"	"7,609"	"0,116"	"0,013"	"7,897"	"7,608"	"7,623"	"7608,"	"-0,41"
"7,728"	"7,729"	"0,122"	"0,014"	"7,686"	"7,734"	"7,734"	"7728,"	"0,515"
"7,655"	"7,656"	"0,115"	"0,013"	"7,976"	"7,647"	"7,667"	"7655,"	"0,443"
"7,576"	"7,577"	"0,115"	"0,013"	"7,720"	"7,574"	"7,572"	"7576,"	"0,036"
"7,582"	"7,583"	"0,109"	"0,011"	"9,426"	"7,580"	"7,565"	"7582,"	"-0,13"
"7,598"	"7,599"	"0,122"	"0,014"	"7,033"	"7,595"	"7,594"	"7598,"	"-0,11"
"7,684"	"7,685"	"0,119"	"0,014"	"7,541"	"7,687"	"7,698"	"7684,"	"-0,15"
"7,650"	"7,651"	"0,112"	"0,012"	"7,953"	"7,649"	"7,659"	"7650,"	"-0,21"
"7,640"	"7,641"	"0,116"	"0,013"	"7,677"	"7,644"	"7,662"	"7640,"	"-0,35"
"7,546"	"7,547"	"0,116"	"0,013"	"7,872"	"7,552"	"7,569"	"7546,"	"-0,32"
"7,507"	"7,508"	"0,109"	"0,011"	"8,682"	"7,506"	"7,511"	"7507,"	"0,086"
"7,593"	"7,594"	"0,117"	"0,013"	"7,812"	"7,590"	"7,574"	"7593,"	"0,228"
"7,615"	"7,616"	"0,113"	"0,012"	"7,886"	"7,613"	"7,626"	"7615,"	"0,240"
"7,594"	"7,595"	"0,110"	"0,012"	"8,455"	"7,592"	"7,609"	"7594,"	"0,179"
"7,636"	"7,637"	"0,112"	"0,012"	"8,075"	"7,640"	"7,627"	"7636,"	"-0,14"
"7,497"	"7,499"	"0,125"	"0,015"	"6,169"	"7,483"	"7,481"	"7497,"	"0,364"
"7,384"	"7,385"	"0,116"	"0,013"	"8,005"	"7,388"	"7,375"	"7384,"	"-0,22"
"7,391"	"7,392"	"0,114"	"0,013"	"9,475"	"7,397"	"7,395"	"7391,"	"-0,64"
"7,411"	"7,412"	"0,111"	"0,012"	"8,295"	"7,413"	"7,419"	"7411,"	"-0,12"
"7,458"	"7,459"	"0,104"	"0,010"	"8,777"	"7,463"	"7,472"	"7458,"	"-0,41"
"7,570"	"7,571"	"0,130"	"0,016"	"5,890"	"7,571"	"7,523"	"7570,"	"-0,06"
"7,707"	"7,708"	"0,118"	"0,014"	"7,898"	"7,713"	"7,716"	"7707,"	"0,065"
"7,727"	"7,728"	"0,144"	"0,020"	"6,007"	"7,740"	"7,794"	"7727,"	"-0,25"
"7,523"	"7,524"	"0,136"	"0,018"	"5,777"	"7,530"	"7,552"	"7523,"	"0,210"
"7,355"	"7,356"	"0,112"	"0,012"	"8,456"	"7,358"	"7,364"	"7355,"	"0,060"
"7,403"	"7,404"	"0,126"	"0,016"	"5,959"	"7,381"	"7,359"	"7403,"	"0,313"
