""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,491"	"7,492"	"0,122"	"0,014"	"9,649"	"7,491"	"7,476"	"7491,"	"-0,19"
"7,670"	"7,671"	"0,128"	"0,016"	"8,326"	"7,675"	"7,697"	"7670,"	"-0,20"
"7,636"	"7,637"	"0,148"	"0,022"	"7,611"	"7,644"	"7,656"	"7636,"	"-0,28"
"7,502"	"7,504"	"0,147"	"0,021"	"6,743"	"7,504"	"7,498"	"7502,"	"0,025"
"7,762"	"7,764"	"0,190"	"0,036"	"4,806"	"7,786"	"7,866"	"7762,"	"-0,17"
"7,923"	"7,924"	"0,151"	"0,022"	"6,007"	"7,938"	"7,973"	"7923,"	"-0,12"
"7,641"	"7,642"	"0,150"	"0,022"	"6,967"	"7,634"	"7,632"	"7641,"	"-0,10"
"7,696"	"7,697"	"0,144"	"0,020"	"8,371"	"7,688"	"7,653"	"7696,"	"0,668"
"7,700"	"7,701"	"0,118"	"0,014"	"10,56"	"7,700"	"7,664"	"7700,"	"0,035"
"7,797"	"7,799"	"0,150"	"0,022"	"6,501"	"7,808"	"7,875"	"7797,"	"-0,07"
"7,721"	"7,723"	"0,153"	"0,023"	"6,738"	"7,717"	"7,708"	"7721,"	"-0,10"
"7,732"	"7,734"	"0,147"	"0,021"	"7,699"	"7,742"	"7,737"	"7732,"	"-0,41"
"7,676"	"7,677"	"0,129"	"0,016"	"9,316"	"7,681"	"7,699"	"7676,"	"-0,06"
"7,695"	"7,696"	"0,141"	"0,019"	"8,138"	"7,696"	"7,715"	"7695,"	"-0,12"
"7,563"	"7,565"	"0,161"	"0,025"	"6,332"	"7,559"	"7,567"	"7563,"	"-0,00"
"7,423"	"7,424"	"0,149"	"0,022"	"8,162"	"7,416"	"7,404"	"7423,"	"0,286"
"7,532"	"7,533"	"0,126"	"0,016"	"10,65"	"7,532"	"7,526"	"7532,"	"0,452"
"7,496"	"7,497"	"0,117"	"0,013"	"11,00"	"7,495"	"7,483"	"7496,"	"0,289"
"7,484"	"7,485"	"0,134"	"0,018"	"8,993"	"7,487"	"7,476"	"7484,"	"-0,22"
"7,511"	"7,512"	"0,146"	"0,021"	"6,904"	"7,507"	"7,526"	"7511,"	"0,126"
"7,608"	"7,609"	"0,140"	"0,019"	"9,253"	"7,608"	"7,623"	"7608,"	"-0,11"
"7,599"	"7,600"	"0,124"	"0,015"	"10,79"	"7,597"	"7,602"	"7599,"	"0,232"
"7,549"	"7,550"	"0,139"	"0,019"	"7,349"	"7,543"	"7,533"	"7549,"	"0,193"
"7,594"	"7,595"	"0,126"	"0,016"	"8,591"	"7,597"	"7,592"	"7594,"	"-0,14"
"7,646"	"7,647"	"0,148"	"0,022"	"7,015"	"7,636"	"7,634"	"7646,"	"-0,11"
"7,786"	"7,787"	"0,122"	"0,015"	"9,228"	"7,784"	"7,791"	"7786,"	"0,647"
"7,807"	"7,808"	"0,141"	"0,020"	"8,513"	"7,807"	"7,814"	"7807,"	"-0,14"
"7,773"	"7,774"	"0,124"	"0,015"	"7,910"	"7,773"	"7,785"	"7773,"	"-0,03"
"7,730"	"7,731"	"0,153"	"0,023"	"6,706"	"7,713"	"7,696"	"7730,"	"0,359"
"7,811"	"7,812"	"0,143"	"0,020"	"7,735"	"7,798"	"7,775"	"7811,"	"0,325"
