""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,285"	"7,286"	"0,145"	"0,021"	"7,227"	"7,274"	"7,258"	"7285,"	"0,044"
"7,159"	"7,161"	"0,148"	"0,022"	"7,736"	"7,165"	"7,176"	"7159,"	"0,007"
"7,147"	"7,148"	"0,134"	"0,018"	"7,753"	"7,145"	"7,131"	"7147,"	"0,171"
"7,203"	"7,204"	"0,138"	"0,019"	"8,211"	"7,202"	"7,213"	"7203,"	"0,196"
"7,237"	"7,238"	"0,145"	"0,021"	"8,644"	"7,245"	"7,254"	"7237,"	"-0,54"
"7,259"	"7,261"	"0,145"	"0,021"	"7,984"	"7,265"	"7,286"	"7259,"	"0,010"
"7,184"	"7,185"	"0,131"	"0,017"	"9,010"	"7,177"	"7,169"	"7184,"	"0,768"
"7,269"	"7,270"	"0,150"	"0,022"	"6,274"	"7,267"	"7,335"	"7269,"	"0,188"
"7,338"	"7,339"	"0,137"	"0,018"	"8,022"	"7,334"	"7,331"	"7338,"	"0,191"
"7,330"	"7,331"	"0,139"	"0,019"	"7,915"	"7,322"	"7,295"	"7330,"	"0,060"
"7,392"	"7,393"	"0,133"	"0,017"	"7,931"	"7,400"	"7,363"	"7392,"	"-0,56"
"7,298"	"7,299"	"0,138"	"0,019"	"7,153"	"7,298"	"7,267"	"7298,"	"-0,14"
"7,314"	"7,315"	"0,142"	"0,020"	"9,391"	"7,310"	"7,308"	"7314,"	"-0,00"
"7,296"	"7,297"	"0,132"	"0,017"	"8,707"	"7,289"	"7,287"	"7296,"	"0,419"
"7,211"	"7,212"	"0,133"	"0,017"	"8,727"	"7,212"	"7,199"	"7211,"	"-0,17"
"7,275"	"7,276"	"0,136"	"0,018"	"8,742"	"7,274"	"7,292"	"7275,"	"0,233"
"7,334"	"7,335"	"0,136"	"0,018"	"9,491"	"7,332"	"7,316"	"7334,"	"0,376"
"7,300"	"7,302"	"0,146"	"0,021"	"8,394"	"7,302"	"7,306"	"7300,"	"0,138"
"7,306"	"7,307"	"0,123"	"0,015"	"10,38"	"7,307"	"7,310"	"7306,"	"0,186"
"7,295"	"7,297"	"0,145"	"0,021"	"8,542"	"7,293"	"7,321"	"7295,"	"0,236"
"7,196"	"7,197"	"0,126"	"0,016"	"10,49"	"7,199"	"7,188"	"7196,"	"-0,02"
"7,277"	"7,278"	"0,148"	"0,022"	"7,042"	"7,275"	"7,307"	"7277,"	"0,163"
"7,297"	"7,299"	"0,138"	"0,019"	"9,250"	"7,293"	"7,309"	"7297,"	"0,161"
"7,277"	"7,278"	"0,127"	"0,016"	"8,421"	"7,278"	"7,258"	"7277,"	"-0,04"
"7,322"	"7,323"	"0,116"	"0,013"	"9,520"	"7,324"	"7,320"	"7322,"	"-0,10"
"7,316"	"7,317"	"0,117"	"0,013"	"12,46"	"7,316"	"7,320"	"7316,"	"0,507"
"7,345"	"7,345"	"0,119"	"0,014"	"11,63"	"7,345"	"7,341"	"7345,"	"0,501"
"7,326"	"7,327"	"0,132"	"0,017"	"8,123"	"7,318"	"7,319"	"7326,"	"0,038"
"7,442"	"7,444"	"0,145"	"0,021"	"7,766"	"7,442"	"7,455"	"7442,"	"0,144"
"7,270"	"7,271"	"0,153"	"0,023"	"6,342"	"7,263"	"7,236"	"7270,"	"-0,14"
