""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,517"	"7,518"	"0,138"	"0,019"	"7,538"	"7,521"	"7,537"	"7517,"	"-0,05"
"7,446"	"7,448"	"0,140"	"0,019"	"8,821"	"7,443"	"7,444"	"7446,"	"0,178"
"7,613"	"7,614"	"0,152"	"0,023"	"6,631"	"7,623"	"7,637"	"7613,"	"-0,01"
"7,630"	"7,631"	"0,124"	"0,015"	"8,522"	"7,630"	"7,599"	"7630,"	"0,057"
"7,627"	"7,629"	"0,154"	"0,023"	"6,881"	"7,630"	"7,653"	"7627,"	"-0,01"
"7,630"	"7,632"	"0,126"	"0,015"	"11,18"	"7,629"	"7,619"	"7630,"	"0,590"
"7,656"	"7,657"	"0,147"	"0,021"	"6,727"	"7,662"	"7,659"	"7656,"	"-0,14"
"7,565"	"7,566"	"0,134"	"0,018"	"8,894"	"7,569"	"7,572"	"7565,"	"-0,17"
"7,529"	"7,530"	"0,137"	"0,018"	"6,834"	"7,539"	"7,560"	"7529,"	"-0,16"
"7,512"	"7,514"	"0,173"	"0,030"	"5,579"	"7,497"	"7,423"	"7512,"	"-0,03"
"7,744"	"7,745"	"0,123"	"0,015"	"8,880"	"7,748"	"7,753"	"7744,"	"-0,21"
"7,630"	"7,632"	"0,156"	"0,024"	"6,136"	"7,622"	"7,555"	"7630,"	"0,429"
"7,494"	"7,495"	"0,127"	"0,016"	"8,508"	"7,493"	"7,496"	"7494,"	"0,358"
"7,460"	"7,462"	"0,139"	"0,019"	"7,897"	"7,456"	"7,455"	"7460,"	"0,366"
"7,627"	"7,629"	"0,160"	"0,025"	"4,944"	"7,605"	"7,544"	"7627,"	"0,209"
"7,740"	"7,741"	"0,142"	"0,020"	"8,473"	"7,736"	"7,736"	"7740,"	"0,520"
"7,653"	"7,654"	"0,133"	"0,017"	"8,132"	"7,658"	"7,677"	"7653,"	"-0,19"
"7,555"	"7,557"	"0,144"	"0,020"	"7,656"	"7,556"	"7,557"	"7555,"	"0,322"
"7,751"	"7,752"	"0,140"	"0,019"	"7,684"	"7,757"	"7,783"	"7751,"	"0,035"
"7,577"	"7,578"	"0,140"	"0,019"	"6,521"	"7,566"	"7,566"	"7577,"	"0,015"
"7,624"	"7,625"	"0,133"	"0,017"	"8,536"	"7,626"	"7,613"	"7624,"	"-0,14"
"7,608"	"7,609"	"0,136"	"0,018"	"8,150"	"7,608"	"7,595"	"7608,"	"-0,18"
"7,605"	"7,606"	"0,151"	"0,022"	"6,671"	"7,618"	"7,639"	"7605,"	"0,158"
"7,357"	"7,359"	"0,142"	"0,020"	"6,702"	"7,354"	"7,332"	"7357,"	"0,093"
"7,506"	"7,507"	"0,144"	"0,020"	"6,929"	"7,511"	"7,519"	"7506,"	"-0,10"
"7,549"	"7,550"	"0,124"	"0,015"	"9,393"	"7,542"	"7,528"	"7549,"	"0,801"
"7,529"	"7,530"	"0,147"	"0,021"	"6,434"	"7,540"	"7,567"	"7529,"	"0,058"
"7,352"	"7,353"	"0,132"	"0,017"	"7,989"	"7,348"	"7,340"	"7352,"	"-0,23"
"7,436"	"7,437"	"0,130"	"0,017"	"8,276"	"7,430"	"7,431"	"7436,"	"0,339"
"7,468"	"7,470"	"0,144"	"0,020"	"7,936"	"7,469"	"7,476"	"7468,"	"0,072"
