""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"7,409"	"7,411"	"0,139"	"0,019"	"7,838"	"7,404"	"7,396"	"7409,"	"0,123"
"7,361"	"7,362"	"0,130"	"0,016"	"9,161"	"7,361"	"7,358"	"7361,"	"0,096"
"7,401"	"7,402"	"0,141"	"0,020"	"8,385"	"7,408"	"7,412"	"7401,"	"-0,34"
"7,416"	"7,418"	"0,152"	"0,023"	"7,848"	"7,417"	"7,427"	"7416,"	"0,168"
"7,427"	"7,429"	"0,152"	"0,023"	"7,166"	"7,431"	"7,452"	"7427,"	"-0,09"
"7,450"	"7,451"	"0,151"	"0,022"	"7,898"	"7,448"	"7,427"	"7450,"	"0,048"
"7,422"	"7,424"	"0,154"	"0,023"	"7,449"	"7,425"	"7,463"	"7422,"	"0,120"
"7,395"	"7,396"	"0,152"	"0,023"	"7,035"	"7,404"	"7,463"	"7395,"	"-0,39"
"7,491"	"7,492"	"0,124"	"0,015"	"9,789"	"7,488"	"7,483"	"7491,"	"0,400"
"7,356"	"7,357"	"0,116"	"0,013"	"8,239"	"7,354"	"7,369"	"7356,"	"-0,16"
"7,384"	"7,385"	"0,132"	"0,017"	"8,686"	"7,386"	"7,374"	"7384,"	"-0,29"
"7,457"	"7,458"	"0,133"	"0,017"	"9,377"	"7,455"	"7,451"	"7457,"	"0,322"
"7,445"	"7,447"	"0,149"	"0,022"	"7,598"	"7,447"	"7,434"	"7445,"	"-0,02"
"7,409"	"7,410"	"0,153"	"0,023"	"7,536"	"7,408"	"7,400"	"7409,"	"0,060"
"7,358"	"7,359"	"0,133"	"0,017"	"7,359"	"7,368"	"7,397"	"7358,"	"-0,41"
"7,242"	"7,243"	"0,120"	"0,014"	"10,64"	"7,245"	"7,244"	"7242,"	"-0,31"
"7,283"	"7,284"	"0,124"	"0,015"	"8,479"	"7,276"	"7,249"	"7283,"	"0,340"
"7,358"	"7,359"	"0,148"	"0,021"	"7,955"	"7,361"	"7,376"	"7358,"	"-0,13"
"7,337"	"7,339"	"0,147"	"0,021"	"7,592"	"7,340"	"7,337"	"7337,"	"-0,04"
"7,273"	"7,274"	"0,150"	"0,022"	"8,306"	"7,278"	"7,289"	"7273,"	"-0,46"
"7,246"	"7,247"	"0,146"	"0,021"	"7,616"	"7,244"	"7,228"	"7246,"	"0,218"
"7,255"	"7,257"	"0,164"	"0,027"	"6,722"	"7,251"	"7,272"	"7255,"	"0,214"
"7,272"	"7,273"	"0,143"	"0,020"	"8,009"	"7,278"	"7,280"	"7272,"	"-0,08"
"7,263"	"7,265"	"0,154"	"0,023"	"7,559"	"7,262"	"7,255"	"7263,"	"-0,05"
"7,281"	"7,282"	"0,149"	"0,022"	"7,321"	"7,278"	"7,289"	"7281,"	"-0,14"
"7,411"	"7,412"	"0,137"	"0,018"	"8,269"	"7,416"	"7,432"	"7411,"	"0,133"
"7,385"	"7,386"	"0,135"	"0,018"	"9,596"	"7,381"	"7,388"	"7385,"	"0,042"
"7,365"	"7,366"	"0,129"	"0,016"	"11,14"	"7,368"	"7,371"	"7365,"	"0,072"
"7,301"	"7,302"	"0,122"	"0,015"	"11,57"	"7,301"	"7,295"	"7301,"	"0,038"
"7,365"	"7,366"	"0,128"	"0,016"	"8,097"	"7,362"	"7,368"	"7365,"	"-0,03"
