""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,472"	"5,472"	"0,054"	"0,003"	"8,061"	"5,468"	"5,467"	"5472,"	"0,145"
"5,504"	"5,505"	"0,048"	"0,002"	"9,646"	"5,505"	"5,506"	"5504,"	"-0,45"
"5,459"	"5,459"	"0,065"	"0,004"	"5,165"	"5,459"	"5,500"	"5459,"	"0,068"
"5,462"	"5,462"	"0,059"	"0,003"	"6,383"	"5,466"	"5,471"	"5462,"	"-0,15"
"5,510"	"5,510"	"0,059"	"0,003"	"7,789"	"5,513"	"5,513"	"5510,"	"-0,10"
"5,467"	"5,467"	"0,061"	"0,003"	"6,490"	"5,463"	"5,452"	"5467,"	"0,197"
"5,485"	"5,485"	"0,059"	"0,003"	"6,694"	"5,480"	"5,472"	"5485,"	"0,229"
"5,550"	"5,550"	"0,051"	"0,002"	"9,631"	"5,549"	"5,547"	"5550,"	"0,543"
"5,575"	"5,575"	"0,057"	"0,003"	"6,065"	"5,578"	"5,578"	"5575,"	"-0,29"
"5,588"	"5,588"	"0,064"	"0,004"	"6,052"	"5,587"	"5,563"	"5588,"	"-0,17"
"5,619"	"5,619"	"0,057"	"0,003"	"8,225"	"5,623"	"5,633"	"5619,"	"-0,09"
"5,575"	"5,575"	"0,056"	"0,003"	"7,581"	"5,574"	"5,570"	"5575,"	"0,092"
"5,649"	"5,649"	"0,063"	"0,004"	"6,114"	"5,654"	"5,663"	"5649,"	"0,319"
"5,646"	"5,646"	"0,059"	"0,003"	"8,303"	"5,645"	"5,646"	"5646,"	"-0,15"
"5,592"	"5,593"	"0,058"	"0,003"	"7,812"	"5,595"	"5,597"	"5592,"	"-0,26"
"5,536"	"5,536"	"0,054"	"0,002"	"8,287"	"5,534"	"5,525"	"5536,"	"-0,09"
"5,545"	"5,546"	"0,053"	"0,002"	"8,960"	"5,548"	"5,558"	"5545,"	"-0,38"
"5,496"	"5,496"	"0,055"	"0,003"	"7,548"	"5,495"	"5,497"	"5496,"	"0,086"
"5,537"	"5,538"	"0,058"	"0,003"	"7,913"	"5,540"	"5,555"	"5537,"	"-0,16"
"5,545"	"5,546"	"0,055"	"0,003"	"7,849"	"5,544"	"5,540"	"5545,"	"0,509"
"5,550"	"5,550"	"0,052"	"0,002"	"8,654"	"5,550"	"5,550"	"5550,"	"-0,01"
"5,537"	"5,537"	"0,053"	"0,002"	"8,593"	"5,537"	"5,535"	"5537,"	"-0,24"
"5,502"	"5,502"	"0,058"	"0,003"	"7,103"	"5,503"	"5,496"	"5502,"	"-0,06"
"5,508"	"5,508"	"0,058"	"0,003"	"7,666"	"5,509"	"5,502"	"5508,"	"-0,29"
"5,462"	"5,463"	"0,053"	"0,002"	"8,254"	"5,462"	"5,461"	"5462,"	"0,167"
"5,445"	"5,445"	"0,051"	"0,002"	"9,775"	"5,445"	"5,443"	"5445,"	"-0,03"
"5,493"	"5,493"	"0,050"	"0,002"	"10,21"	"5,492"	"5,498"	"5493,"	"0,543"
"5,545"	"5,545"	"0,054"	"0,002"	"10,44"	"5,545"	"5,545"	"5545,"	"-0,00"
"5,484"	"5,484"	"0,055"	"0,003"	"10,13"	"5,480"	"5,476"	"5484,"	"0,966"
"5,476"	"5,476"	"0,052"	"0,002"	"9,588"	"5,479"	"5,479"	"5476,"	"-0,36"
