""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,488"	"5,489"	"0,118"	"0,013"	"7,749"	"5,488"	"5,492"	"5488,"	"0,073"
"5,491"	"5,492"	"0,109"	"0,011"	"10,08"	"5,492"	"5,500"	"5491,"	"-0,04"
"5,553"	"5,555"	"0,128"	"0,016"	"7,543"	"5,554"	"5,572"	"5553,"	"-0,15"
"5,500"	"5,501"	"0,115"	"0,013"	"8,837"	"5,493"	"5,489"	"5500,"	"0,292"
"5,441"	"5,443"	"0,118"	"0,014"	"8,455"	"5,442"	"5,437"	"5441,"	"0,165"
"5,413"	"5,414"	"0,128"	"0,016"	"7,902"	"5,412"	"5,399"	"5413,"	"-0,02"
"5,447"	"5,448"	"0,111"	"0,012"	"9,263"	"5,450"	"5,446"	"5447,"	"0,126"
"5,339"	"5,340"	"0,115"	"0,013"	"7,640"	"5,341"	"5,322"	"5339,"	"-0,67"
"5,347"	"5,349"	"0,114"	"0,013"	"7,497"	"5,342"	"5,326"	"5347,"	"0,442"
"5,383"	"5,384"	"0,107"	"0,011"	"10,40"	"5,385"	"5,383"	"5383,"	"-0,06"
"5,348"	"5,349"	"0,116"	"0,013"	"7,952"	"5,345"	"5,353"	"5348,"	"0,246"
"5,408"	"5,409"	"0,130"	"0,017"	"7,670"	"5,411"	"5,418"	"5408,"	"-0,27"
"5,372"	"5,373"	"0,107"	"0,011"	"9,939"	"5,370"	"5,362"	"5372,"	"0,245"
"5,421"	"5,422"	"0,108"	"0,011"	"10,78"	"5,423"	"5,427"	"5421,"	"-0,25"
"5,422"	"5,423"	"0,115"	"0,013"	"8,205"	"5,425"	"5,433"	"5422,"	"0,007"
"5,354"	"5,355"	"0,109"	"0,011"	"8,760"	"5,354"	"5,359"	"5354,"	"0,211"
"5,363"	"5,364"	"0,117"	"0,013"	"7,813"	"5,365"	"5,388"	"5363,"	"0,046"
"5,418"	"5,419"	"0,118"	"0,013"	"6,955"	"5,419"	"5,437"	"5418,"	"0,077"
"5,427"	"5,428"	"0,119"	"0,014"	"7,793"	"5,430"	"5,416"	"5427,"	"0,034"
"5,400"	"5,401"	"0,130"	"0,016"	"6,765"	"5,402"	"5,424"	"5400,"	"0,136"
"5,311"	"5,312"	"0,115"	"0,013"	"7,843"	"5,315"	"5,326"	"5311,"	"-0,18"
"5,358"	"5,359"	"0,121"	"0,014"	"7,938"	"5,359"	"5,371"	"5358,"	"-0,06"
"5,459"	"5,460"	"0,123"	"0,015"	"6,903"	"5,458"	"5,460"	"5459,"	"0,038"
"5,396"	"5,398"	"0,128"	"0,016"	"6,366"	"5,398"	"5,447"	"5396,"	"0,083"
"5,330"	"5,331"	"0,112"	"0,012"	"7,783"	"5,333"	"5,338"	"5330,"	"-0,19"
"5,368"	"5,369"	"0,113"	"0,012"	"8,689"	"5,373"	"5,372"	"5368,"	"-0,32"
"5,382"	"5,382"	"0,099"	"0,009"	"9,483"	"5,383"	"5,373"	"5382,"	"-0,05"
"5,374"	"5,375"	"0,112"	"0,012"	"9,236"	"5,376"	"5,380"	"5374,"	"-0,30"
"5,398"	"5,399"	"0,112"	"0,012"	"8,004"	"5,397"	"5,379"	"5398,"	"0,269"
"5,436"	"5,438"	"0,125"	"0,015"	"7,105"	"5,438"	"5,458"	"5436,"	"0,172"
