""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,460"	"5,461"	"0,055"	"0,003"	"7,907"	"5,458"	"5,462"	"5460,"	"0,337"
"5,514"	"5,515"	"0,061"	"0,003"	"7,382"	"5,517"	"5,527"	"5514,"	"0,110"
"5,482"	"5,482"	"0,065"	"0,004"	"6,158"	"5,475"	"5,465"	"5482,"	"-0,10"
"5,470"	"5,470"	"0,060"	"0,003"	"7,069"	"5,471"	"5,452"	"5470,"	"-0,14"
"5,500"	"5,500"	"0,054"	"0,003"	"8,323"	"5,500"	"5,496"	"5500,"	"0,024"
"5,469"	"5,470"	"0,061"	"0,003"	"6,260"	"5,468"	"5,448"	"5469,"	"-0,07"
"5,480"	"5,481"	"0,060"	"0,003"	"6,836"	"5,482"	"5,485"	"5480,"	"0,068"
"5,573"	"5,574"	"0,064"	"0,004"	"6,764"	"5,578"	"5,585"	"5573,"	"-0,06"
"5,645"	"5,645"	"0,058"	"0,003"	"6,635"	"5,645"	"5,653"	"5645,"	"0,223"
"5,637"	"5,637"	"0,057"	"0,003"	"6,191"	"5,634"	"5,634"	"5637,"	"0,133"
"5,638"	"5,639"	"0,070"	"0,005"	"6,283"	"5,648"	"5,687"	"5638,"	"-0,20"
"5,483"	"5,484"	"0,053"	"0,002"	"6,172"	"5,477"	"5,465"	"5483,"	"0,240"
"5,468"	"5,469"	"0,055"	"0,003"	"8,498"	"5,469"	"5,473"	"5468,"	"0,119"
"5,464"	"5,464"	"0,053"	"0,002"	"8,886"	"5,463"	"5,464"	"5464,"	"-0,09"
"5,411"	"5,412"	"0,067"	"0,004"	"5,191"	"5,408"	"5,393"	"5411,"	"0,139"
"5,364"	"5,365"	"0,058"	"0,003"	"7,905"	"5,366"	"5,367"	"5364,"	"-0,31"
"5,373"	"5,373"	"0,062"	"0,003"	"7,023"	"5,370"	"5,365"	"5373,"	"-0,04"
"5,391"	"5,391"	"0,060"	"0,003"	"7,220"	"5,387"	"5,385"	"5391,"	"0,413"
"5,392"	"5,392"	"0,058"	"0,003"	"6,642"	"5,389"	"5,382"	"5392,"	"-0,29"
"5,531"	"5,531"	"0,063"	"0,004"	"5,746"	"5,540"	"5,547"	"5531,"	"-0,20"
"5,480"	"5,480"	"0,067"	"0,004"	"4,644"	"5,474"	"5,442"	"5480,"	"-0,09"
"5,416"	"5,416"	"0,056"	"0,003"	"7,207"	"5,414"	"5,402"	"5416,"	"0,102"
"5,456"	"5,456"	"0,054"	"0,002"	"7,813"	"5,457"	"5,460"	"5456,"	"0,113"
"5,451"	"5,451"	"0,054"	"0,002"	"9,199"	"5,450"	"5,454"	"5451,"	"0,282"
"5,416"	"5,417"	"0,052"	"0,002"	"9,233"	"5,417"	"5,418"	"5416,"	"-0,20"
"5,397"	"5,398"	"0,053"	"0,002"	"10,94"	"5,396"	"5,403"	"5397,"	"0,574"
"5,426"	"5,426"	"0,056"	"0,003"	"8,058"	"5,424"	"5,412"	"5426,"	"-0,00"
"5,489"	"5,490"	"0,062"	"0,003"	"6,281"	"5,481"	"5,469"	"5489,"	"0,242"
"5,526"	"5,526"	"0,055"	"0,003"	"8,201"	"5,527"	"5,526"	"5526,"	"-0,15"
"5,462"	"5,462"	"0,058"	"0,003"	"7,698"	"5,457"	"5,449"	"5462,"	"0,344"
