""Arit"	""RMS""	""Stan"	""Vari"	""Kurt"	""Medi"	""Mode"	""Summ"	""Skew"
"5,450"	"5,451"	"0,098"	"0,009"	"8,070"	"5,451"	"5,437"	"5450,"	"0,070"
"5,374"	"5,375"	"0,098"	"0,009"	"7,809"	"5,368"	"5,372"	"5374,"	"0,373"
"5,328"	"5,329"	"0,120"	"0,014"	"7,434"	"5,328"	"5,329"	"5328,"	"-0,06"
"5,282"	"5,284"	"0,121"	"0,014"	"7,646"	"5,284"	"5,285"	"5282,"	"0,071"
"5,274"	"5,275"	"0,102"	"0,010"	"9,462"	"5,275"	"5,268"	"5274,"	"0,113"
"5,325"	"5,326"	"0,103"	"0,010"	"9,664"	"5,325"	"5,346"	"5325,"	"0,096"
"5,366"	"5,367"	"0,103"	"0,010"	"9,417"	"5,370"	"5,373"	"5366,"	"-0,20"
"5,368"	"5,369"	"0,106"	"0,011"	"8,718"	"5,361"	"5,369"	"5368,"	"0,706"
"5,369"	"5,370"	"0,108"	"0,011"	"8,927"	"5,368"	"5,346"	"5369,"	"-0,07"
"5,382"	"5,383"	"0,102"	"0,010"	"8,941"	"5,385"	"5,372"	"5382,"	"-0,05"
"5,355"	"5,356"	"0,107"	"0,011"	"9,144"	"5,354"	"5,350"	"5355,"	"0,352"
"5,349"	"5,350"	"0,108"	"0,011"	"8,004"	"5,352"	"5,363"	"5349,"	"-0,11"
"5,282"	"5,283"	"0,108"	"0,011"	"9,399"	"5,282"	"5,276"	"5282,"	"-0,33"
"5,310"	"5,311"	"0,107"	"0,011"	"8,488"	"5,315"	"5,316"	"5310,"	"0,053"
"5,333"	"5,334"	"0,110"	"0,012"	"7,771"	"5,334"	"5,323"	"5333,"	"0,267"
"5,326"	"5,327"	"0,115"	"0,013"	"7,380"	"5,329"	"5,327"	"5326,"	"-0,18"
"5,335"	"5,336"	"0,120"	"0,014"	"7,711"	"5,332"	"5,338"	"5335,"	"0,381"
"5,328"	"5,330"	"0,116"	"0,013"	"8,859"	"5,330"	"5,325"	"5328,"	"-0,45"
"5,349"	"5,350"	"0,113"	"0,012"	"8,191"	"5,353"	"5,346"	"5349,"	"-0,55"
"5,251"	"5,252"	"0,120"	"0,014"	"6,431"	"5,254"	"5,209"	"5251,"	"-0,26"
"5,232"	"5,233"	"0,115"	"0,013"	"6,981"	"5,223"	"5,217"	"5232,"	"0,432"
"5,278"	"5,279"	"0,105"	"0,011"	"9,607"	"5,273"	"5,285"	"5278,"	"0,699"
"5,230"	"5,231"	"0,105"	"0,011"	"10,79"	"5,232"	"5,226"	"5230,"	"-0,74"
"5,284"	"5,285"	"0,102"	"0,010"	"8,537"	"5,284"	"5,284"	"5284,"	"0,282"
"5,312"	"5,313"	"0,112"	"0,012"	"8,048"	"5,309"	"5,303"	"5312,"	"0,229"
"5,307"	"5,308"	"0,100"	"0,010"	"9,073"	"5,305"	"5,316"	"5307,"	"0,185"
"5,318"	"5,319"	"0,093"	"0,008"	"9,611"	"5,312"	"5,323"	"5318,"	"0,424"
"5,322"	"5,323"	"0,106"	"0,011"	"9,619"	"5,326"	"5,319"	"5322,"	"-0,28"
"5,355"	"5,356"	"0,124"	"0,015"	"6,935"	"5,351"	"5,348"	"5355,"	"0,033"
"5,457"	"5,459"	"0,121"	"0,014"	"7,277"	"5,454"	"5,457"	"5457,"	"0,277"
