01/01/2014 00:20:50.000,0.273,0.002
01/01/2014 00:21:00.000,0.273,0.001
01/01/2014 00:21:10.000,0.274,0.002
01/01/2014 00:21:20.000,0.274,0.001
01/01/2014 00:21:30.000,0.274,0.001
